20 250 4
67 39 45 65
33 33 60 36
46 96 97 56
78 16 86 30
65 78 93 77
46 15 78 35
51 26 59 41
85 14 88 14
20 25 55 68
47 36 15 24
70 95 94 84
63 100 68 41
34 18 96 12
81 95 80 67
73 53 23 17
71 34 64 97
82 12 16 97
58 42 81 19
63 59 34 75
64 31 28 40
64 63 74 53
24 81 53 89
56 77 68 26
45 66 81 48
83 84 88 37
79 97 80 41
31 10 26 56
63 87 63 50
95 66 23 60
44 80 27 42
42 14 71 99
34 93 86 73
61 72 38 33
73 91 43 45
24 86 92 77
99 15 76 99
72 59 55 87
38 62 72 61
86 14 53 67
83 79 30 49
36 16 41 98
71 15 100 75
55 13 67 94
43 59 49 92
72 31 44 82
37 69 10 83
51 36 91 24
76 68 81 49
72 75 17 55
38 23 35 57
67 87 69 61
13 90 70 60
44 99 94 75
72 59 56 42
64 24 87 27
43 61 51 69
91 29 64 96
87 20 90 96
67 92 21 38
76 10 91 62
29 66 10 46
19 83 84 81
99 75 84 46
97 16 41 40
59 94 50 35
11 63 30 50
11 17 81 46
59 16 50 86
41 26 96 90
25 100 12 39
51 96 50 82
79 86 15 39
96 73 86 18
34 26 73 97
84 55 54 100
76 25 69 24
60 41 61 66
87 11 91 80
68 53 87 69
62 77 74 66
15 22 32 78
75 84 90 15
94 29 92 55
57 35 72 43
54 40 12 70
73 93 30 43
15 95 85 82
25 36 84 26
94 24 68 82
87 51 73 18
97 18 17 30
28919 22698 16505 10984
87 92 57 44
20 75 65 23
59 65 65 11
21 23 23 91
41 96 65 17
59 78 89 58
66 74 60 77
68 58 40 78
48 31 29 14
49 91 30 15
34 79 30 84
83 86 33 89
83 74 15 59
17 18 17 84
69 80 34 26
77 56 52 15
37 36 28 33
37 75 61 65
60 17 12 48
58 22 14 58
87 82 38 79
29 57 17 61
41 82 62 79
22 28 50 93
25 10 20 66
91 44 54 70
49 69 88 68
22 75 59 34
98 12 84 84
26 84 97 79
16 85 97 97
66 22 68 18
51 65 51 96
16 82 31 94
18 92 41 44
13 79 98 23
75 96 48 16
88 98 52 46
15 18 30 11
56 40 11 17
97 36 44 67
60 27 32 52
50 89 47 80
55 62 40 30
57 31 63 34
83 50 36 70
99 87 28 19
21 87 100 70
31 63 65 94
83 35 77 32
74 47 76 70
63 93 15 15
47 80 84 96
53 41 90 87
10 63 10 72
78 81 26 12
100 40 39 77
88 20 64 20
92 64 84 19
14 19 75 88
95 92 38 28
81 26 72 74
62 28 46 10
32 96 28 88
91 67 24 74
43 49 54 45
88 23 95 100
33 65 79 74
58 95 68 90
94 57 15 32
72 71 11 93
99 55 11 90
59 75 47 50
45 26 21 86
29 68 42 99
39 19 48 35
67 64 84 64
98 42 75 14
75 37 63 65
58 10 62 27
26 82 75 14
15 15 57 58
27 42 94 49
53 100 42 22
71 22 16 37
35 89 98 50
11 97 25 67
67 30 19 27
93 29 99 15
83 77 60 16
41 72 34 28
23 41 11 10
24 25 72 36
14 68 79 78
39 37 55 73
31 56 99 58
36 96 13 37
72 59 10 36
39 86 98 76
49 26 30 32
45 38 55 62
22 85 63 62
16 44 64 10
40 69 11 54
85 62 87 68
13 21 43 87
20 89 75 26
92 24 96 28
13 51 45 98
80 97 37 26
62 31 34 50
69 45 40 86
70 85 58 90
33 23 89 80
30 96 28 93
48 47 62 13
86 75 40 71
76 49 13 88
72 88 27 80
83 53 66 38
45 94 44 91
13 30 74 44
26 30 56 42
100 77 17 50
93 61 33 12
48 44 29 31
97 98 76 34
50 12 81 92
100 80 33 94
10 40 49 18
40 64 36 58
88 62 41 87
73 88 23 29
53 66 37 55
25 80 52 26
80 10 22 57
62 11 22 16
53 98 76 20
79 29 27 78
67 30 92 47
32 93 22 91
32 42 66 30
21 36 38 41
93 91 31 97
58 49 30 60
37 55 99 23
65 74 25 92
77 19 100 39
41 36 45 52
27 36 31 93
23 59 65 49
51 52 97 37
63 57 82 37
69 97 32 18
59 32 33 67
90 52 14 37
70 10 43 35
66 83 79 56
72 97 39 73
99 45 25 58
56 64 89 97
70 25 80 29
100 84 32 22
81 85 74 92
59 83 90 21
87 67 76 92
27 82 74 15
60 78 100 67
55 31 20 52
24 82 85 91
23 48 49 76
24 12 75 22
97 98 59 36
50 29 30 17
77 74 51 78
36 87 66 43
93 17 21 11
45 82 33 79
62 28 64 14
83 80 45 64
30 42 14 10
46 69 21 42
31 73 78 49
81 63 94 77
36 44 67 34
77 16 41 63
81 84 78 69
31 54 61 41
16 16 57 25
32 46 28 26
30 14 65 45
72 83 95 23
40 16 28 24
65 40 46 92
100 55 76 62
18 13 30 53
16 35 74 45
28 55 56 36
71 45 41 79
40 71 82 84
53 97 46 78
81 38 61 82
43 34 81 23
36 78 36 26
95 42 22 86
33 85 40 25
33 86 23 14
91 56 31 37
86 39 88 67
47 53 44 28
51 26 90 97
10 39 94 31
46 55 58 79
29 76 77 30
53 63 46 89
99 87 81 16
40 78 98 85
37 38 69 66
59 88 53 75
65 92 85 78
14 85 64 89
57 28 75 52
84 48 100 93
66 42 74 78
33 62 64 56
40 58 76 30
65 28 88 66
70 67 34 38
65 19 81 44
19 41 16 94
54 63 99 17
16 41 15 34
28 37 34 25
80 30 11 39
28 21 38 40
64 88 13 17
86 21 76 48
21 82 12 86
90 35 10 55
74 13 58 49
98 82 50 50
72 17 13 65
35 43 15 49
98 98 81 60
96 88 12 55
54 44 49 88
76 66 94 69
39 86 21 80
50 68 86 65
76 26 19 10
25415 21006 14757 9313
44 36 29 27
71 69 44 19
95 74 52 10
65 27 87 26
100 82 17 84
36 97 13 39
87 49 92 71
62 59 85 26
47 74 59 28
96 75 11 13
22 79 46 90
70 45 89 21
58 45 76 45
33 22 10 60
81 42 58 17
56 67 74 34
59 74 52 86
87 71 24 28
82 62 89 26
21 12 72 69
83 97 25 62
55 69 48 22
10 29 61 52
87 25 26 83
25 39 22 40
96 75 90 87
13 77 93 79
61 28 31 77
49 61 67 76
35 56 31 53
77 20 92 87
86 94 70 29
25 13 52 40
67 11 32 74
25 28 71 36
37 46 89 13
21 85 56 20
67 69 87 66
46 71 82 17
93 69 37 53
46 56 26 89
69 45 41 57
19 97 82 43
64 18 48 52
19 84 67 92
77 46 58 36
59 69 16 60
31 25 68 17
40 28 22 10
38 69 64 32
26 28 69 20
88 22 81 99
35 61 60 41
54 92 37 79
94 98 40 83
93 83 49 100
77 40 32 99
42 19 66 57
48 56 93 59
81 79 47 95
31 95 51 12
28 99 58 37
51 48 11 52
97 57 48 11
95 44 78 89
69 61 52 60
49 30 68 77
64 98 41 77
41 98 21 68
33 78 68 77
86 36 12 10
98 60 15 30
45 26 68 26
40 65 87 98
98 29 38 80
81 73 22 41
63 99 30 66
38 61 40 15
89 32 42 65
18 26 97 12
91 26 14 52
21 19 82 22
91 79 65 77
17 46 18 93
11 25 37 65
61 11 53 64
15 46 82 64
91 28 54 68
14 13 59 39
60 48 57 89
28 92 98 13
67 85 84 77
36 20 85 64
11 58 30 13
84 62 60 63
54 19 79 17
16 53 18 60
27 80 80 52
32 15 45 77
18 11 80 90
32 82 100 45
87 81 17 85
52 100 68 16
14 21 72 51
69 92 73 31
80 20 28 35
39 66 20 47
29 91 64 90
53 20 97 79
28 74 20 17
45 43 36 66
63 31 12 47
37 52 88 30
89 17 76 49
95 21 62 52
43 62 85 59
44 69 53 56
30 30 25 92
44 51 81 48
27 49 24 16
73 49 48 80
66 31 72 18
48 80 45 66
85 18 74 58
33 43 43 32
70 86 15 21
57 14 27 30
100 70 47 77
95 58 99 30
100 71 40 39
75 54 64 58
47 20 95 14
93 95 26 25
91 40 83 40
77 85 85 90
95 97 61 84
57 52 87 72
95 70 35 36
90 79 26 59
41 99 69 15
34 50 80 61
45 49 94 90
85 45 15 47
53 22 58 53
56 47 58 84
35 30 48 92
47 56 45 98
75 38 25 73
80 49 94 69
64 44 79 72
45 49 94 48
26 12 36 43
56 44 43 14
56 25 35 54
75 75 36 74
38 47 22 71
62 14 84 68
84 52 27 20
19 46 11 68
12 94 88 75
97 80 38 47
61 86 66 19
38 52 17 77
61 53 92 33
20 97 70 52
19 36 70 40
64 20 20 69
26 11 80 91
69 45 66 41
16 75 87 40
88 21 98 52
19 28 15 27
71 93 93 84
69 76 46 94
21 80 82 46
41 45 95 31
99 54 79 85
50 19 81 98
78 75 86 95
50 49 68 60
71 65 35 64
13 57 26 73
70 76 55 27
36 50 84 77
87 12 72 50
66 94 43 59
79 84 80 19
82 78 54 23
34 91 27 50
41 98 25 46
73 54 84 98
61 99 45 34
60 61 60 35
27 51 44 39
17 96 72 47
82 10 44 85
22 96 54 46
71 20 56 100
64 27 76 61
96 90 50 26
80 74 23 52
10 48 76 18
30 70 100 24
44 86 12 22
50 90 56 17
54 64 62 88
42 54 27 14
10 85 90 90
52 63 95 60
16 71 46 39
72 43 48 14
32 58 91 55
32 39 57 37
74 25 76 17
49 58 33 62
98 49 28 77
65 12 68 37
58 65 95 83
68 46 30 48
66 88 68 87
29 50 98 97
56 54 18 14
67 68 57 100
66 84 12 83
81 16 57 45
78 58 28 65
86 89 41 50
38 53 48 19
35 11 59 56
100 100 32 16
86 74 12 71
16 76 76 16
31 72 53 86
41 77 20 89
51 25 32 18
28 25 39 79
51 10 51 68
20 97 27 95
91 38 23 27
82 70 63 82
87 46 91 98
53 61 51 97
85 65 93 88
93 50 89 76
92 43 22 97
94 29 64 51
86 28 75 35
74 64 95 29
29 81 30 72
27 89 56 41
27139 21120 16086 8910
66 67 25 74
67 75 51 22
74 70 20 54
19 34 88 46
81 79 78 95
41 59 12 39
77 63 91 85
13 40 13 99
29 10 55 17
31 84 40 44
84 43 23 53
70 86 31 44
40 36 12 30
53 22 26 40
62 63 65 61
91 28 15 60
40 30 30 27
54 66 35 73
85 44 47 29
89 58 10 90
57 54 78 52
39 71 67 26
24 25 40 81
88 93 55 51
40 64 49 95
50 78 41 54
84 30 27 28
30 86 44 64
47 30 50 14
82 32 63 81
67 18 65 27
15 82 60 34
43 76 74 19
94 40 56 26
63 38 41 47
27 69 80 62
75 17 87 52
73 21 68 99
83 29 85 30
82 67 66 17
68 96 99 72
23 20 96 10
69 52 84 53
50 26 47 93
29 51 80 17
17 51 17 87
86 46 59 31
59 48 72 29
16 86 28 24
87 29 13 73
35 22 95 28
92 53 22 15
30 31 76 19
42 52 29 77
85 95 52 77
76 93 54 17
12 62 39 76
54 32 58 14
53 92 49 51
46 80 46 44
97 94 11 84
90 38 75 59
73 70 46 85
44 15 93 97
85 81 64 28
87 46 55 68
68 99 82 31
26 63 45 19
97 48 37 17
29 80 77 21
87 85 26 55
21 46 64 82
13 12 68 40
84 42 60 35
49 14 23 87
99 100 71 46
71 44 57 62
10 85 45 95
12 34 22 31
99 89 94 74
61 60 91 38
74 21 36 16
86 64 81 77
86 78 22 58
19 79 75 82
27 90 68 26
60 73 71 37
71 78 40 92
75 70 48 49
47 17 38 32
22 22 61 16
52 63 90 60
61 81 42 95
30 24 90 90
84 39 97 38
58 63 84 94
38 67 53 64
16 69 18 95
46 17 86 25
28 100 70 82
34 65 81 53
44 75 91 76
59 37 20 43
82 54 31 78
51 58 64 12
71 55 93 100
73 55 17 56
96 72 87 87
81 30 17 19
36 50 54 94
70 71 11 93
62 93 43 33
34 59 90 88
97 92 11 88
14 94 77 97
72 88 72 38
76 11 67 14
24 96 67 83
37 82 27 49
82 46 80 37
29 32 28 41
11 59 86 50
59 95 73 21
17 71 85 86
15 25 54 44
53 93 65 38
82 44 96 21
95 44 89 25
34 83 41 35
33 28 78 76
55 37 87 12
16 38 89 58
46 24 35 56
23 31 36 56
60 51 62 82
47 46 10 49
25 58 13 62
87 26 30 48
92 96 58 94
54 63 48 82
65 79 65 71
61 36 60 40
91 19 33 64
88 70 45 42
89 38 67 35
97 70 78 55
50 27 62 62
67 50 58 79
74 41 86 31
32 85 73 65
80 41 23 78
85 45 56 86
41 88 31 79
23 71 15 81
84 56 91 14
90 48 83 88
53 85 99 85
24 88 34 48
10 79 66 58
98 95 24 19
27 38 69 51
60 60 91 68
52 98 83 55
49 31 28 23
14 25 57 28
55 95 65 97
39 18 86 15
94 83 77 63
84 87 14 42
71 55 50 53
42 79 40 67
36 37 79 83
23 91 91 95
54 85 62 26
25 45 32 55
30 95 92 85
81 27 28 50
92 61 20 73
24 86 35 64
70 14 42 62
15 48 17 85
44 90 59 28
62 97 73 56
44 92 52 76
35 23 73 65
48 84 67 56
17 19 88 48
29 96 34 61
48 19 32 52
94 84 51 70
25 46 19 65
86 28 55 13
10 59 65 34
77 14 17 55
57 99 25 100
20 59 24 51
22 82 54 78
21 44 62 59
53 88 87 82
22 35 27 69
64 18 33 39
38 32 37 33
10 58 81 20
17 94 96 82
17 97 60 96
10 57 82 89
76 16 98 70
80 24 33 20
17 40 97 16
93 15 37 42
68 30 52 33
85 47 66 70
62 76 63 70
39 68 58 55
53 24 25 79
83 62 56 77
78 45 23 98
20 16 24 52
47 65 43 56
91 59 60 80
57 59 44 51
47 39 17 89
47 86 76 77
85 54 80 89
47 38 86 88
79 40 79 94
54 84 94 12
93 17 44 70
93 66 38 85
64 63 60 30
92 20 83 56
16 46 10 80
27 90 84 48
67 37 42 89
87 61 32 40
45 80 91 14
78 51 79 75
12 41 14 62
53 26 29 35
99 84 52 76
23 50 23 45
47 90 84 73
59 58 35 62
11 85 43 43
65 54 16 98
66 94 89 94
11 82 25 44
95 25 12 77
51 26 98 92
30 74 77 100
25674 20564 15241 9860
61 98 11 54
53 72 81 63
90 95 46 80
27 87 66 90
94 21 21 42
65 58 84 66
33 56 62 94
31 19 42 70
63 20 88 81
77 55 56 82
21 55 21 11
27 37 71 58
69 77 40 17
15 51 58 46
97 42 93 31
98 95 57 26
55 92 20 66
89 88 12 45
82 26 71 95
95 83 96 17
66 66 77 98
73 84 65 46
56 59 58 17
25 51 87 86
36 22 31 64
96 98 48 69
75 90 49 97
13 59 81 83
11 28 72 29
23 75 17 37
79 35 16 31
100 18 16 60
17 72 66 81
54 71 79 32
19 67 94 82
26 94 70 77
54 40 80 55
26 67 33 76
38 67 92 37
70 43 16 36
20 69 48 26
95 30 100 10
75 14 35 96
25 40 88 66
70 39 40 48
50 17 55 89
81 63 79 32
64 17 79 67
67 23 14 25
31 59 43 80
37 60 52 96
29 39 10 40
64 77 60 55
83 36 48 12
89 67 61 93
60 27 23 71
23 96 25 60
18 89 95 21
31 86 25 11
52 95 90 55
75 68 60 21
11 88 96 37
27 40 100 10
13 14 20 73
28 98 45 61
42 51 12 15
75 39 91 91
30 47 70 90
70 83 25 91
37 65 20 51
96 32 42 23
42 55 52 37
67 49 31 23
62 12 60 31
41 47 97 28
19 85 43 23
59 30 42 13
17 80 64 32
97 27 11 81
78 94 82 80
83 37 46 31
59 94 69 66
60 48 66 99
96 42 51 45
50 91 37 27
85 94 19 76
83 86 99 23
42 83 28 33
75 73 45 32
79 48 74 84
10 76 87 23
73 67 84 78
14 20 81 82
84 99 61 26
29 50 28 41
55 71 70 63
71 98 51 36
54 49 67 79
17 57 55 85
34 81 23 51
64 10 87 95
38 29 42 51
33 88 33 52
92 49 18 77
25 17 81 99
69 63 21 32
76 37 17 96
84 40 31 44
95 32 71 53
55 58 81 61
77 92 35 95
73 71 41 45
98 50 83 79
15 62 80 58
89 78 48 71
36 72 62 81
41 12 84 54
71 94 70 45
36 11 59 50
69 23 30 73
39 100 80 14
84 67 11 18
95 83 57 91
59 26 47 18
46 93 26 47
43 59 65 32
35 76 22 15
15 88 10 22
98 18 19 22
69 18 97 92
28 13 29 27
94 25 32 42
13 33 90 62
13 11 14 83
68 22 95 58
72 95 99 92
73 24 93 25
99 47 91 54
63 11 69 61
54 21 47 98
68 68 49 72
65 100 23 53
13 98 28 75
59 49 17 100
17 57 14 51
34 79 54 15
99 82 16 23
83 11 56 94
83 92 69 14
43 42 15 56
63 56 32 89
100 91 74 74
35 89 46 88
64 59 80 19
78 30 78 39
15 76 38 64
33 25 63 97
52 17 97 26
77 90 19 49
21 23 32 89
89 89 55 59
71 53 37 56
57 10 28 67
34 12 77 27
36 57 43 50
74 90 29 42
84 85 92 12
70 59 95 92
77 92 14 44
63 39 13 83
94 62 38 99
60 76 66 15
40 32 22 20
46 12 33 66
10 97 74 73
46 14 31 94
28 26 31 13
14 90 19 72
61 93 70 42
69 25 97 52
70 63 57 23
79 21 71 27
98 36 51 25
56 60 65 26
68 11 51 64
53 84 77 57
72 99 26 80
39 84 98 89
56 43 94 64
47 64 41 62
71 46 17 90
97 85 41 12
11 28 12 60
24 27 42 84
94 52 26 29
47 76 73 31
42 18 38 73
28 59 88 100
12 70 73 70
46 51 84 87
88 62 60 33
86 26 96 69
63 29 87 88
51 61 21 28
37 94 56 94
36 49 93 14
78 40 24 71
70 79 22 93
67 99 87 13
97 39 100 89
46 43 51 77
89 94 63 89
80 64 14 32
33 27 20 34
99 11 13 20
36 61 64 86
68 25 37 60
73 12 73 78
47 79 93 27
85 78 28 11
31 21 58 87
22 83 80 24
64 51 70 57
74 27 70 16
68 84 88 28
63 100 88 55
66 31 90 86
15 28 67 66
61 23 92 23
50 81 78 36
33 30 70 33
20 38 53 84
41 53 89 61
54 76 85 42
62 16 39 23
71 10 14 27
32 51 82 98
98 55 13 24
12 99 75 85
93 52 83 78
91 55 74 21
30 91 74 80
43 25 65 88
28 37 44 25
10 48 17 92
37 47 58 49
40 14 99 83
38 71 94 70
32 81 94 36
44 46 21 17
26387 21694 15161 9673
77 19 21 88
23 16 82 35
59 75 53 36
24 27 26 72
11 46 81 40
52 85 44 82
47 11 72 70
89 61 94 29
26 24 22 81
36 67 87 10
52 11 67 21
38 75 45 41
30 42 22 48
82 71 67 98
96 89 75 97
71 79 33 81
25 55 48 74
69 63 66 39
48 50 74 56
67 70 52 12
100 32 22 28
92 50 11 92
53 47 62 41
60 23 73 56
61 92 64 25
59 93 50 86
72 76 91 60
92 62 17 69
16 51 38 91
55 57 56 51
17 46 11 34
47 49 99 28
66 36 93 37
74 38 97 16
74 78 68 47
17 56 81 64
39 37 66 66
90 76 45 60
50 85 25 52
34 94 63 54
79 45 36 51
80 17 67 59
45 69 92 100
20 93 84 96
79 38 69 66
54 86 47 90
24 51 64 12
100 64 69 79
86 59 79 11
97 60 36 87
92 91 46 79
10 24 34 81
25 43 75 74
81 47 93 97
23 54 90 76
84 85 98 36
98 72 82 19
10 19 15 89
38 58 13 72
45 21 69 13
33 70 15 73
100 98 51 18
43 14 16 19
39 83 44 24
87 91 65 71
99 96 14 49
55 83 46 73
99 25 30 14
100 75 79 84
82 32 98 11
70 24 43 20
22 81 86 41
75 22 10 43
47 91 24 47
28 78 44 27
44 14 37 53
57 23 18 47
48 80 62 27
93 83 33 84
95 61 40 87
47 82 25 21
72 21 13 24
38 82 59 80
76 82 51 18
22 29 24 80
11 30 25 30
43 88 42 36
100 82 20 22
62 94 32 22
41 24 50 60
98 24 82 64
16 47 80 42
79 34 50 76
54 54 76 47
35 37 43 88
77 16 29 29
54 25 72 82
48 71 32 48
95 55 78 71
77 89 73 16
44 98 31 63
61 80 17 42
30 49 53 96
41 21 67 39
90 58 28 14
52 99 74 66
74 27 27 30
62 37 64 56
24 36 10 96
85 52 14 48
20 92 90 12
95 39 88 39
55 90 28 20
49 57 94 98
41 16 60 88
28 90 27 58
94 96 22 96
77 63 77 35
68 30 39 88
74 12 21 62
54 30 76 88
35 43 76 25
77 98 86 29
75 29 92 80
100 14 90 46
18 82 78 76
41 50 73 95
63 44 25 50
87 63 65 83
38 55 99 10
59 41 13 31
27 13 78 32
87 19 16 52
81 21 46 74
54 29 63 36
41 66 19 81
13 85 57 38
79 89 60 97
25 44 75 15
38 91 27 36
45 41 33 97
89 36 53 28
52 65 44 60
61 30 75 100
19 27 65 94
48 99 38 54
82 93 69 30
76 76 52 73
68 71 81 16
50 49 61 12
17 80 35 94
43 19 13 19
93 83 83 87
28 28 62 13
58 22 77 22
47 89 31 59
69 71 36 25
71 21 77 60
84 55 99 15
65 96 31 60
99 40 24 83
37 41 42 12
45 87 17 95
25 15 54 82
44 60 16 80
79 55 44 100
74 82 93 27
31 29 76 26
90 11 93 23
59 76 83 51
94 32 64 23
98 69 35 18
59 60 56 94
64 33 100 97
27 61 77 60
46 28 42 43
95 85 46 70
81 30 26 75
41 81 99 14
100 27 72 34
68 89 93 38
62 27 23 63
74 60 28 92
46 93 98 99
100 73 86 63
99 31 100 40
70 25 38 94
92 56 97 35
20 45 44 71
78 34 75 18
95 93 74 21
59 40 92 90
69 15 94 73
69 91 68 33
44 71 23 76
17 21 34 70
98 38 71 21
30 71 13 35
76 36 23 17
46 38 39 66
45 36 15 84
39 52 37 52
69 15 73 57
32 51 73 48
71 90 70 42
24 43 58 18
84 51 55 41
13 63 48 40
52 49 84 19
89 37 70 90
89 46 23 23
66 35 11 57
52 60 64 52
11 40 76 83
88 14 28 23
28 60 92 23
91 48 80 74
38 55 79 80
43 38 84 74
93 77 71 38
73 20 70 65
15 17 96 26
70 31 62 100
26 67 64 46
21 28 46 97
98 54 21 60
41 74 60 95
57 90 92 37
74 60 100 73
17 83 26 50
94 13 59 57
70 100 28 59
59 88 94 11
98 28 10 89
76 31 20 23
65 24 92 55
98 19 60 29
13 46 58 52
19 38 76 47
94 85 53 25
77 30 74 95
79 88 94 29
62 94 73 98
13 80 26 43
80 36 92 12
89 72 58 11
44 80 95 17
82 81 54 79
89 84 12 59
55 42 32 70
24667 19333 14564 10623
77 64 97 64
82 41 25 84
50 55 62 67
16 93 99 39
95 65 18 43
74 41 47 21
75 91 33 67
69 65 89 81
23 64 89 89
14 46 71 90
21 80 52 93
86 31 93 37
48 67 22 18
98 43 98 55
26 92 92 36
59 71 89 85
66 40 86 30
39 12 31 38
87 42 26 91
59 10 40 63
31 11 51 77
84 93 41 10
75 67 89 73
37 95 69 48
84 71 70 85
61 96 90 69
50 29 36 14
44 65 20 51
92 56 96 94
33 38 16 59
60 34 97 70
89 37 31 71
82 10 22 22
57 77 25 85
10 86 48 20
99 80 32 25
79 89 88 13
71 43 41 59
48 38 95 53
81 64 21 91
96 26 49 97
94 60 38 88
95 65 17 83
83 25 17 20
64 57 79 60
20 10 44 87
36 10 78 53
39 15 100 83
49 33 11 75
76 56 53 34
19 69 26 80
45 43 70 25
36 74 52 64
58 96 22 32
10 88 70 43
92 69 30 79
97 25 34 34
70 91 26 71
40 34 68 32
68 35 14 81
34 91 32 25
56 32 93 96
36 14 35 15
42 90 36 54
41 63 69 72
24 69 90 96
71 55 83 25
86 74 61 30
39 75 32 20
83 81 59 90
21 41 93 75
93 27 25 59
81 96 52 23
75 87 28 48
98 25 50 13
79 26 29 43
85 78 20 85
98 31 49 30
35 36 10 47
44 94 12 42
21 10 78 17
11 63 52 61
36 58 58 45
69 25 52 81
12 97 83 98
34 21 49 14
82 49 59 49
76 80 17 54
12 87 67 94
94 17 31 96
72 35 72 62
21 68 25 81
73 77 92 48
72 35 98 91
79 46 77 52
57 29 19 71
29 27 89 36
21 59 51 38
22 54 62 57
48 65 97 98
66 92 17 31
46 22 44 100
10 33 50 80
92 25 45 74
85 23 40 58
13 53 82 74
37 72 76 83
40 95 60 34
64 76 24 63
41 84 15 21
49 53 10 21
37 67 99 52
62 57 96 25
99 12 12 44
62 59 18 67
29 95 88 33
97 83 31 35
80 78 25 70
85 81 99 13
87 10 52 53
29 62 11 88
99 72 28 37
50 30 51 66
58 24 63 55
87 99 58 34
77 75 65 54
53 74 45 11
15 93 36 70
35 66 89 57
18 32 100 80
24 23 32 50
92 76 83 97
64 49 24 20
17 46 77 55
96 17 95 87
69 79 44 23
73 20 33 44
69 60 63 88
62 32 80 46
87 49 33 100
98 58 94 13
73 19 75 14
70 90 64 66
38 24 45 86
99 78 46 35
67 76 12 87
32 10 97 25
62 93 81 59
16 35 73 68
21 25 80 76
58 58 100 20
41 15 87 51
24 72 32 23
81 11 85 50
97 16 40 47
19 84 51 72
66 64 94 27
100 94 90 25
58 62 29 70
20 90 86 33
19 99 52 52
18 10 76 73
44 27 63 84
33 36 72 83
45 13 15 53
79 66 50 55
26 99 82 14
88 66 97 22
71 98 38 66
36 99 80 12
88 50 52 93
12 35 44 88
59 79 51 18
60 77 70 22
35 13 95 84
74 77 66 15
75 85 71 92
87 81 62 81
90 65 27 32
84 69 79 15
22 29 13 40
78 44 82 50
70 13 82 64
68 59 77 58
86 53 49 41
76 29 44 98
12 98 21 89
41 19 15 81
59 98 99 52
18 52 87 30
73 36 19 25
45 26 74 22
70 56 25 28
60 60 45 47
86 69 80 14
12 70 44 78
73 91 92 99
66 96 77 12
88 32 85 61
63 99 98 78
75 100 42 86
94 69 100 51
69 34 18 23
32 53 15 95
88 61 29 83
94 59 11 45
53 22 63 87
53 93 42 17
38 54 84 52
94 40 89 72
94 35 85 33
95 35 43 60
65 15 30 100
65 77 90 21
62 85 38 85
36 36 73 62
32 89 48 11
14 90 32 51
94 57 100 62
42 11 89 41
84 68 93 43
90 38 86 17
61 52 90 65
94 20 12 54
19 42 49 19
80 36 83 77
66 42 67 75
43 75 76 55
56 11 16 80
88 76 81 41
99 30 10 71
62 22 61 95
25 82 58 24
38 74 35 62
29 47 60 94
100 35 28 76
