20 250 4
27 42 65 74
77 76 68 33
44 11 76 99
83 70 21 36
89 43 33 64
11 97 30 61
20 29 12 75
39 58 78 99
82 49 40 11
24 25 89 87
61 11 31 82
40 47 26 86
63 89 21 30
37 52 83 37
88 29 32 23
25 44 33 74
19 14 65 21
73 71 92 65
91 71 49 26
88 26 91 69
54 74 79 14
12 47 29 77
72 29 15 13
80 49 93 62
97 81 41 61
73 13 38 96
58 63 33 25
98 42 70 41
47 74 90 65
70 35 41 71
38 43 22 45
46 56 60 38
84 82 60 72
97 18 40 80
42 100 93 33
41 96 55 90
89 84 74 47
94 83 76 72
79 31 46 37
46 72 93 74
75 77 75 88
100 33 37 29
35 94 51 12
51 73 73 92
11 50 58 16
33 39 39 85
60 16 97 53
36 56 20 86
27733 20862 15618 9550
63 56 42 25
59 18 94 36
36 58 39 64
76 58 76 45
19 39 86 54
29 85 57 78
12 25 34 89
59 91 53 48
79 30 42 67
60 35 60 15
16 25 19 91
60 81 44 55
16 43 52 64
38 86 28 58
27 44 70 15
18 17 63 55
92 96 34 56
30 65 31 15
70 92 44 73
37 15 22 33
23 74 34 35
63 58 76 26
96 72 36 34
13 66 94 85
81 73 40 28
87 46 31 68
72 65 18 15
38 41 47 81
92 15 75 26
80 24 80 44
78 63 89 84
91 28 99 31
88 69 79 70
19 13 66 18
68 68 50 63
84 85 50 89
84 91 79 23
94 84 27 76
78 19 54 60
51 98 67 28
40 50 27 52
49 43 86 79
10 66 74 28
60 44 50 79
98 36 61 47
36 74 53 55
13 38 15 85
22 53 43 50
84 11 76 54
56 96 11 89
66 21 42 21
16 51 20 29
15 30 87 12
25 28 57 60
44 55 80 14
51 61 50 89
34 43 63 44
11 56 94 52
28 77 47 54
23 53 40 44
82 65 60 38
77 28 28 47
30 18 71 39
32 79 57 13
89 41 27 33
61 13 59 77
31 95 39 22
39 47 94 80
88 60 35 10
68 69 39 30
37 19 48 51
57 90 27 11
17 47 19 85
51 39 90 10
18 82 29 10
35 21 50 64
59 60 73 60
44 32 98 80
11 30 10 46
24 70 87 76
85 76 15 19
83 78 97 70
70 72 93 34
33 83 25 68
58 96 50 96
28 47 92 13
77 25 13 71
65 84 21 46
10 75 62 91
28 25 35 94
43 10 77 12
86 91 41 87
61 36 88 13
96 27 23 30
66 66 37 32
18 13 83 40
81 47 100 39
85 76 82 48
78 93 21 60
46 95 74 11
60 56 49 88
52 37 40 59
94 88 96 76
46 93 16 81
25 89 20 18
19 48 27 96
55 99 52 60
38 26 36 91
41 56 93 71
76 84 59 49
80 56 100 93
84 47 73 40
14 92 44 40
87 36 80 28
37 28 38 58
50 54 63 92
75 64 70 36
82 42 23 87
78 59 19 44
14 63 55 71
62 44 63 63
61 64 46 44
14 88 25 81
20 74 27 44
90 54 53 44
100 10 83 31
80 36 85 91
29 92 83 41
57 71 93 100
27 96 72 70
35 31 68 62
41 59 47 16
31 30 52 18
39 47 16 79
41 36 83 82
89 31 57 50
96 28 19 90
45 83 97 54
51 22 19 13
64 23 14 40
65 13 100 55
81 17 72 82
20 97 79 95
89 98 74 91
24 10 18 42
35 66 39 80
62 86 24 47
18 27 34 45
90 51 64 97
64 76 82 71
81 18 76 86
81 83 67 81
89 50 50 84
91 97 60 85
31 58 25 86
82 23 61 98
85 84 70 98
54 30 83 25
32 70 49 36
68 35 13 48
94 90 45 65
87 26 20 59
53 50 31 66
74 27 58 36
24 55 77 70
38 85 30 78
38 100 47 14
90 52 33 46
91 54 21 69
59 22 98 62
54 30 95 88
45 69 30 51
68 92 73 43
49 41 77 94
31 40 12 13
79 46 41 75
37 10 50 54
20 54 73 70
71 60 61 41
23 88 42 88
25 43 29 59
41 77 71 72
39 60 13 24
36 37 12 85
41 72 100 94
18 35 73 47
35 16 66 57
74 14 27 49
47 75 17 96
41 11 17 97
57 93 21 37
68 73 41 84
28 82 20 58
36 48 41 42
65 24 47 51
58 57 78 35
52 35 68 78
95 21 81 23
64 49 32 27
69 95 83 42
22 58 43 85
95 44 82 58
89 92 52 92
59 78 32 39
31 71 54 28
78 27 59 80
47 38 92 87
49 88 75 55
97 20 16 82
41 89 93 90
12 33 79 18
61 27 28 85
15 58 32 89
28 76 96 91
34 18 19 64
67 50 26 60
45 26 71 61
78 50 15 57
35 46 48 65
80 77 80 18
55 76 90 62
22 32 66 42
71 15 41 68
54 98 92 44
42 92 75 44
83 66 38 57
79 42 45 84
14 33 59 51
90 24 42 19
26 25 98 36
26 39 24 22
73 13 93 81
87 60 85 83
49 45 54 49
32 97 40 43
84 39 63 42
89 53 71 76
87 88 16 38
62 43 16 96
36 37 16 98
17 35 89 70
30 20 25 38
58 11 50 95
30 76 11 88
46 91 22 62
26 61 55 37
77 96 15 23
88 79 84 93
59 74 41 66
58 74 23 86
25882 20235 14293 9625
73 84 13 64
43 65 48 54
28 40 96 71
48 38 75 86
17 57 75 11
92 12 62 17
38 25 28 86
93 79 74 49
37 74 63 20
50 38 34 34
95 44 79 22
73 45 28 100
83 83 33 16
82 72 44 68
53 84 99 58
41 42 89 61
59 96 39 12
77 17 89 23
25 45 83 16
65 45 55 22
94 46 91 39
87 91 26 14
43 46 47 57
26 29 100 31
93 34 76 71
31 45 42 40
69 23 14 39
24 23 58 54
69 26 48 57
23 13 75 74
46 80 63 38
72 92 61 94
96 29 31 93
34 62 76 67
22 30 34 76
20 33 58 84
42 74 37 69
95 85 90 97
100 56 16 68
69 49 44 54
84 32 48 73
44 11 82 38
93 67 50 26
97 28 56 40
90 25 28 27
76 76 37 10
66 91 96 26
52 58 67 44
63 54 94 53
67 34 41 10
54 76 77 65
79 100 71 36
64 85 22 88
12 79 80 81
67 34 70 29
61 44 53 38
17 25 71 86
24 93 78 77
22 58 10 80
53 63 63 16
87 63 10 72
48 67 85 28
56 28 95 82
70 48 64 89
38 35 33 29
30 80 59 76
62 94 72 92
16 65 90 61
91 75 45 58
80 68 62 90
67 42 29 99
68 15 60 50
25 93 52 33
13 33 68 63
71 15 43 81
48 32 46 27
24 71 48 75
14 43 61 46
81 18 100 10
50 62 41 18
81 34 63 10
16 20 94 41
39 35 72 51
77 30 93 87
91 100 31 31
86 56 31 94
20 74 96 50
64 94 95 80
84 29 10 95
36 58 85 54
40 65 18 30
82 63 36 45
29 11 19 86
57 53 72 28
90 53 66 52
35 19 80 18
85 58 10 29
48 41 35 45
67 58 15 18
73 74 10 45
98 64 57 17
97 41 72 26
28 62 100 59
38 13 54 15
57 24 34 55
65 87 95 13
93 70 80 17
29 84 49 52
40 82 55 58
94 53 60 40
27 53 14 84
10 31 16 49
12 58 45 40
46 60 59 66
79 38 83 54
73 95 82 83
61 69 87 15
82 41 59 57
77 93 51 84
73 40 14 62
92 32 90 59
31 67 22 36
43 84 21 65
30 42 62 86
37 93 30 26
99 51 70 98
63 35 69 95
44 37 84 63
79 48 19 54
77 13 32 25
21 63 81 93
87 51 64 18
19 74 13 71
41 45 45 73
57 51 24 38
74 65 20 12
45 33 64 39
59 29 95 57
71 99 77 57
56 22 35 79
67 19 41 90
37 47 63 29
76 45 79 24
95 39 95 39
87 58 33 75
59 24 64 38
15 38 79 98
31 39 56 31
98 55 40 99
45 86 11 44
80 18 48 64
85 82 59 20
67 19 39 31
35 55 34 81
74 75 16 54
26 75 90 32
59 90 78 82
24 91 91 82
64 40 79 19
45 60 96 33
47 95 52 93
34 23 91 24
83 78 27 35
56 17 84 82
41 99 46 92
40 68 41 28
37 55 95 19
40 89 79 42
83 100 79 19
11 53 57 89
72 56 80 46
49 22 78 77
83 49 40 56
51 98 10 58
88 100 37 55
19 43 19 70
41 30 61 39
86 58 79 37
69 96 70 58
52 34 93 60
58 38 24 42
67 43 50 93
30 40 49 38
20 39 60 65
84 99 72 42
51 48 42 69
66 86 68 69
57 22 46 81
43 34 59 24
65 62 20 78
25 73 96 78
49 40 38 60
83 34 12 91
41 59 37 76
64 58 61 75
65 47 70 13
58 55 96 53
12 90 36 10
34 30 78 97
47 96 66 11
92 85 39 36
90 30 21 88
83 25 68 45
59 15 68 90
17 65 40 60
75 15 95 95
21 68 37 82
85 62 84 32
56 30 48 33
66 23 95 27
83 28 73 22
91 44 25 66
22 65 40 47
48 92 57 95
70 27 46 19
86 11 91 17
19 93 92 63
42 39 21 16
64 88 40 15
72 70 80 45
93 61 72 37
20 69 27 22
10 40 92 77
31 69 38 66
94 85 68 59
31 79 57 49
31 93 14 57
76 94 51 13
12 55 76 59
29 73 24 83
10 49 80 83
36 84 86 41
20 13 51 46
98 55 48 34
86 97 60 78
22 95 12 51
18 47 62 14
77 54 73 76
32 12 84 21
84 23 18 45
99 83 60 80
17 33 65 92
71 28 94 87
93 37 71 27
45 36 27 79
84 16 50 39
26 93 26 27
52 65 14 15
89 16 27 21
62 72 11 42
25936 20208 14361 9068
17 90 34 56
63 18 94 77
95 50 84 27
22 12 83 98
62 11 64 58
23 16 61 11
42 26 42 18
47 28 40 93
63 51 71 88
53 18 45 49
17 81 24 70
80 53 93 12
37 63 43 18
67 16 43 59
13 39 23 94
14 43 51 42
58 49 41 50
81 56 40 64
78 20 34 27
50 82 11 99
22 96 11 98
90 23 29 13
77 37 45 79
83 15 78 60
58 56 64 23
94 43 14 65
98 83 55 89
89 20 58 38
72 46 68 82
41 82 76 37
91 98 82 76
93 74 25 34
99 71 90 57
48 36 27 51
97 59 21 43
87 63 86 100
25 56 19 62
88 77 57 41
84 13 21 98
100 73 87 19
36 34 48 73
87 79 48 88
86 31 36 94
12 78 76 55
71 42 95 23
89 78 44 70
94 25 22 64
75 33 90 89
53 91 11 92
68 60 77 54
81 81 26 50
65 14 79 68
92 95 46 11
78 42 20 59
29 17 45 22
90 82 22 46
12 100 71 45
76 40 29 84
82 73 11 53
66 68 76 86
45 23 70 69
18 15 25 10
70 16 22 54
37 60 62 15
58 95 24 72
52 43 95 76
80 54 35 63
99 37 35 11
64 47 28 39
67 76 54 53
92 75 82 75
90 87 93 83
53 34 77 11
70 92 49 89
16 52 29 57
64 92 84 25
32 31 78 42
78 51 35 79
65 30 84 95
73 61 99 39
32 22 15 79
57 13 73 14
34 75 19 89
43 85 96 21
17 67 44 77
30 77 67 24
52 27 50 28
30 93 18 58
62 20 52 52
40 60 64 95
95 84 62 24
11 97 26 100
55 42 86 54
91 62 18 43
66 78 95 64
37 31 36 17
78 14 78 43
55 75 89 66
45 27 10 17
75 96 34 40
66 27 65 21
33 70 23 30
51 61 68 16
68 87 20 100
57 14 42 61
46 80 35 75
71 25 69 54
92 66 33 58
82 67 80 92
59 33 99 74
22 33 31 89
43 18 98 74
88 38 48 74
54 39 73 50
82 76 23 83
94 76 91 89
42 73 14 17
77 92 32 32
48 70 30 90
17 35 55 90
88 67 100 99
92 15 72 26
39 81 84 95
10 22 96 52
42 25 96 69
37 60 14 12
76 83 41 80
74 77 70 27
74 24 73 87
35 16 52 51
74 48 84 49
61 43 82 90
51 18 80 16
86 21 71 50
41 14 97 88
61 60 94 66
81 37 31 84
23 44 48 17
34 29 18 97
14 60 18 82
15 17 87 93
45 77 42 70
14 97 10 41
64 52 22 38
76 45 53 60
68 26 63 96
54 88 11 98
20 28 83 61
63 92 48 54
73 72 15 32
36 31 100 41
74 83 56 26
11 65 30 99
23 82 45 22
44 86 72 24
29 81 49 79
16 37 27 37
64 74 16 54
54 15 40 37
98 67 98 98
33 93 74 83
60 98 31 45
97 94 46 77
10 44 100 88
90 97 95 44
30 29 59 92
82 42 61 42
68 33 56 93
22 93 30 42
59 57 59 47
58 10 72 55
89 28 52 10
53 70 43 89
44 21 14 68
67 42 29 70
52 57 36 22
68 69 79 21
84 47 26 78
11 80 46 38
13 16 54 17
53 10 57 28
92 90 72 10
41 46 61 93
72 98 77 63
91 22 76 89
68 50 77 34
25 50 68 90
63 72 56 17
66 73 79 56
89 95 16 41
60 13 29 38
84 25 78 37
79 77 52 61
90 48 86 80
23 74 96 58
62 49 57 75
35 18 57 57
55 98 19 18
48 20 76 79
95 16 98 36
45 50 16 64
25 96 11 12
24 14 17 93
83 11 32 50
20 60 52 97
36 85 42 97
91 60 74 92
17 73 22 66
71 99 39 90
26 89 58 61
62 90 12 39
70 34 69 15
46 25 70 95
97 90 37 76
60 100 72 23
15 54 20 90
18 54 52 24
80 83 11 61
12 44 27 97
45 55 16 45
30 62 82 14
78 44 61 68
66 11 48 90
24 74 32 38
23 46 24 33
71 86 75 65
81 18 46 15
12 73 99 87
49 21 49 69
50 15 38 51
84 58 87 22
64 66 69 74
29 97 81 55
35 93 79 16
79 41 12 45
58 85 13 70
79 64 69 33
77 27 75 80
81 18 77 13
92 97 56 99
98 98 88 95
89 18 10 37
83 46 37 97
98 23 20 18
31 31 53 97
41 69 60 32
46 84 65 85
61 20 30 86
41 87 61 51
60 64 40 19
26057 21083 15659 10103
11 38 48 18
50 72 97 10
37 100 36 34
53 99 57 10
91 16 83 75
61 29 31 98
58 27 75 48
67 61 40 20
91 48 77 35
12 100 61 11
27 74 10 40
16 27 16 37
80 31 15 86
74 56 71 96
80 28 80 85
42 90 93 78
12 70 47 26
52 92 75 24
41 23 74 82
71 50 81 21
53 68 10 34
36 44 26 53
45 52 96 97
90 92 53 11
75 86 65 59
71 54 56 44
93 67 51 18
90 28 38 65
24 81 35 22
75 99 84 20
72 11 62 77
98 90 83 91
19 74 72 39
55 59 26 55
79 49 53 35
98 17 70 12
73 79 53 47
25 18 67 12
75 97 86 40
82 81 41 48
34 35 65 77
80 70 92 10
85 34 59 68
82 19 76 55
79 84 93 55
19 73 79 38
34 79 94 100
32 49 95 63
53 73 65 59
18 94 70 60
54 35 64 75
77 27 26 25
24 65 16 47
46 71 24 55
51 16 99 91
76 36 61 83
89 95 84 66
37 52 52 19
45 55 83 53
74 89 30 22
43 88 89 96
94 90 29 80
37 85 49 78
14 39 55 69
59 39 95 85
72 82 98 73
41 35 97 89
82 68 12 36
83 35 43 83
26 50 84 88
70 82 13 78
74 48 28 85
83 48 98 67
81 46 58 26
55 13 14 48
98 42 74 11
71 79 69 65
32 12 56 39
20 52 35 66
37 46 68 82
49 83 43 56
41 29 52 96
65 70 71 41
47 78 81 74
51 26 63 89
66 31 49 33
37 25 49 12
81 30 24 78
27 12 36 56
20 53 57 22
87 46 78 29
99 19 37 41
83 46 64 71
57 82 77 80
81 33 35 35
25 48 96 15
34 61 36 32
89 10 59 41
42 57 55 36
19 56 29 99
74 16 31 55
51 21 91 77
26 68 54 87
25 77 96 93
28 43 96 65
40 97 59 34
21 92 35 88
18 30 36 50
33 38 49 79
42 61 77 79
39 81 93 98
29 84 57 39
76 86 63 59
38 60 91 89
58 13 18 100
87 91 73 66
97 13 45 52
85 88 58 93
95 63 41 39
34 19 85 62
40 50 49 44
30 25 54 100
96 66 47 67
47 47 60 38
48 96 67 97
71 69 18 32
63 93 67 32
52 62 31 43
30 80 75 81
32 47 96 66
41 57 45 55
48 72 46 69
81 27 68 31
91 63 35 21
86 85 92 58
82 62 78 39
28 21 91 15
16 95 25 53
15 54 30 29
15 46 57 57
90 49 55 76
18 82 90 60
30 13 56 97
96 49 28 87
15 34 94 56
86 19 61 39
65 40 72 25
56 10 26 14
100 28 16 81
91 58 72 98
43 56 59 65
33 10 78 17
85 28 11 73
76 54 90 74
10 68 91 50
38 47 95 23
33 82 29 21
73 46 50 25
91 37 66 81
40 36 11 58
49 31 21 39
86 45 55 48
89 98 62 54
26 100 81 31
34 22 33 39
72 10 52 90
16 93 95 62
38 14 56 21
22 42 55 53
87 83 36 84
72 26 49 55
46 34 83 38
78 29 36 89
21 49 16 91
45 66 34 30
71 61 99 66
52 46 54 34
20 10 69 22
90 41 78 68
58 70 61 29
45 88 22 44
68 91 55 78
22 86 46 95
80 41 59 18
82 82 44 43
95 18 31 11
22 70 25 50
96 26 15 33
19 54 98 46
16 84 69 68
87 32 65 81
29 60 76 36
30 27 11 42
62 31 67 62
67 60 37 71
66 76 24 69
93 94 73 28
47 52 79 99
80 44 82 67
63 59 52 48
63 65 20 62
43 59 96 72
22 60 78 29
81 28 49 49
40 75 66 18
80 98 33 71
19 78 80 68
26 63 97 93
47 34 72 99
28 57 81 63
98 86 29 99
48 97 63 18
24 99 95 68
31 57 51 15
41 44 22 57
100 91 45 50
17 29 59 17
18 48 53 64
86 75 26 56
53 81 77 76
27 85 12 35
49 90 70 46
72 37 96 69
78 70 84 37
16 80 22 97
27 31 57 66
35 28 62 55
79 98 55 43
13 94 36 16
49 82 72 96
75 46 52 38
49 76 66 64
55 67 28 14
11 97 98 97
56 72 61 27
19 33 99 64
56 52 26 65
47 32 79 26
55 24 40 29
45 39 85 58
22 95 68 29
26 35 82 28
42 64 85 26
100 33 10 32
12 96 34 22
19 61 54 59
100 50 88 98
58 65 82 80
79 61 78 73
29 85 64 87
26257 19867 14696 9207
53 74 97 60
100 30 88 55
14 30 20 45
16 85 55 48
48 14 68 99
22 95 85 67
73 100 80 29
96 89 46 44
94 31 12 35
11 95 21 28
33 84 59 76
49 13 40 29
86 55 82 99
65 25 40 48
96 60 12 34
96 46 81 83
80 14 80 15
29 98 64 31
38 18 93 41
83 88 73 84
32 66 10 86
12 71 34 81
46 43 66 39
67 96 49 54
97 94 87 28
34 58 65 12
12 49 99 38
54 77 12 71
44 97 12 98
92 98 34 54
62 13 70 38
93 69 96 51
69 51 45 93
83 38 83 96
31 43 26 22
74 74 56 11
70 29 89 37
10 63 30 59
14 86 79 86
84 28 23 61
75 24 61 69
57 100 59 20
100 87 11 17
44 36 88 66
93 21 51 97
14 46 90 46
40 36 88 16
45 60 79 72
78 98 22 57
99 87 21 77
77 27 54 75
80 20 96 70
93 27 66 34
26 61 36 76
92 20 89 66
63 61 98 13
83 68 97 35
61 93 55 83
52 82 78 59
46 17 41 82
39 52 83 96
69 72 22 53
91 93 38 97
73 80 30 85
11 14 21 50
47 26 41 12
71 53 12 51
55 96 26 16
22 93 95 97
87 73 82 36
70 12 67 22
19 70 57 34
10 53 75 30
27 93 19 100
58 24 30 65
94 57 69 51
55 85 45 59
42 44 12 23
79 45 82 85
71 11 29 61
40 38 11 62
76 61 92 69
94 35 67 48
78 71 12 41
30 58 72 13
54 64 62 35
33 61 73 87
81 89 64 90
82 78 12 86
74 34 86 61
25 99 10 20
53 38 87 39
46 26 89 96
18 94 92 55
15 70 58 50
67 41 92 44
59 94 21 49
19 12 34 69
59 56 97 61
47 34 11 63
89 88 77 32
19 57 53 85
98 74 81 88
52 24 49 59
47 40 18 96
50 53 20 97
44 38 54 79
96 85 47 51
13 85 79 73
34 60 48 77
80 23 47 100
94 32 74 15
48 59 28 67
62 38 36 56
32 67 89 46
18 98 84 53
100 42 74 69
27 90 49 96
57 48 65 71
62 25 99 25
35 31 85 59
97 49 23 99
85 86 37 21
76 88 100 41
25 48 90 44
52 72 25 71
86 96 23 16
74 55 45 51
58 35 60 91
25 89 81 73
66 28 57 63
28 95 40 53
85 23 43 24
78 51 74 55
88 43 63 74
50 45 41 96
42 16 62 81
50 77 25 18
56 27 51 52
71 58 47 36
16 21 47 18
69 80 76 83
10 53 78 99
65 78 31 14
30 21 83 55
75 73 32 79
54 88 44 83
97 37 41 56
72 65 64 87
35 100 34 57
10 91 50 67
52 83 82 62
84 14 68 40
49 56 87 41
53 20 58 48
31 86 98 12
95 25 52 78
11 32 40 88
26 63 63 63
97 97 78 74
50 99 11 38
26 41 58 51
94 58 21 94
37 92 67 19
100 13 62 41
43 83 27 57
11 31 86 49
59 44 69 48
69 50 27 26
80 91 50 48
44 81 100 95
64 88 35 100
83 25 47 39
40 52 51 91
40 21 65 37
34 34 99 64
51 53 38 62
26 22 60 93
96 49 45 77
59 45 99 49
92 28 19 41
72 36 74 23
89 99 73 91
79 92 20 55
59 83 70 17
43 38 76 80
13 68 61 10
95 55 75 27
56 35 61 78
43 92 15 53
55 80 32 91
23 32 48 61
100 69 11 56
37 65 83 51
45 79 41 56
81 10 32 87
38 34 73 60
48 78 35 51
26 63 82 55
21 14 26 13
97 98 87 20
22 34 85 44
68 63 80 55
53 95 89 46
49 40 34 53
55 78 52 30
60 49 70 98
40 91 97 26
87 23 51 38
10 21 60 49
16 96 11 59
78 93 77 53
100 18 17 52
90 40 76 78
63 32 38 96
80 38 45 37
99 50 90 44
22 39 19 99
90 20 18 54
14 63 21 23
73 21 58 33
50 94 29 43
61 90 65 86
33 99 44 43
73 61 91 42
28 72 79 85
93 37 77 96
97 72 99 18
81 37 31 18
17 23 61 27
28 58 69 59
90 83 28 12
19 11 12 66
14 79 19 58
82 26 59 14
92 97 10 23
36 69 31 79
76 46 31 37
85 42 82 12
58 44 48 77
83 53 32 55
23 47 57 84
21 48 98 18
71 32 87 94
56 93 22 75
66 99 50 59
13 71 100 54
59 71 76 94
57 14 41 18
15 54 73 14
27219 21050 15723 9004
19 43 71 36
94 79 30 27
91 25 13 91
83 34 76 19
93 54 51 40
16 48 39 52
43 64 19 33
12 70 40 46
24 92 74 26
66 73 38 55
85 70 91 13
57 51 43 35
32 78 91 73
45 46 34 53
32 45 42 17
85 33 86 40
94 88 83 50
79 54 93 99
74 36 81 58
64 70 28 44
80 51 41 71
51 64 38 54
71 67 63 26
19 14 73 84
21 18 39 41
13 88 57 32
41 71 18 42
67 13 35 63
18 20 62 72
82 47 78 70
10 85 15 34
74 19 24 63
16 92 72 77
100 59 88 50
64 52 87 23
40 25 74 52
56 35 14 41
72 77 59 37
82 58 61 96
67 12 94 47
47 65 46 53
38 76 40 90
47 64 87 99
50 34 65 24
84 29 81 29
15 22 91 19
59 68 88 51
96 36 34 82
77 61 81 47
23 63 85 18
41 32 17 84
58 89 40 16
73 53 82 22
96 54 12 72
49 95 72 85
23 32 12 85
93 22 96 12
69 58 98 22
11 24 68 45
86 89 13 58
26 88 45 58
57 51 18 35
56 29 88 91
24 85 93 58
37 61 62 19
16 99 80 46
80 19 11 19
11 32 68 33
96 67 29 40
97 18 33 70
74 59 79 82
72 23 36 32
93 45 15 50
76 67 36 58
76 88 41 63
22 92 68 16
80 65 50 50
31 20 10 94
63 67 35 72
51 49 28 77
36 78 64 97
10 51 59 55
53 65 18 19
92 17 65 32
91 30 42 55
82 62 87 46
49 37 69 42
45 72 18 44
100 85 43 39
69 87 64 51
67 86 28 82
61 85 96 63
43 66 73 46
98 39 30 35
90 18 59 53
82 35 13 17
87 84 60 75
64 98 23 52
100 88 42 80
24 73 48 36
57 66 32 68
64 21 66 66
97 38 13 80
18 71 54 80
74 25 65 75
75 93 17 68
51 13 11 29
77 93 68 52
98 71 13 78
23 72 47 22
47 54 71 90
17 12 76 26
83 27 35 36
56 56 23 36
98 71 83 45
96 16 53 43
87 64 22 83
41 64 86 44
35 17 54 22
38 41 39 63
18 66 10 93
30 54 70 95
17 17 46 34
95 76 50 64
91 93 90 78
14 32 85 59
16 90 78 93
70 86 25 37
73 59 13 55
10 86 60 39
16 88 70 40
94 14 54 59
41 80 90 26
75 88 41 68
69 32 29 41
22 33 35 27
14 36 98 30
50 100 73 58
78 89 70 76
65 51 38 40
44 81 92 83
40 40 73 23
64 52 26 53
95 28 61 33
95 61 25 83
89 22 40 49
42 82 50 44
64 37 66 99
30 76 56 84
20 90 82 73
79 69 16 22
80 39 49 87
10 66 46 96
58 51 62 80
78 65 18 97
54 70 62 47
44 10 89 72
70 79 100 48
32 52 99 36
27 42 45 85
43 19 83 72
26 89 42 75
76 45 42 85
57 39 15 68
22 39 69 63
32 35 54 51
43 87 97 93
88 57 84 52
52 24 37 55
26 36 20 24
16 95 81 19
71 59 56 52
98 98 63 21
30 43 47 59
19 43 65 35
62 81 99 72
23 50 68 34
29 48 19 80
27 94 51 74
34 12 89 28
87 71 51 100
40 57 81 99
57 76 80 59
95 54 58 57
22 99 43 50
37 48 38 28
69 28 31 74
70 70 44 29
34 61 14 90
84 22 92 78
80 61 33 56
33 80 45 20
22 90 22 74
64 90 72 91
47 94 89 22
31 42 98 65
18 32 17 80
62 41 98 83
77 99 40 15
62 53 64 74
38 38 87 94
51 64 68 93
37 73 57 31
83 25 54 23
95 20 30 46
98 76 67 64
77 33 50 41
52 25 44 19
32 87 78 10
66 32 56 57
79 16 67 35
94 46 32 26
42 54 45 95
71 43 11 98
37 81 94 91
92 82 47 84
90 81 70 100
24 17 55 84
98 97 76 82
86 35 24 64
83 51 54 26
31 65 33 44
48 20 11 21
82 41 60 16
46 80 18 57
50 95 45 90
18 92 10 20
17 20 52 34
18 67 97 57
23 97 29 52
45 80 57 65
94 62 46 42
48 45 16 15
22 44 35 91
17 25 77 69
88 99 84 59
