20 250 4
47 24 32 66
17 79 29 24
50 28 49 53
60 96 34 33
78 29 59 42
19 93 65 99
76 49 15 56
27 36 68 18
90 24 73 89
80 39 53 71
33 30 64 99
54 37 62 90
41 47 69 61
33 11 93 39
18 50 97 46
17 18 97 23
11 100 14 92
79 43 80 69
51 49 30 28
93 92 15 100
80 30 22 46
52 71 29 62
44 66 15 88
76 58 76 48
20 45 87 76
62 19 37 88
99 83 77 35
70 66 66 67
18 54 19 90
76 93 37 64
32 37 72 85
48 49 28 69
32 25 82 46
51 10 30 74
48 91 37 18
34 59 38 31
29 20 68 93
74 87 17 76
75 30 79 88
58 14 33 81
79 72 86 46
80 32 47 79
50 74 50 75
58 19 41 54
51 11 88 89
36 81 25 38
47 47 32 71
96 68 24 44
45 60 82 67
99 26 79 29
42 55 38 35
92 77 26 28
20 52 100 89
31 32 24 31
36 71 40 20
11 45 88 54
13 73 20 31
65 29 63 61
83 97 14 90
67 40 24 96
93 42 91 67
26 11 100 23
73 72 42 76
86 43 97 26
67 61 85 43
85 49 74 69
64 53 34 75
89 99 19 23
94 31 59 43
83 88 38 43
86 75 31 94
31 67 54 65
90 47 42 90
100 13 14 84
99 97 43 85
16 30 40 48
77 91 53 71
32 30 53 38
51 62 13 26
100 54 11 100
21 48 95 83
57 58 45 83
35 89 42 40
86 69 19 71
79 96 87 58
50 10 53 86
27 10 32 67
69 40 73 56
19 84 34 27
68 76 91 38
45 70 92 71
87 21 77 30
71 80 63 97
78 43 51 64
43 71 76 90
62 40 82 57
84 84 96 83
46 38 26 47
92 68 26 37
61 54 25 68
61 59 28 78
22 68 83 85
29 63 50 100
45 13 95 22
21 45 71 76
94 63 84 36
27 85 100 17
100 34 56 70
70 51 61 94
33 42 88 58
80 49 33 92
28 35 28 63
15 28 34 58
98 67 38 10
73 54 52 24
19 57 51 60
84 96 51 22
97 53 59 90
79 42 43 11
50 91 70 57
43 62 63 67
18 94 95 36
52 63 93 99
24 68 64 38
12 13 54 67
92 37 31 20
14 98 49 46
35 83 65 30
87 62 28 43
34 19 75 79
26 20 25 87
82 91 26 30
16 22 98 15
78 65 98 75
26 25 100 19
19 89 67 33
80 12 66 32
17 64 80 78
46 29 44 75
81 21 87 22
32 100 70 68
94 63 97 34
33 38 79 50
68 38 73 90
27 62 33 21
48 44 40 95
30 35 55 10
41 16 25 54
12 73 92 61
52 32 63 77
30 31 92 55
78 37 27 41
47 44 84 55
39 83 88 39
36 85 96 66
49 91 59 91
63 98 92 97
85 38 96 10
82 80 24 32
96 61 20 77
22 56 69 44
88 58 73 67
71 26 22 57
20 11 75 56
84 35 79 56
29 72 58 88
58 89 55 91
96 35 80 53
41 79 12 97
47 93 40 71
37 68 33 98
93 46 51 85
56 57 19 47
93 68 26 98
26 34 61 67
21 19 18 58
19 88 88 24
30 77 93 86
63 49 44 17
81 85 19 50
57 27 39 18
94 73 73 53
37 17 99 86
86 28 29 49
83 67 32 28
45 93 42 44
70 76 52 10
20 70 84 53
84 42 31 68
93 68 93 13
23 54 20 55
65 19 91 55
59 59 90 11
82 99 80 49
88 40 20 43
67 68 82 17
61 87 76 73
25484 21258 15166 9314
17 64 95 20
13 36 38 76
58 53 73 38
19 20 61 45
57 87 40 26
65 50 96 57
37 96 78 44
87 99 50 24
93 15 50 15
10 98 50 37
11 40 71 67
11 91 53 84
89 66 63 14
15 21 73 91
60 43 77 14
76 92 46 28
61 74 30 20
88 95 77 80
56 86 35 69
11 68 44 61
16 80 85 47
54 24 60 81
41 14 29 84
96 13 54 34
99 78 39 81
96 68 64 33
46 28 91 78
45 91 11 73
51 11 90 10
93 16 46 86
99 71 15 69
34 59 62 69
46 33 45 87
49 12 11 64
47 25 15 46
52 11 46 91
29 50 47 76
93 33 48 23
48 38 88 54
48 11 91 65
93 41 59 92
84 35 42 11
81 92 17 50
73 28 36 81
94 86 80 74
34 54 50 89
61 15 35 96
72 25 30 67
57 35 61 44
77 54 27 58
83 25 54 64
56 86 42 57
42 48 23 48
63 31 42 67
54 65 35 36
98 67 71 89
17 90 97 20
80 17 83 86
99 25 90 17
74 98 91 72
93 32 22 14
73 41 90 92
33 33 78 87
33 68 99 15
49 11 14 43
44 35 29 55
95 62 76 72
45 27 54 33
20 74 24 95
25 17 33 87
88 90 28 45
56 50 29 62
58 25 53 32
48 79 26 24
37 100 14 59
83 29 57 13
34 14 14 57
43 53 12 26
26 39 18 59
36 42 20 81
87 61 90 80
80 78 99 54
56 22 63 77
79 17 23 27
52 22 96 87
97 23 17 75
25 22 56 50
95 83 43 74
62 66 45 84
99 33 71 94
46 88 58 87
56 87 92 77
90 32 42 74
92 16 91 11
15 78 23 79
74 97 20 65
84 43 85 17
100 90 26 86
76 22 88 12
37 16 65 44
38 79 41 37
36 17 58 59
50 36 80 87
38 100 82 81
20 42 88 33
76 17 30 45
71 96 68 37
65 91 94 88
86 84 74 22
90 79 63 98
59 20 41 87
89 31 72 23
21 70 62 88
43 19 45 40
59 21 65 48
62 41 22 27
33 15 17 12
38 17 99 58
88 17 40 51
96 69 49 82
37 41 50 17
13 18 44 68
66 28 94 55
20 96 10 94
96 49 41 55
98 52 25 90
52 42 36 53
13 67 18 52
90 30 55 47
51 27 35 88
81 19 29 79
45 29 15 52
13 78 44 88
97 53 34 14
24 99 64 27
100 53 46 14
77 53 77 64
81 17 84 25
20 46 72 22
100 61 31 79
27 64 98 54
59 16 32 34
96 88 23 27
57 32 94 22
49 61 70 40
90 22 56 46
97 96 30 54
74 92 74 91
16 96 61 78
72 43 85 36
41 87 95 18
81 23 50 58
29 48 97 31
52 14 100 65
16 88 75 11
76 32 20 92
59 100 14 79
24 73 92 40
30 14 76 51
34 33 51 91
65 29 23 55
59 64 17 94
64 35 95 24
66 93 18 92
34 83 39 73
92 41 29 25
73 60 89 31
92 63 35 49
30 92 42 78
64 90 49 95
100 89 20 57
12 17 57 17
65 51 36 66
69 10 88 92
81 94 76 98
62 72 46 58
39 18 18 56
38 10 56 65
84 79 66 65
18 67 16 35
38 20 82 35
32 40 30 84
36 43 15 74
11 93 70 91
26 80 24 23
46 94 52 69
38 54 44 24
28 51 63 19
51 78 70 94
49 74 93 30
25 17 95 83
91 100 91 43
43 28 26 22
76 20 47 89
18 42 95 99
53 39 27 82
94 60 45 43
34 39 30 18
46 65 81 39
27 74 39 45
54 79 87 50
44 92 62 32
41 96 48 91
59 54 58 13
42 72 67 67
70 70 85 53
46 82 76 14
48 23 50 99
18 46 59 15
58 72 44 38
64 29 89 34
76 69 45 67
32 61 84 39
76 73 40 17
91 32 47 92
70 18 11 94
73 30 12 77
96 72 49 18
24 88 40 72
49 99 51 82
98 54 89 73
71 68 46 24
69 57 51 44
71 73 34 63
28 62 98 19
83 67 33 63
83 67 25 33
29 10 11 78
54 100 17 49
80 25 94 55
49 91 21 38
48 29 93 56
49 86 18 81
78 12 19 14
71 46 51 11
64 30 95 73
96 92 23 33
43 49 13 19
69 53 63 84
85 46 92 48
84 78 59 76
21 30 68 89
31 23 79 93
71 66 86 19
78 15 51 73
48 61 63 77
92 21 37 33
32 20 89 37
75 92 41 50
85 46 61 30
26270 21132 14409 10182
56 22 24 51
46 85 73 26
55 73 18 77
23 97 80 35
15 28 29 53
93 32 59 41
25 19 64 33
56 62 70 19
54 26 35 95
44 11 62 67
33 66 58 94
70 60 13 33
67 46 70 68
29 59 75 28
83 58 92 96
41 17 68 71
57 61 87 57
77 41 70 89
18 75 80 97
72 30 57 79
20 56 57 49
75 58 76 16
32 48 91 91
73 35 33 12
22 91 34 94
60 25 56 89
57 26 60 16
23 97 82 58
97 94 96 11
76 72 54 81
81 35 30 90
37 73 89 45
91 56 100 30
56 64 68 65
24 28 93 21
82 22 77 32
42 76 60 42
92 38 95 40
99 87 15 52
78 30 58 30
28 62 73 87
11 38 15 34
44 64 56 97
90 20 99 96
55 38 19 93
17 54 68 80
31 11 92 19
71 55 51 29
49 97 53 11
56 11 41 56
55 20 81 67
30 19 49 47
47 82 46 58
44 70 72 31
85 57 99 32
72 22 33 10
73 74 16 81
63 87 83 11
53 86 74 49
54 54 32 56
98 63 59 20
11 35 15 54
11 10 92 100
88 41 42 48
69 82 95 15
91 36 85 76
23 94 79 96
34 65 51 36
35 92 71 81
50 54 12 60
65 59 14 74
85 47 48 18
89 81 50 12
16 53 43 99
35 95 23 91
89 49 56 57
25 68 49 91
67 70 86 66
40 89 45 73
70 80 68 68
21 86 38 17
80 68 11 87
61 63 28 74
77 88 89 18
33 50 57 78
100 47 64 52
30 71 97 48
13 34 27 42
72 98 67 79
19 82 24 71
98 67 30 64
26 41 63 16
54 32 95 60
48 66 99 84
62 40 77 29
41 17 83 27
67 93 87 84
47 68 45 73
31 75 53 72
47 12 79 57
85 56 83 76
67 87 27 47
15 66 45 78
64 94 90 50
61 49 100 67
58 20 38 22
70 12 24 53
88 83 11 85
11 65 55 55
30 45 36 50
37 37 23 71
98 46 64 89
15 63 81 21
79 47 30 36
23 73 39 10
62 51 14 57
52 37 94 62
56 24 77 10
64 67 70 27
83 52 72 98
73 38 67 52
16 50 55 63
12 93 80 52
85 65 95 56
31 67 56 21
28 39 46 84
11 51 62 94
81 16 44 86
96 28 15 53
77 41 61 69
75 54 45 94
84 28 78 72
43 90 85 44
49 63 35 81
31 51 54 50
14 95 76 55
79 19 68 56
63 90 86 38
62 11 78 29
37 96 40 89
10 21 81 89
23 93 27 18
66 51 73 78
83 50 80 98
25 29 94 94
17 43 22 52
12 46 40 79
62 44 82 71
72 30 20 71
47 95 33 66
62 28 15 84
45 64 15 94
51 41 23 32
70 17 30 21
39 39 27 10
70 81 93 85
32 55 49 98
47 13 79 78
95 31 11 44
19 39 89 11
64 93 51 34
36 56 40 23
72 88 73 43
15 70 13 71
99 28 37 43
25 57 100 12
12 72 41 30
81 19 28 74
90 18 64 44
58 84 62 34
19 99 30 11
82 78 100 31
74 92 38 63
96 41 20 43
33 96 53 84
50 72 35 27
39 46 87 27
94 23 31 11
77 63 29 18
92 31 13 82
95 51 49 52
67 67 81 26
71 83 58 14
88 84 64 15
35 18 71 80
81 10 68 14
28 63 93 36
96 33 44 94
73 71 91 19
34 15 100 43
30 20 30 58
20 78 58 32
24 76 90 53
39 50 78 30
16 64 35 34
77 46 71 48
54 52 87 53
23 60 75 43
90 26 12 30
28 37 99 69
100 94 76 19
79 74 43 76
64 16 62 22
99 77 33 52
82 65 78 11
59 46 86 42
81 78 32 87
14 14 30 83
47 64 79 77
98 11 12 77
19 53 78 62
56 33 51 79
16 49 69 79
94 21 74 66
72 67 98 53
33 49 10 98
15 69 29 99
61 93 27 64
26 43 28 17
34 95 80 65
21 17 11 98
43 60 48 77
14 67 54 20
80 48 35 66
79 72 49 82
36 71 73 41
39 23 77 86
71 62 81 84
18 72 25 57
92 27 69 74
27 86 91 43
65 15 45 75
75 24 30 49
82 68 56 54
28 55 25 35
30 25 32 20
31 90 30 86
43 61 80 10
84 64 95 26
71 29 50 92
18 78 72 10
17 29 49 11
100 22 84 25
50 42 57 51
97 57 52 63
73 76 61 63
16 99 59 62
61 84 12 22
98 39 28 97
27 49 99 21
24847 18896 14677 9655
53 40 81 36
49 66 14 20
46 91 93 58
39 94 91 56
80 87 72 83
89 82 35 95
20 51 86 59
40 30 88 78
73 38 22 80
49 52 46 44
78 78 31 24
44 19 12 62
60 10 30 14
37 91 34 54
26 25 78 82
60 73 62 89
11 33 60 44
92 63 64 16
24 27 25 76
84 15 44 20
91 51 75 66
89 74 97 99
91 25 20 16
52 70 36 46
49 95 57 24
58 67 24 43
30 88 86 64
77 17 25 98
23 71 32 80
46 59 15 84
47 94 66 91
29 33 26 19
46 59 74 16
30 16 77 95
95 69 75 57
29 71 66 23
95 64 68 37
61 75 36 63
85 44 76 59
24 18 67 48
60 90 47 76
37 26 42 81
45 53 55 92
55 31 66 89
25 44 37 51
92 65 12 98
57 65 20 24
63 48 68 37
98 92 97 70
56 91 74 100
53 95 97 53
32 69 98 39
20 38 40 77
49 43 92 19
30 70 82 99
81 39 39 14
49 49 62 29
32 76 79 94
88 81 94 41
40 33 22 26
34 26 42 44
96 54 13 60
84 22 41 72
86 31 18 81
77 62 65 81
76 84 11 74
45 35 40 18
93 70 20 33
11 68 52 34
55 73 49 22
81 50 22 67
69 20 53 89
28 12 73 21
58 60 35 40
99 32 33 87
43 41 78 57
92 79 50 32
39 70 75 53
89 46 77 21
83 87 92 53
84 74 74 16
100 61 58 41
99 68 18 25
93 54 35 31
72 49 77 47
68 98 93 98
56 51 65 43
89 66 61 65
29 50 38 24
18 29 73 21
58 48 81 27
98 78 31 65
51 34 23 13
41 83 95 73
20 66 24 22
34 93 66 90
21 80 62 93
66 81 13 89
99 70 86 40
10 64 100 22
76 20 52 36
59 61 36 25
86 96 54 43
80 48 63 51
28 69 97 57
60 46 40 22
46 60 79 89
53 67 55 16
86 22 66 35
92 60 40 70
11 40 22 31
48 29 88 57
44 10 89 89
91 17 81 82
22 70 91 58
67 16 90 52
89 84 33 41
51 95 88 97
77 72 65 89
45 76 18 14
34 88 10 50
52 66 74 18
51 92 88 28
73 78 42 82
35 97 19 12
20 38 50 74
43 46 51 78
33 81 96 39
51 71 68 23
68 33 70 76
43 10 90 83
50 60 14 55
13 100 92 80
39 76 56 46
39 44 97 45
100 96 79 25
29 40 56 45
50 85 52 73
86 48 71 88
76 23 39 87
55 38 45 46
95 83 52 12
71 75 65 51
49 99 47 18
24 87 61 51
44 20 73 88
92 66 58 81
19 36 78 93
22 91 12 73
18 52 55 29
44 40 64 30
74 34 49 89
97 42 89 75
36 84 74 34
39 15 75 77
58 12 82 61
19 97 65 71
10 85 26 93
75 64 10 48
11 24 13 38
91 26 69 56
53 95 39 77
40 29 36 54
43 12 27 35
44 96 42 99
93 45 62 77
85 15 16 29
84 34 99 55
22 47 29 11
16 92 93 38
62 76 35 39
91 94 97 19
61 36 31 41
29 71 77 82
89 53 24 10
81 36 13 86
40 48 66 11
14 93 76 35
55 22 69 70
16 35 65 36
53 31 44 10
68 47 59 11
67 74 94 69
51 91 78 92
34 73 83 10
15 53 43 68
79 64 60 38
62 25 41 76
63 67 25 47
54 15 88 58
58 40 35 90
60 55 75 67
73 86 45 17
99 86 38 14
55 73 92 33
55 12 83 37
15 28 62 65
36 52 57 50
86 44 61 71
75 43 43 44
66 80 51 57
51 32 10 99
34 59 43 81
60 26 75 65
26 78 50 70
34 54 63 41
76 72 50 71
80 13 13 63
73 81 38 32
43 78 51 15
45 12 33 92
76 57 56 89
20 26 10 79
47 74 21 50
22 32 51 41
81 99 83 87
51 15 28 17
67 51 50 71
36 68 54 21
17 35 56 28
43 94 68 55
23 34 60 85
60 87 25 35
26 18 97 29
82 64 35 51
59 39 17 71
29 60 65 49
40 21 84 61
45 93 69 88
47 91 57 87
72 92 25 65
69 10 100 45
90 40 88 65
34 21 49 58
13 55 28 78
98 25 55 43
77 74 15 26
99 93 15 62
100 65 92 42
10 51 32 58
64 84 14 66
47 54 16 13
98 58 38 22
95 35 100 35
15 66 73 75
63 79 92 66
49 32 18 25
46 34 23 88
36 98 97 10
76 17 53 38
27459 21413 15523 10485
34 76 89 75
39 93 44 58
78 66 14 63
14 21 47 42
86 90 66 77
22 84 54 34
15 47 20 58
99 64 31 62
47 57 38 75
26 100 61 33
94 82 50 95
80 67 62 37
33 37 24 55
68 23 37 22
28 18 64 28
19 86 18 64
26 12 98 26
29 66 52 96
37 58 61 68
16 35 16 27
84 31 63 95
20 28 41 93
74 18 51 15
99 35 48 44
16 84 84 88
26 68 48 100
28 25 28 14
41 84 38 32
55 25 100 25
39 64 89 69
30 51 52 27
33 95 63 11
35 74 58 34
11 48 79 24
93 30 78 55
22 76 92 35
25 78 30 50
80 91 52 97
27 59 18 56
76 85 58 36
98 84 64 63
86 58 98 98
33 55 62 31
24 72 70 21
39 50 40 86
40 62 63 65
99 18 51 99
96 73 36 41
91 16 79 25
88 100 82 16
18 42 50 60
79 31 99 34
90 46 58 34
23 69 15 87
58 52 47 89
12 32 56 34
57 45 34 100
76 88 27 66
88 52 42 83
40 86 87 97
22 48 64 53
27 46 60 84
76 61 21 90
23 23 34 61
72 59 66 88
30 61 93 23
39 67 20 87
92 96 70 22
51 43 84 62
31 81 17 87
57 28 45 54
18 54 13 76
55 48 45 38
80 25 59 48
49 99 51 79
58 52 60 32
56 57 14 40
94 19 42 86
94 94 100 90
43 26 32 61
84 27 18 50
75 75 41 52
11 97 18 98
98 36 68 43
20 28 89 57
57 25 17 76
86 57 46 75
81 30 83 56
86 35 49 53
52 22 21 69
55 10 74 62
94 80 13 71
52 67 30 34
49 73 51 45
78 81 56 49
34 26 32 68
85 89 28 55
45 40 82 60
84 35 73 98
43 36 96 42
37 84 26 71
37 27 84 86
25 68 16 30
61 73 44 32
74 65 70 92
95 78 94 28
79 82 65 78
46 45 84 83
98 91 86 67
76 55 41 16
89 48 67 52
60 28 44 97
22 63 58 95
35 76 48 71
54 43 46 87
81 84 58 54
54 90 93 87
46 13 18 13
64 16 68 96
22 17 55 34
95 77 22 42
99 82 72 98
35 45 93 27
60 26 29 33
86 31 11 31
81 14 94 20
35 69 82 86
83 14 32 20
34 73 39 32
69 32 85 78
27 19 51 70
37 35 10 22
28 78 16 35
42 25 70 10
70 94 10 18
56 85 68 13
61 19 50 42
22 84 100 37
99 68 22 41
68 16 42 90
96 94 63 43
33 36 63 55
24 73 38 17
19 67 51 37
76 95 44 15
88 74 94 64
51 68 37 33
67 31 52 56
24 35 97 48
94 53 42 25
82 60 57 32
37 10 69 38
12 44 60 54
35 71 91 74
87 22 12 95
53 96 99 87
22 25 67 68
10 38 36 27
73 50 27 36
88 80 56 84
82 15 80 16
58 38 78 34
99 61 14 88
34 28 50 16
72 88 34 49
84 28 39 57
18 89 54 19
74 18 94 30
72 78 20 29
76 88 77 91
23 97 52 77
62 12 100 69
15 58 69 11
41 68 78 33
54 100 20 30
69 100 72 92
92 100 100 65
17 68 25 11
30 37 59 53
56 93 47 12
26 67 52 80
14 28 79 69
82 41 18 91
18 35 51 33
27 65 44 46
47 35 86 50
43 89 14 74
97 73 49 25
78 14 57 37
37 18 13 68
34 53 88 92
82 23 21 98
40 90 71 31
42 44 23 27
65 71 91 94
60 93 19 79
41 34 35 84
50 86 50 47
44 91 88 86
62 93 77 51
21 64 62 65
18 71 87 67
27 28 76 24
67 64 70 12
38 89 77 71
49 100 95 73
48 38 21 21
63 78 27 80
95 100 81 24
28 93 58 86
72 53 68 90
91 50 77 37
41 45 53 59
97 51 33 45
81 36 37 63
94 93 26 34
53 93 38 14
66 62 95 100
77 97 35 21
74 47 47 46
19 11 52 79
25 72 41 20
32 95 87 40
99 93 60 64
18 100 55 99
20 81 15 48
17 81 14 50
48 15 60 16
14 73 95 82
21 100 48 26
84 58 40 33
50 41 90 18
25 46 96 26
55 58 54 69
59 63 85 25
17 35 68 48
72 25 31 98
48 25 44 44
87 69 83 92
77 76 28 31
83 29 25 76
75 43 78 22
91 26 39 16
70 42 35 32
17 90 79 55
45 67 25 45
53 26 67 39
100 65 28 68
65 36 55 65
53 59 82 35
26804 20090 14808 9202
27 23 23 35
36 39 97 58
82 37 36 22
96 93 99 45
37 78 29 20
60 75 62 27
30 98 27 73
35 99 33 92
92 46 39 79
67 10 34 43
81 75 95 15
39 63 68 45
37 40 33 47
21 28 89 24
25 14 66 16
66 84 50 18
14 95 65 45
95 70 65 37
63 86 87 22
45 86 38 55
97 44 19 31
60 87 87 15
26 38 32 10
29 39 98 61
97 98 23 88
59 17 32 20
90 25 95 77
44 94 96 19
48 36 16 36
88 23 49 44
25 58 62 89
44 43 83 23
68 55 52 87
13 48 75 41
78 54 40 64
35 82 99 70
25 20 14 42
81 36 89 79
55 98 44 52
56 38 23 96
92 76 83 10
18 91 55 98
14 82 39 40
18 82 40 17
49 52 28 15
15 42 14 29
98 98 88 29
38 74 65 65
16 91 31 96
83 88 15 73
56 68 35 71
16 88 29 88
64 99 20 93
77 15 15 18
100 61 60 83
89 49 70 62
30 98 62 23
11 89 77 92
31 96 30 12
100 86 65 63
48 23 28 35
100 15 85 59
20 54 12 36
65 83 89 62
75 85 93 95
19 11 39 19
23 18 90 77
30 46 65 36
48 51 72 93
89 78 85 69
41 19 46 78
87 37 86 24
40 52 99 21
82 92 85 63
26 23 64 20
81 64 75 46
75 59 47 90
34 68 97 64
57 13 55 28
65 60 68 57
52 17 49 22
25 86 21 38
36 61 43 62
70 99 30 72
66 100 32 92
20 87 56 73
17 63 88 79
77 32 69 34
16 47 46 32
39 26 28 93
67 17 36 66
72 10 50 98
27 28 16 35
88 74 13 94
44 50 81 60
41 58 25 25
69 35 83 99
80 59 44 93
28 16 60 47
41 58 100 95
15 85 85 13
53 96 58 77
30 80 58 96
39 22 34 83
68 13 55 24
10 56 72 67
69 33 82 41
44 14 81 56
52 83 39 18
85 18 63 61
81 41 17 27
72 57 47 88
54 14 48 61
80 84 83 15
34 24 68 82
56 79 64 30
22 29 70 29
48 26 19 16
12 95 81 83
75 60 99 29
52 99 37 81
78 76 78 100
24 97 57 19
89 57 99 54
56 41 64 14
42 73 61 10
93 90 81 66
44 47 69 82
68 21 88 58
94 10 43 27
53 34 24 21
70 93 97 11
83 23 46 21
10 61 29 77
13 11 71 60
78 95 57 72
44 41 53 47
48 36 70 91
12 33 53 71
65 48 18 32
77 82 74 52
56 59 48 66
26 21 78 75
14 66 70 89
44 67 97 27
95 97 50 65
70 60 89 52
91 42 80 98
47 64 25 30
39 85 41 51
22 41 67 32
39 95 67 79
21 44 56 29
95 73 23 71
14 55 10 90
28 18 26 43
90 71 54 20
51 36 90 31
26 53 11 20
25 57 50 85
90 63 65 44
65 26 13 85
63 11 87 64
99 21 65 24
82 43 50 15
27 87 55 34
73 96 65 15
69 14 82 54
71 18 86 77
32 73 62 92
54 58 89 49
18 66 99 34
14 12 38 90
92 37 83 91
51 22 92 41
63 81 100 69
19 27 41 97
33 41 67 66
95 19 62 27
67 14 48 27
10 16 71 52
93 30 31 55
45 33 79 43
71 38 81 11
59 19 17 42
94 19 66 12
14 87 24 17
79 30 96 24
20 63 74 34
31 75 34 95
79 67 76 72
100 88 50 41
48 50 16 79
75 31 84 54
28 78 55 29
69 41 99 80
69 95 56 22
17 80 27 64
17 20 87 21
58 89 12 27
32 49 84 35
59 15 94 24
63 29 46 85
75 33 19 27
40 26 53 62
10 55 96 80
22 58 61 72
95 72 25 18
72 96 15 93
88 31 44 85
55 50 35 29
29 56 55 89
18 66 65 47
49 10 25 18
49 59 89 46
55 83 86 65
19 48 41 62
83 23 60 92
77 39 87 10
88 10 46 24
12 63 94 12
65 98 64 90
20 59 74 49
83 27 65 63
80 62 88 82
22 18 94 50
45 64 72 17
11 47 42 60
72 18 77 11
42 70 89 25
63 36 11 52
85 71 39 12
48 26 71 82
56 67 99 27
90 59 42 13
95 52 47 22
