20 250 4
98 36 97 92
56 87 83 97
37 26 75 30
78 30 92 93
83 79 48 32
85 43 46 99
83 97 59 53
61 85 88 37
90 17 27 58
21 17 77 73
58 85 30 74
12 89 80 97
35 86 41 44
49 39 34 96
91 96 80 52
71 11 26 100
88 66 100 32
37 75 45 96
59 96 53 100
15 26 51 25
20 20 89 81
34 10 95 56
90 59 94 55
91 65 51 95
77 19 45 43
12 38 21 14
22 80 77 91
50 81 49 65
26727 20843 16076 9579
25 58 19 76
76 47 18 47
44 23 49 72
27 68 62 87
66 88 46 15
31 15 93 64
45 27 94 40
24 61 19 94
40 10 54 52
55 84 23 62
73 78 15 39
68 73 70 53
39 23 38 62
65 32 40 80
36 60 95 47
54 53 42 13
94 14 25 55
96 93 54 20
26 73 32 53
46 18 61 90
88 63 23 69
50 71 95 63
93 68 79 81
72 86 54 50
26 47 28 84
98 64 47 92
38 78 45 87
10 25 42 42
12 69 57 96
69 33 18 25
83 99 78 24
23 23 24 69
20 14 96 62
56 33 27 94
10 24 45 59
72 34 63 13
93 89 89 57
100 88 31 56
100 70 23 30
41 59 89 15
83 82 88 58
78 41 18 12
57 39 25 18
98 48 75 74
15 23 96 27
97 81 90 95
50 84 48 36
13 69 86 90
20 66 84 42
20 53 16 47
29 16 92 99
31 59 88 49
83 20 77 16
46 24 51 57
29 89 80 38
71 57 55 40
69 11 32 64
40 53 100 94
11 55 100 11
18 88 27 56
17 56 11 63
17 80 44 16
98 92 28 64
43 84 46 18
91 12 85 74
69 96 61 89
68 21 37 31
93 99 60 63
20 33 48 59
84 51 13 23
35 55 29 57
26 77 83 83
61 58 48 90
80 34 60 21
98 31 88 88
24 10 12 40
38 61 100 12
10 51 90 17
69 20 60 67
53 92 34 28
95 56 64 57
36 56 100 97
88 98 11 25
10 75 79 13
96 69 22 74
79 19 36 25
27 73 15 49
26 16 76 54
78 47 86 29
84 45 91 26
26 95 54 35
51 84 93 73
42 81 16 97
72 61 35 72
17 67 76 99
37 24 22 64
99 100 75 78
76 28 43 69
36 29 39 27
12 52 53 51
64 55 66 68
35 62 10 48
36 76 53 68
35 66 37 63
34 43 42 44
17 12 84 100
99 72 81 90
58 77 44 92
75 84 91 27
82 12 17 44
97 24 41 100
36 30 42 99
78 35 44 84
88 25 83 44
16 14 37 33
43 22 42 17
11 60 75 36
76 11 50 48
81 24 29 15
60 39 46 55
95 34 15 57
96 35 82 89
50 75 86 73
72 71 73 21
51 82 30 41
71 54 63 53
94 63 94 77
40 13 43 96
80 14 71 59
37 72 96 40
33 91 43 87
74 17 38 31
77 38 78 88
35 14 75 45
24 99 12 25
46 95 18 69
77 39 77 44
63 12 52 37
68 39 55 65
98 37 62 13
76 22 26 62
30 43 18 41
32 89 29 14
93 28 11 39
58 61 57 35
55 90 60 92
94 16 12 66
45 50 82 95
21 74 28 98
99 86 90 66
14 67 21 66
48 44 40 55
92 46 57 69
34 12 16 74
47 40 99 82
73 85 46 79
44 24 11 29
46 72 96 65
17 72 82 90
59 78 76 54
25 63 94 64
37 49 35 43
45 10 34 90
15 15 33 73
82 15 56 89
97 86 35 28
96 76 86 86
17 54 73 86
27 22 15 27
85 22 40 11
12 19 48 52
57 55 37 56
51 64 87 60
26 90 39 79
79 17 62 46
99 19 74 69
100 49 31 25
72 96 96 94
63 74 26 44
80 40 98 23
94 23 97 52
72 43 94 21
13 46 48 89
68 66 91 73
41 45 69 29
39 79 15 45
48 59 85 34
79 20 99 40
36 97 14 28
56 72 98 12
71 85 19 61
99 65 78 91
88 96 89 90
91 54 32 100
25 22 82 22
63 59 22 10
22 43 94 28
41 55 42 34
93 90 55 69
42 72 14 65
94 58 100 86
86 77 17 37
84 10 26 66
43 96 93 91
66 40 10 44
55 42 25 47
56 44 97 97
30 86 18 73
18 88 36 52
38 34 54 98
68 45 92 30
70 70 57 32
82 50 100 76
85 35 47 78
55 15 59 51
27 20 54 61
92 56 10 70
71 51 43 66
54 39 79 39
56 42 79 49
99 26 42 22
49 11 36 23
84 62 48 24
11 91 85 63
94 18 88 13
44 41 72 88
48 32 18 46
21 44 59 21
70 77 28 20
16 53 71 25
90 31 94 64
44 12 53 56
60 29 34 37
71 12 64 32
26 82 71 58
76 30 91 67
99 34 55 57
51 12 79 77
54 72 78 86
86 14 99 81
27 85 16 75
64 36 25 32
47 65 75 20
98 78 36 36
43 81 72 29
64 75 41 81
63 91 91 78
49 29 62 62
32 93 51 92
90 36 18 65
26534 20989 15139 10510
23 38 27 45
30 21 10 50
42 21 52 22
79 31 89 40
63 25 94 98
13 72 23 37
31 69 72 20
27 60 99 13
72 96 87 97
49 56 17 68
25 33 74 62
32 89 64 77
67 100 99 75
69 79 29 58
71 84 26 81
61 26 72 52
71 58 43 80
49 28 75 59
76 21 54 96
21 16 87 28
71 59 96 23
89 100 70 30
39 98 88 80
87 33 70 96
50 69 39 52
27 79 69 71
71 59 25 22
89 28 26 54
91 37 96 45
33 88 14 56
45 97 27 93
100 41 16 14
30 96 91 39
52 48 74 56
63 27 56 33
41 98 29 15
85 38 81 40
31 20 37 26
78 40 33 41
57 94 79 52
28 87 65 16
56 33 34 54
87 78 77 62
10 34 48 96
86 37 80 80
10 43 13 54
18 81 40 10
43 33 12 34
72 82 78 31
50 58 90 91
86 13 79 93
53 77 33 56
55 88 41 83
97 30 29 95
37 60 36 26
98 59 48 70
45 63 99 21
86 25 48 83
52 94 21 13
47 37 89 21
59 58 44 12
22 39 54 51
75 32 89 18
63 65 65 84
93 15 61 41
33 48 64 11
76 16 22 59
74 68 87 68
94 25 44 36
27 16 38 79
48 65 12 53
83 91 52 88
29 18 42 50
94 55 27 28
81 68 12 65
47 61 36 57
20 71 30 43
11 53 21 32
86 100 83 23
34 48 40 34
44 67 87 82
80 41 74 91
87 87 55 19
55 74 91 68
15 46 77 26
30 13 63 28
81 35 35 22
82 71 11 89
50 90 49 36
97 23 82 62
63 90 28 21
49 94 70 40
36 67 16 91
62 25 37 88
14 12 57 24
97 41 25 10
55 78 96 92
56 78 32 93
79 29 56 15
23 21 48 84
81 46 74 32
11 94 38 59
56 57 23 21
34 45 79 10
100 69 28 44
16 26 48 53
96 14 34 71
38 40 30 28
34 28 70 60
78 48 14 64
29 81 95 53
27 88 51 56
19 51 41 69
96 17 69 94
41 60 92 18
96 96 22 77
41 56 94 82
96 86 89 26
60 33 34 62
29 87 44 74
98 86 35 30
49 88 65 54
29 40 90 85
84 95 12 60
89 52 98 55
35 88 92 100
28 37 27 33
15 45 56 92
53 56 87 76
67 91 39 67
91 96 23 94
71 57 46 70
100 98 98 31
64 60 95 18
23 22 44 35
37 53 52 15
74 31 91 81
75 39 100 98
29 42 94 100
14 25 67 85
66 45 10 56
40 59 74 76
13 58 85 34
74 97 52 86
45 43 23 85
40 67 92 89
93 26 13 91
89 76 35 86
34 29 15 59
96 68 73 73
98 92 74 43
21 33 67 46
97 41 37 87
82 20 51 89
20 43 35 92
33 50 91 62
15 80 63 34
11 81 22 76
100 41 16 61
33 91 33 95
48 47 25 49
51 10 83 10
54 38 44 53
36 35 65 46
79 54 43 18
15 24 35 67
27 32 85 82
79 84 11 71
36 60 50 15
50 63 11 49
77 27 36 24
90 74 12 58
21 84 55 77
57 75 57 56
92 76 100 16
14 22 73 58
17 21 21 60
66 44 96 39
27 28 41 52
15 17 40 90
83 96 47 43
11 94 23 77
17 72 24 90
84 51 75 13
60 52 48 71
44 61 33 53
39 16 54 53
35 13 11 78
78 53 53 95
38 33 48 57
27 69 11 57
13 82 76 88
11 78 63 77
84 86 14 84
12 43 14 31
65 74 78 35
62 66 13 50
99 23 34 68
25 70 68 53
97 81 57 40
12 16 25 18
45 66 88 58
66 33 36 34
46 23 87 38
11 73 18 50
31 92 17 67
54 83 85 34
57 43 98 97
77 16 23 65
54 75 35 51
58 43 59 22
41 88 49 53
70 70 47 78
62 22 97 89
76 93 35 14
28 93 51 93
56 10 69 12
80 15 30 88
34 39 78 73
98 78 38 91
47 43 54 55
78 31 19 97
16 15 63 25
66 33 54 61
93 85 63 15
56 73 76 52
93 91 43 88
99 70 72 14
81 29 67 90
44 11 28 91
21 59 93 38
24 43 23 39
86 27 91 29
24 62 71 53
93 66 26 37
70 70 39 94
26 36 17 97
86 60 88 76
11 61 11 84
26 23 58 71
86 30 29 88
65 96 16 21
16 93 23 41
84 79 12 88
80 34 58 75
22 79 68 58
28 23 75 55
65 32 69 97
37 51 77 34
82 72 85 91
26032 20014 15232 9862
76 42 47 16
73 59 87 81
66 72 18 29
17 82 54 88
26 82 59 61
18 97 10 80
98 23 77 26
69 91 39 90
23 63 45 26
92 87 25 44
45 28 21 34
34 88 25 45
66 34 24 60
76 73 35 33
32 50 32 34
78 34 81 87
55 30 37 60
58 84 50 64
93 10 39 12
47 83 100 98
87 64 82 28
78 38 77 20
94 91 21 58
90 84 31 12
63 37 96 74
73 12 72 30
14 33 55 62
85 21 88 37
54 47 50 54
62 80 90 26
45 68 42 45
95 42 65 41
41 31 55 77
94 67 23 71
99 89 35 21
19 96 84 39
54 98 48 21
65 68 20 60
37 13 91 46
40 11 58 93
42 31 41 42
43 24 54 99
49 97 47 43
11 63 56 97
82 77 88 71
18 51 50 14
66 43 30 18
25 21 72 78
26 82 23 38
99 58 98 45
86 13 100 49
41 57 34 59
95 76 15 14
26 89 68 69
81 44 78 53
99 47 68 59
69 62 33 16
88 45 53 31
27 83 86 45
82 15 62 49
87 65 63 76
46 79 73 26
62 18 43 36
18 80 81 80
32 33 59 35
84 28 93 88
31 66 78 97
96 21 26 29
69 93 37 38
65 35 88 24
50 83 11 32
21 14 70 25
100 96 81 55
63 74 65 86
62 27 32 27
17 20 43 85
57 69 53 60
32 70 83 12
95 39 60 43
77 13 60 26
63 87 12 47
96 13 61 95
39 84 67 31
65 20 42 73
33 12 67 79
74 96 65 96
70 28 81 18
51 26 30 95
90 14 33 73
12 35 96 14
77 39 83 22
85 86 70 27
97 10 15 61
14 83 82 97
66 46 31 95
94 83 56 39
82 45 81 51
85 89 21 60
57 54 45 80
49 60 41 48
69 59 24 83
52 74 66 26
67 35 56 93
37 91 93 30
77 42 94 70
56 92 30 55
63 85 16 77
31 20 53 92
76 95 54 96
56 45 37 54
56 30 76 37
65 51 96 25
42 53 86 73
23 69 28 70
61 89 23 97
11 41 67 82
47 89 19 100
86 44 28 34
59 13 73 47
14 88 20 39
36 90 55 26
50 19 47 69
35 51 51 53
82 90 86 86
47 55 47 61
71 68 29 99
31 93 43 73
22 86 26 44
100 75 71 37
72 95 70 55
20 88 24 55
81 74 52 10
18 99 62 67
42 78 20 20
54 20 19 91
84 86 53 34
62 94 60 51
49 50 87 55
50 24 90 89
96 82 58 85
19 88 35 26
69 47 62 64
80 61 74 85
94 64 47 55
74 90 57 41
45 84 100 55
13 43 54 14
16 28 62 90
56 43 14 89
10 51 19 43
61 57 81 63
25 15 32 97
38 75 96 85
89 51 99 71
97 58 75 100
99 64 10 65
87 22 30 16
83 69 13 73
72 34 62 39
90 59 56 78
35 25 24 56
24 41 57 15
80 75 67 43
54 18 19 92
56 92 91 80
83 23 88 87
84 33 32 56
85 47 82 25
84 76 57 67
62 51 91 97
46 39 23 77
58 88 50 32
75 95 35 44
40 44 65 53
75 32 43 21
81 60 69 17
12 99 84 100
46 35 40 65
79 16 52 99
81 58 61 56
98 96 13 49
38 81 94 69
33 92 32 85
36 12 18 88
36 93 31 72
55 74 44 37
95 38 65 100
86 91 22 33
29 72 68 95
41 76 40 77
89 16 47 11
16 85 42 99
13 45 63 79
86 63 28 65
47 47 89 30
87 59 69 46
82 30 21 99
71 92 81 79
57 78 89 38
89 64 27 43
68 95 57 89
74 72 47 57
68 25 91 65
86 19 92 20
11 31 45 73
33 83 99 29
41 28 15 96
12 11 41 47
86 75 99 55
65 35 83 27
80 15 76 97
29 90 10 36
28 100 46 13
73 71 43 28
53 54 73 45
31 95 20 26
89 81 64 56
66 19 62 11
97 54 45 97
39 31 77 74
10 67 44 45
46 43 61 48
61 13 10 94
70 23 67 37
25 73 70 51
48 54 42 57
87 49 100 68
23 72 82 14
96 76 63 28
10 88 85 13
28 64 98 98
84 29 55 92
66 69 58 96
26 59 41 78
82 62 14 72
83 25 98 76
30 57 78 41
51 49 36 30
48 68 39 72
49 52 50 31
66 76 32 50
36 66 52 80
88 81 87 13
12 62 54 89
14 60 36 10
31 51 33 58
60 17 67 42
34 95 92 70
25 48 49 29
17 24 92 44
26054 19624 15396 9489
93 27 20 21
48 88 43 60
98 65 28 15
40 48 79 13
63 72 99 27
23 41 95 24
63 81 95 42
82 56 88 27
77 31 17 10
26 98 25 67
59 73 61 18
92 34 66 28
54 60 92 80
12 22 92 87
81 66 68 17
28 21 23 54
35 56 61 26
39 18 89 14
82 32 62 71
85 31 97 80
49 68 38 65
92 17 91 67
96 82 73 79
72 96 23 38
50 93 27 51
25 65 93 89
12 16 98 21
63 67 67 92
33 86 78 49
66 11 97 46
76 60 33 28
59 66 24 50
37 94 30 15
61 46 42 83
22 59 98 34
54 32 79 36
45 100 71 45
19 63 95 20
42 84 31 35
19 87 28 61
64 57 52 41
72 30 48 86
54 30 13 100
93 99 63 73
40 68 56 16
64 88 61 65
90 57 20 23
91 81 68 41
59 60 18 64
97 75 62 26
71 92 84 38
62 10 90 81
13 45 26 20
62 40 68 76
66 26 77 83
47 76 81 83
26 66 93 82
51 100 13 37
50 12 70 100
63 83 56 70
33 13 30 59
67 97 94 98
74 54 54 78
54 50 94 27
82 36 96 35
39 58 80 12
89 27 87 34
45 28 11 97
74 62 31 81
87 77 78 18
78 16 87 78
85 89 82 92
49 76 31 24
95 95 63 71
22 95 99 81
24 20 57 96
23 44 23 40
22 46 67 39
52 84 38 24
24 58 94 78
62 31 84 32
22 13 16 37
21 56 80 79
58 84 49 78
65 78 43 61
35 91 56 10
32 97 20 71
77 33 75 55
96 96 28 56
91 51 39 52
78 100 48 27
30 50 53 70
58 45 77 41
16 34 34 89
46 57 44 52
54 92 37 14
43 99 19 41
39 21 45 11
69 32 41 34
49 67 79 73
86 73 38 75
74 66 77 47
49 18 94 62
50 77 78 51
85 68 33 10
73 61 36 93
71 20 38 75
68 24 62 55
17 39 85 23
65 39 47 19
37 38 89 16
97 16 41 79
55 44 61 50
54 37 79 19
35 97 54 38
68 85 46 98
83 54 24 22
60 19 31 97
74 45 53 35
28 43 40 16
96 90 71 31
25 33 15 28
65 57 14 95
44 63 10 91
41 15 73 55
86 83 32 49
74 55 100 59
56 78 39 63
51 70 89 50
36 52 15 11
52 24 35 89
26 39 60 27
32 50 36 98
48 67 100 30
74 46 21 75
58 33 55 80
62 50 90 87
32 77 52 57
37 82 71 58
42 63 78 27
24 85 81 15
82 78 53 35
20 60 96 13
14 87 73 47
95 18 80 16
58 47 19 52
51 20 62 48
96 91 94 100
62 28 22 60
90 18 15 87
96 38 92 58
43 41 12 54
66 100 12 27
27 71 90 95
41 57 61 84
83 44 43 88
99 57 20 78
17 11 65 75
95 54 82 48
37 100 76 21
79 36 18 50
61 70 62 19
31 68 78 74
16 84 17 18
36 53 24 50
69 47 78 68
72 71 14 54
10 49 93 88
76 91 11 84
76 42 19 43
67 14 50 39
89 55 55 47
66 91 93 85
59 92 30 99
93 70 65 50
79 34 90 19
50 21 28 83
62 40 56 77
47 68 56 24
13 96 29 43
84 68 19 82
36 87 25 14
22 55 74 61
65 82 12 51
30 51 86 16
38 60 78 100
20 72 70 79
23 62 65 88
73 42 69 54
22 22 57 47
74 35 97 12
22 82 59 41
73 40 25 59
80 93 19 36
45 58 93 43
90 49 61 71
50 41 82 31
53 50 72 99
81 39 22 70
77 32 69 89
33 83 37 96
75 98 19 25
98 44 57 84
39 39 73 48
21 14 98 98
81 17 87 37
15 13 95 25
35 81 36 30
25 45 99 25
73 95 19 61
11 40 96 36
40 21 61 82
21 11 15 51
36 44 59 21
35 28 68 44
45 29 35 87
76 75 56 94
16 85 62 20
13 52 83 72
25 46 38 56
77 58 35 41
83 86 91 30
16 41 40 82
51 81 87 34
68 62 47 11
90 16 47 80
100 67 47 94
95 16 68 52
36 11 79 20
66 65 46 64
89 52 23 22
18 76 35 53
35 98 45 44
24 78 67 75
83 55 65 79
64 11 17 47
43 27 68 14
24 44 14 54
26 13 59 18
29 45 94 90
88 55 72 23
71 39 79 32
12 70 83 11
75 88 13 64
22 97 40 72
33 29 78 11
74 51 11 37
48 33 59 77
80 10 59 23
48 10 76 75
25765 21412 16025 10080
61 95 34 26
75 95 84 82
99 32 48 72
17 17 42 70
59 75 76 50
16 46 27 15
90 14 47 13
61 36 31 87
10 60 30 30
60 16 76 77
42 30 89 76
53 88 92 21
26 86 11 78
18 20 52 13
95 50 20 83
14 96 66 79
10 43 87 81
10 13 54 74
78 10 82 75
29 83 98 11
16 70 33 60
77 49 26 98
42 99 38 68
39 69 83 58
59 42 20 78
67 67 43 86
12 72 87 26
81 33 100 78
32 72 92 14
59 27 83 27
41 16 75 29
73 24 82 96
94 69 54 61
68 72 12 40
54 74 14 14
28 31 41 75
98 73 78 46
20 53 48 41
98 49 18 28
69 99 50 64
10 80 69 100
85 62 76 12
86 58 21 73
38 30 16 18
55 64 89 27
28 59 87 17
21 61 46 97
59 33 49 22
84 89 24 75
44 10 69 10
32 63 100 100
17 27 10 87
42 75 88 19
96 97 34 70
70 72 43 74
17 27 53 72
91 79 32 48
90 38 75 66
28 54 37 90
97 11 24 56
62 20 78 58
24 93 51 99
44 63 53 78
19 47 88 25
90 86 98 12
72 87 59 59
96 18 60 92
19 54 79 24
15 18 13 49
69 42 72 45
57 83 24 77
80 49 50 36
35 11 84 67
72 21 82 16
79 34 99 96
15 70 55 72
18 73 24 57
17 49 13 91
10 57 98 61
62 94 69 46
52 14 45 39
75 26 51 93
61 26 62 39
43 10 18 84
61 79 80 80
51 19 92 12
48 66 90 56
12 15 60 20
53 49 86 46
86 55 83 88
34 62 24 26
45 97 76 93
24 27 13 35
60 64 21 19
93 62 93 85
45 94 70 22
69 35 63 86
34 45 99 13
35 44 47 99
35 54 19 35
87 43 80 73
18 66 90 29
10 30 99 20
77 38 78 23
35 63 38 75
81 58 45 60
32 81 26 93
99 65 91 80
51 50 20 87
55 63 31 13
30 50 16 44
29 37 94 70
43 66 69 36
75 70 47 69
58 58 55 49
51 43 76 80
88 78 31 42
93 16 82 32
18 13 47 82
72 22 49 63
81 72 15 97
59 94 71 41
85 10 86 61
19 17 34 42
77 94 18 83
99 95 79 86
72 67 31 37
41 15 25 76
97 88 80 53
55 77 73 15
33 82 18 68
45 11 17 28
65 82 51 84
30 96 73 47
53 49 71 30
85 85 33 40
74 33 55 100
44 20 63 69
31 53 24 95
99 95 93 82
99 36 100 96
84 60 52 65
48 72 49 63
24 56 39 33
47 34 30 83
54 24 62 96
92 46 71 41
51 92 71 95
35 76 35 94
43 85 77 49
50 80 26 50
78 13 32 39
98 17 90 84
17 47 98 84
22 90 34 14
70 91 87 47
16 93 68 71
20 50 37 91
62 91 100 44
84 68 15 100
45 35 55 25
47 59 78 15
11 67 100 84
83 71 76 74
26 99 47 23
82 80 22 65
85 64 29 62
73 19 29 68
36 98 67 15
43 39 21 43
62 32 33 87
51 79 37 26
92 85 36 89
47 27 83 66
64 97 16 56
16 51 79 73
40 95 15 28
63 70 33 62
63 36 42 61
28 82 23 92
43 59 39 41
43 48 81 10
72 97 96 48
56 53 92 73
14 16 22 62
83 25 100 64
76 30 74 31
92 55 56 47
95 22 10 95
41 18 50 50
82 99 29 91
55 56 37 60
30 100 37 76
24 35 65 93
50 43 40 30
18 57 34 21
64 77 14 28
72 59 34 54
15 38 56 63
56 95 33 59
54 91 65 16
92 97 65 87
51 17 59 76
99 37 25 46
16 95 45 63
93 18 68 34
39 91 76 77
46 51 88 43
45 82 20 71
80 91 55 23
26 88 89 87
69 43 74 74
24 44 61 51
62 71 48 32
13 48 18 78
54 56 76 37
64 77 14 32
98 65 40 65
85 56 87 32
12 35 67 38
71 81 17 70
24 86 96 88
94 74 12 66
98 33 28 93
38 58 68 33
22 96 46 27
21 27 19 28
63 57 24 50
28 43 51 26
44 23 96 85
75 22 79 99
50 95 46 48
37 61 16 12
10 92 37 16
18 32 20 51
86 23 54 41
