30 250 4
96 50 72 62
55 10 24 87
32 42 92 91
80 84 42 87
15 46 62 26
91 69 44 61
95 10 61 38
71 24 40 24
18 34 31 11
99 53 69 44
93 35 93 78
98 84 42 61
11 56 58 69
25 15 48 85
85 78 73 67
44 30 73 19
37 36 47 20
72 64 30 40
86 68 54 74
96 37 45 76
68 82 90 54
54 97 44 74
20 91 53 92
18 47 12 34
40 36 50 79
56 37 32 58
30 75 85 42
70 42 39 34
41 20 15 59
38 81 86 75
65 89 85 30
24 34 81 53
84 87 85 51
34 43 22 62
91 63 27 13
100 32 52 31
65 100 17 43
16 58 24 29
55 18 52 14
50 38 35 52
56 26 18 78
80 73 70 48
71 38 36 49
50 94 50 43
48 69 84 14
14 97 34 30
87 59 49 23
56 88 69 55
12 21 20 99
32 80 33 10
59 73 20 70
31 40 85 35
10 80 43 87
87 47 38 83
11 86 81 27
82 68 41 68
60 42 23 51
30 71 72 94
98 84 68 48
56 41 18 79
66 50 92 83
11 12 32 30
24 66 78 36
18 53 13 19
44 59 44 55
90 37 13 41
79 34 18 77
61 15 37 10
33 77 16 56
37 48 10 79
12 40 29 43
34 95 65 99
26 34 10 80
23 64 68 66
11 16 99 77
97 83 53 38
28 48 52 13
31 59 58 27
55 56 89 28
71 71 34 53
39 15 46 51
38 33 22 43
15 46 97 32
55 70 53 35
20 36 98 15
53 35 21 14
70 29 30 52
10 48 44 97
43 63 14 39
38 45 79 97
19 33 49 40
83 43 77 51
90 59 10 78
19 31 41 23
52 25 33 27
99 40 80 77
56 99 90 47
63 81 88 37
66 54 80 68
54 82 85 56
41 47 80 16
30 66 26 95
26467 21142 15783 10085
78 42 11 87
15 40 22 48
93 44 42 26
60 26 54 53
86 95 85 12
56 93 58 56
41 49 80 67
77 21 63 73
29 76 31 17
29 99 35 29
76 10 32 83
27 19 78 39
35 37 53 58
21 89 17 87
29 31 88 59
93 20 40 10
64 37 37 72
44 84 21 13
18 75 53 44
27 33 16 81
71 92 37 64
45 49 27 69
10 57 14 94
97 93 88 73
27 28 36 90
72 26 66 66
82 35 27 20
19 42 72 73
57 71 23 34
65 97 61 15
20 34 49 50
88 38 12 60
36 43 88 73
77 43 47 67
16 73 46 69
43 37 69 58
90 41 10 44
73 56 32 83
16 45 78 95
25 89 53 46
13 46 40 34
59 30 54 14
49 60 56 93
59 77 63 84
41 54 42 38
95 27 44 72
35 38 16 87
95 96 66 85
81 39 74 97
60 53 34 38
64 44 93 61
52 19 44 13
24 37 60 69
96 76 51 45
56 95 97 15
27 74 20 59
94 19 12 28
88 40 76 63
79 63 77 59
27 64 43 19
20 75 76 70
62 65 70 79
26 16 78 99
48 65 40 96
48 76 90 10
49 97 10 86
63 99 81 97
39 97 89 67
82 32 75 51
48 17 56 41
46 39 83 55
39 58 68 52
42 89 11 93
55 80 22 96
41 60 72 80
29 14 32 86
44 17 13 33
78 83 85 27
44 48 43 87
18 53 56 68
36 91 63 27
86 44 51 79
34 18 65 16
25 41 100 90
82 51 83 14
48 65 20 92
76 54 87 35
84 95 85 92
61 73 98 11
85 30 32 74
60 35 45 82
51 64 49 62
92 51 26 45
81 61 11 76
60 55 18 28
19 98 56 57
31 25 69 38
100 40 12 24
20 94 67 61
24 75 37 84
76 96 72 47
100 70 17 93
98 47 71 34
59 36 90 99
46 80 79 87
41 55 91 26
84 80 12 38
25 66 87 99
62 78 77 33
83 89 15 47
18 62 43 85
47 12 18 17
77 38 43 18
41 16 78 22
39 44 60 71
42 65 62 62
90 64 55 17
83 89 38 96
53 89 38 66
30 27 47 56
30 70 72 73
22 58 14 14
74 96 49 63
88 98 50 83
67 20 24 73
18 84 25 71
20 74 53 28
51 59 68 53
13 12 88 39
60 12 69 32
80 30 48 29
37 85 89 54
93 57 65 68
57 65 95 31
99 97 78 57
78 37 57 45
86 80 58 79
19 84 78 38
24 21 96 54
12 73 29 14
81 79 83 97
16 14 96 26
52 83 76 35
84 61 85 53
10 38 91 93
90 80 68 85
30 20 66 75
15 50 88 67
52 57 54 79
56 21 93 65
83 29 34 33
100 97 38 16
19 12 47 93
30 69 17 63
30 84 33 23
93 60 11 73
87 37 25 22
51 28 56 28
65 25 91 31
95 86 94 38
37 75 77 82
49 98 11 32
89 65 84 93
96 13 88 82
84 28 55 45
29 76 15 18
68 55 58 99
55 15 23 19
89 48 14 69
81 38 24 95
40 41 47 54
72 41 18 90
11 67 45 42
37 74 89 74
54 36 99 87
66 43 14 25
56 95 30 70
98 17 40 56
60 40 25 55
35 42 19 78
77 16 98 73
86 57 91 77
59 100 54 67
33 61 34 10
58 59 39 75
32 12 41 41
87 47 89 58
26 67 84 77
92 84 58 95
32 71 44 43
32 69 48 81
65 92 24 25
88 44 74 59
62 38 12 76
20 46 52 82
19 36 52 47
49 45 81 64
15 10 16 51
54 34 79 34
94 39 14 33
69 69 19 66
73 17 74 65
51 37 70 67
21 37 62 27
85 38 27 14
18 59 68 90
77 46 16 57
51 96 37 59
97 86 58 33
33 26 38 82
51 65 45 39
79 16 63 60
77 89 61 51
13 39 76 71
14 23 68 63
78 78 36 56
14 16 37 26
77 51 72 39
83 43 92 85
55 41 68 16
79 13 100 15
54 32 46 67
13 53 16 93
97 12 29 92
66 24 15 46
20 100 55 47
82 39 94 80
65 41 32 94
47 93 41 35
59 20 29 42
90 59 97 58
56 68 16 60
22 97 71 77
34 28 50 81
53 60 40 34
68 43 99 47
60 81 82 94
14 42 45 79
66 44 51 37
88 79 27 69
89 15 24 16
21 80 74 40
99 17 16 63
10 49 51 30
20 17 13 62
53 100 36 19
15 20 66 25
49 94 38 84
20 53 74 33
22 74 35 70
26039 20096 14263 9463
62 70 41 15
26 71 85 11
78 83 34 86
77 17 32 49
39 71 84 11
73 92 66 18
15 94 32 97
45 48 27 46
76 52 52 49
32 71 63 37
41 71 84 31
33 58 51 74
61 35 85 57
100 85 13 77
50 89 55 26
16 13 82 47
77 95 18 12
90 17 33 89
61 99 67 19
10 84 59 23
17 57 88 72
97 54 14 73
78 58 37 46
27 72 82 62
11 92 60 92
63 94 92 11
30 21 27 37
24 76 62 10
12 15 46 53
34 69 15 47
77 57 88 84
55 71 56 59
32 89 47 30
35 78 71 44
71 34 57 57
90 76 44 96
63 13 15 66
39 61 46 54
51 38 63 14
12 91 84 42
79 84 87 14
46 19 47 96
36 36 33 80
62 53 91 20
10 91 100 80
79 92 23 70
27 35 11 63
41 11 83 16
30 79 42 47
86 59 48 45
89 16 25 83
53 79 63 98
61 81 62 14
79 40 22 12
98 16 70 68
29 49 38 56
49 86 54 65
86 19 82 100
35 75 21 28
35 77 92 13
13 54 20 40
51 57 36 16
47 47 28 22
63 94 51 25
95 13 21 97
96 72 68 73
14 77 13 96
18 49 54 38
34 69 64 95
94 20 73 18
27 55 38 44
84 18 51 89
51 41 28 94
10 92 69 98
63 42 59 25
20 43 95 42
89 94 56 98
43 94 64 24
39 63 38 86
33 52 51 25
84 26 21 92
32 53 66 97
18 69 73 93
16 31 97 13
86 36 70 73
48 16 94 42
43 71 91 20
40 81 47 70
53 30 55 65
26 94 47 88
75 15 24 88
88 49 15 31
96 24 13 28
53 68 75 91
26 47 26 11
46 67 10 77
42 20 95 53
76 64 32 79
52 57 70 24
49 95 24 24
24 41 32 92
58 20 35 57
49 16 79 19
31 61 25 48
43 35 71 31
71 15 68 13
74 98 74 56
86 73 89 33
57 11 26 85
20 69 11 12
98 34 74 100
25 51 59 75
57 43 23 18
12 60 89 59
37 24 85 30
87 73 35 57
23 18 53 84
35 24 84 84
78 74 46 68
49 60 43 47
72 99 27 81
66 84 53 18
81 30 52 42
56 63 50 68
45 28 53 10
83 51 27 76
74 46 95 95
51 77 54 86
21 67 85 61
36 15 46 35
99 55 50 56
57 61 47 52
36 78 95 43
15 73 68 87
28 29 86 48
49 28 57 100
24 51 19 58
30 23 50 13
83 91 18 30
93 74 94 60
41 71 73 38
39 37 92 18
24 38 47 22
97 60 48 48
56 24 50 74
26 58 11 10
62 53 76 35
20 72 46 21
84 11 39 53
61 47 14 48
15 83 40 99
39 98 52 38
12 42 72 96
26 52 63 56
73 55 29 23
12 85 88 96
92 46 31 43
82 92 33 78
92 98 39 46
98 36 96 91
29 85 27 43
68 17 78 42
80 61 85 34
39 62 44 61
100 51 99 11
47 36 60 93
87 20 52 27
23 84 13 59
28 98 73 46
93 94 30 67
87 22 36 54
49 69 10 36
88 96 63 68
95 57 96 29
25 82 46 56
48 66 97 14
99 82 76 51
73 46 35 62
16 31 50 100
77 86 46 92
53 68 76 41
23 65 59 56
91 57 79 66
38 48 79 79
41 10 100 42
19 80 61 86
90 43 18 76
84 53 23 73
33 47 11 91
24 99 83 71
28 51 66 28
49 93 17 58
94 91 16 20
63 77 24 51
63 33 88 52
83 59 74 38
45 24 32 80
80 76 10 50
79 13 43 12
52 76 40 11
38 100 35 24
85 31 16 83
28 84 12 57
54 31 50 81
47 22 38 10
38 81 40 63
31 46 97 61
83 89 40 94
33 49 61 54
35 86 58 15
66 93 74 49
45 18 11 13
50 75 95 36
86 28 23 51
47 84 96 40
64 97 80 75
38 67 94 34
93 97 22 24
83 95 27 34
99 92 79 93
36 29 38 44
71 60 15 15
21 80 98 98
76 23 66 24
90 96 60 79
80 29 76 60
97 22 50 63
43 43 56 87
79 36 70 68
91 55 100 96
77 70 63 84
24 37 31 41
24 50 42 18
35 78 26 35
74 100 51 78
54 88 46 63
15 66 79 47
12 45 50 27
60 86 47 16
95 26 21 47
88 15 84 15
48 23 68 23
87 94 53 68
57 88 88 60
33 90 98 17
49 17 41 64
21 71 79 68
73 67 64 45
47 28 27 59
13 44 66 16
26337 20009 15665 9241
69 70 10 63
69 92 84 54
42 39 14 23
64 26 33 55
33 88 23 88
84 38 62 38
88 39 96 66
33 79 59 97
41 22 16 18
62 41 55 85
99 53 27 89
55 69 91 46
85 55 87 42
86 34 17 22
43 87 64 12
26 18 90 60
77 29 72 12
72 53 100 33
71 17 31 46
41 25 87 79
31 15 39 27
79 70 95 59
17 74 42 35
76 69 85 92
89 82 29 14
100 91 76 62
44 43 53 95
72 61 66 77
59 42 37 25
76 76 63 88
48 63 34 64
57 31 41 19
100 46 35 81
37 21 13 25
60 75 13 74
19 32 82 15
31 79 99 75
36 71 87 67
75 75 39 25
98 11 20 37
15 56 69 61
33 58 67 88
67 67 32 74
18 12 41 51
14 36 28 48
69 35 30 25
46 84 93 35
82 77 91 57
85 14 12 78
59 89 40 94
20 48 98 44
37 12 10 96
49 53 27 73
42 83 56 62
41 20 75 54
73 87 74 19
62 32 76 33
43 60 60 37
11 79 69 68
33 70 87 48
65 23 48 10
16 80 63 10
80 43 58 72
28 36 52 14
72 20 81 89
90 67 34 26
10 89 82 89
79 43 46 74
41 78 54 37
40 72 30 52
63 21 55 24
14 35 61 49
26 96 32 51
51 93 99 47
29 51 25 25
35 50 73 50
57 77 96 45
52 79 25 69
69 19 69 14
57 33 98 59
61 69 59 80
10 31 52 86
81 82 81 86
75 93 79 54
78 94 10 94
78 29 88 62
12 64 82 58
84 93 60 52
28 39 56 77
76 46 93 91
86 59 20 33
19 53 20 61
59 45 93 55
71 32 58 64
61 38 64 42
30 59 28 64
83 17 99 54
36 86 99 17
27 11 59 55
87 28 40 76
15 76 82 44
87 16 49 11
70 28 25 17
93 79 53 22
57 42 52 13
29 25 82 18
100 80 17 56
47 85 55 88
47 43 98 80
99 68 65 74
95 58 70 74
56 20 79 34
63 32 67 56
56 31 65 48
99 58 21 27
48 80 78 62
64 96 51 91
33 55 51 99
85 46 68 10
40 15 72 76
59 54 37 60
33 53 62 99
18 72 46 17
87 80 78 18
69 18 42 67
57 71 69 65
94 73 12 83
26 12 99 27
47 75 79 29
81 56 75 92
73 32 34 31
68 80 17 84
34 40 94 34
78 84 76 53
58 48 11 80
25 10 13 90
28 50 56 87
32 27 72 83
61 70 33 57
87 91 44 37
75 51 82 45
64 33 87 76
87 68 43 47
43 32 53 84
81 36 71 92
27 45 94 44
77 27 84 48
16 78 87 96
25 69 25 11
38 40 13 75
27 49 19 47
67 100 46 24
53 19 44 56
12 78 93 31
86 85 39 85
41 31 12 29
89 31 94 84
77 21 71 99
94 46 53 67
44 99 52 75
92 58 94 29
69 26 99 69
20 58 34 58
59 46 41 19
40 32 97 64
50 35 39 86
92 87 53 30
15 78 82 91
10 66 60 92
37 96 95 42
74 99 31 88
12 38 54 36
86 62 49 82
59 23 97 91
83 58 85 83
58 81 80 87
69 30 88 23
26 91 73 51
72 87 33 58
28 22 77 21
28 68 67 27
80 31 16 57
25 79 77 100
93 31 70 44
14 34 51 66
86 44 90 86
45 85 44 93
42 81 81 91
40 23 67 74
44 65 30 69
77 42 52 78
31 65 37 54
48 44 19 47
31 69 24 30
26 49 31 16
61 31 23 46
16 74 51 27
33 61 89 75
74 56 50 48
59 21 93 10
96 39 29 73
79 45 94 25
46 94 35 70
77 34 54 18
52 50 27 10
19 25 50 66
16 32 12 70
19 36 22 95
82 60 30 87
94 25 76 44
60 82 44 85
22 44 61 27
27 62 58 36
91 91 85 36
79 71 77 64
56 83 62 11
50 60 42 23
90 41 89 73
62 65 42 68
89 45 69 24
73 70 89 30
28 50 40 54
49 96 63 26
18 10 81 78
90 53 27 46
27 11 54 21
60 60 33 59
98 21 33 70
77 63 44 12
89 49 70 18
68 48 39 35
79 82 13 39
98 71 59 37
89 25 81 31
47 73 31 73
61 42 31 32
59 11 69 90
92 42 72 77
38 73 61 49
32 23 16 23
58 52 34 23
32 68 88 56
71 92 61 67
20 96 44 81
70 30 94 96
46 14 79 48
98 60 66 24
89 35 98 85
31 42 74 29
29 64 13 83
27127 21107 15904 9599
53 25 25 57
15 65 37 41
41 55 15 85
69 27 68 76
84 42 81 64
54 84 33 99
45 16 64 17
61 13 85 40
28 79 53 88
71 26 99 58
59 82 34 54
19 100 39 74
35 65 82 49
91 96 74 94
14 82 74 17
71 91 84 64
98 67 42 28
39 70 47 21
97 12 77 29
38 43 24 57
69 68 26 19
48 40 35 51
64 80 53 55
64 56 28 76
71 60 97 52
91 60 33 41
41 83 61 28
66 27 92 67
11 25 13 41
81 65 94 43
76 27 46 57
59 11 49 87
40 40 61 92
79 44 35 83
67 25 24 42
53 88 78 43
15 61 96 67
60 42 63 75
59 30 71 80
92 93 44 38
22 30 78 10
11 67 64 19
38 71 69 78
11 96 88 18
53 62 71 37
36 61 50 78
43 25 61 57
17 10 53 56
77 80 72 28
82 60 60 99
85 57 96 19
68 24 79 38
27 72 18 11
18 83 63 78
16 11 29 42
64 30 64 50
54 35 16 33
22 60 46 67
93 49 70 22
74 46 97 97
33 63 84 44
81 74 40 88
35 68 62 93
76 14 43 88
62 100 84 43
52 52 35 100
30 53 51 31
15 24 74 22
18 44 24 62
16 60 92 60
37 27 29 33
67 89 13 87
32 58 58 22
80 90 97 38
40 48 60 57
34 15 78 42
80 48 28 41
24 65 53 97
86 76 16 43
22 23 77 69
98 31 51 76
83 45 57 50
58 98 32 92
84 80 75 32
19 99 58 88
45 25 83 34
41 67 14 36
84 68 73 19
85 45 24 15
38 59 93 54
68 70 71 38
63 85 64 74
43 53 74 58
83 40 61 68
14 38 96 45
16 22 100 49
30 21 92 29
41 59 74 99
62 20 32 69
49 77 77 94
98 70 90 67
19 92 58 78
53 81 48 52
84 91 19 34
23 88 95 55
73 73 92 68
73 92 86 62
30 18 44 61
21 53 44 100
27 92 23 52
15 62 29 40
62 56 61 97
30 33 56 51
97 31 74 61
28 41 44 62
56 94 48 32
75 65 40 35
61 55 33 33
46 72 27 52
32 38 41 74
78 21 80 50
99 23 71 45
23 53 98 68
14 45 95 71
51 23 36 86
81 15 54 16
97 38 39 86
94 13 87 48
83 81 18 58
66 67 26 30
64 33 86 76
34 20 74 79
92 39 69 82
10 94 59 29
98 53 26 29
17 99 69 66
76 44 79 71
26 60 28 66
64 55 24 83
92 39 58 53
15 26 66 61
84 92 86 42
80 99 37 44
27 55 67 71
26 55 75 16
40 53 51 48
72 17 63 20
21 65 13 49
48 24 71 13
46 61 16 76
83 50 76 71
27 10 80 88
14 31 51 43
74 67 26 61
65 50 41 94
72 95 36 14
36 73 63 35
64 45 84 19
40 21 71 84
48 39 65 47
39 92 47 49
87 74 60 72
76 81 19 20
38 83 63 70
36 40 83 30
84 84 49 13
53 51 85 37
48 18 23 62
42 18 43 60
98 34 97 76
100 39 97 72
10 86 22 91
96 51 62 54
64 72 73 69
50 47 77 96
74 14 90 89
97 42 60 60
36 96 75 64
49 58 96 62
71 35 59 81
60 40 32 64
27 90 43 79
37 59 13 77
15 55 38 85
81 22 25 55
26 13 20 88
15 47 53 99
99 60 92 32
87 93 71 68
75 39 32 30
41 69 29 68
98 44 11 51
21 97 30 82
25 91 63 50
81 51 27 22
68 59 27 81
90 60 28 87
39 45 24 46
31 76 59 32
78 69 10 54
86 42 35 88
77 23 65 93
51 10 44 45
26 46 25 71
47 67 16 66
34 14 88 48
93 22 36 81
52 76 41 22
98 86 13 83
96 59 53 96
91 16 16 15
80 42 75 56
87 82 26 53
32 29 51 97
26 33 56 87
46 24 51 70
43 67 42 56
92 82 47 32
20 39 57 60
46 68 60 58
25 53 74 74
70 93 11 61
22 40 58 80
84 47 45 56
78 86 44 32
29 22 61 19
34 33 83 77
53 54 93 90
19 35 26 83
35 84 95 92
50 91 15 59
68 87 12 39
38 72 25 36
45 68 89 91
66 81 92 64
74 99 60 76
32 40 43 63
91 91 68 31
19 55 12 74
59 23 26 67
75 21 15 92
53 79 52 44
79 77 99 96
24 35 87 72
81 87 88 24
66 21 64 11
61 26 12 57
51 90 29 65
64 83 94 55
51 56 55 32
26603 21167 15204 10972
67 25 100 20
45 57 10 81
75 20 89 30
36 25 81 40
53 51 42 28
42 53 60 34
49 47 88 90
25 41 34 55
18 74 67 48
26 38 43 99
86 39 89 46
87 46 45 26
87 47 86 59
77 26 87 38
74 69 90 49
23 79 62 17
32 57 11 43
88 77 13 26
51 80 87 73
74 82 89 14
35 74 28 10
57 59 10 97
21 48 71 34
70 77 43 29
72 98 54 79
100 63 13 85
87 29 54 50
68 90 86 64
88 93 33 40
83 35 41 40
52 83 77 75
57 79 39 20
34 12 40 41
47 65 57 79
71 82 98 61
97 49 24 11
35 58 99 23
95 83 45 99
42 33 70 53
22 82 86 46
40 42 46 65
58 64 43 76
34 31 39 75
43 34 88 33
35 22 92 43
100 73 22 79
89 30 97 91
94 62 10 96
46 74 73 12
94 21 43 62
68 16 72 27
23 61 48 29
70 93 24 96
44 80 74 60
95 89 53 65
97 55 49 60
85 100 98 39
63 60 72 72
94 68 88 86
99 66 43 99
95 56 26 64
51 96 52 67
60 66 76 67
100 37 63 15
54 28 74 69
72 70 20 54
64 36 94 27
87 16 18 38
58 29 86 59
22 28 99 77
84 72 48 11
65 92 11 95
32 13 73 93
56 21 56 59
81 17 81 77
71 63 90 41
54 70 88 14
24 17 80 71
90 25 95 11
43 83 24 53
30 41 83 55
21 13 80 33
97 82 47 42
99 65 38 68
91 49 10 75
74 97 77 100
88 53 78 37
83 54 64 36
19 11 39 24
33 11 26 70
22 91 100 90
10 20 44 95
23 99 32 73
33 93 25 82
69 92 71 33
71 44 96 52
82 65 21 28
46 33 47 18
65 89 92 73
55 77 79 19
92 91 32 25
38 58 30 95
53 69 23 51
84 93 35 81
39 26 97 99
24 12 86 31
44 12 58 46
80 45 70 48
95 97 88 92
87 66 38 44
22 77 41 67
80 75 80 61
44 92 61 61
53 67 54 60
20 94 34 85
61 25 14 39
24 77 92 87
26 46 50 58
66 54 27 33
38 67 58 58
15 15 94 93
59 35 68 71
53 26 17 59
11 73 19 95
84 93 68 80
56 20 20 72
81 91 68 100
51 13 82 80
92 65 84 47
78 66 88 53
21 89 100 25
74 67 66 14
83 98 11 45
87 73 17 49
74 70 39 98
14 49 15 58
24 69 23 96
37 49 60 67
78 57 41 45
29 52 56 19
50 44 26 56
36 63 98 40
86 33 99 95
75 82 82 57
66 97 84 85
62 65 12 21
22 37 68 41
77 23 83 80
60 60 71 59
21 91 38 84
90 94 96 45
28 47 45 100
58 97 99 71
27 60 73 44
51 70 69 74
84 78 97 39
77 83 67 58
24 14 75 25
95 65 30 26
46 97 21 87
59 54 26 93
77 99 75 81
12 67 82 81
84 88 14 11
44 20 13 43
51 30 80 66
75 16 84 12
96 48 79 74
82 49 33 46
28 91 12 70
21 11 97 84
79 70 86 41
53 22 41 94
81 46 78 63
28 74 70 53
50 38 93 96
49 91 95 27
85 97 40 15
97 20 99 80
70 34 65 70
10 92 10 47
73 13 69 59
30 80 44 82
73 22 15 42
66 58 91 40
89 36 11 40
51 21 96 17
60 31 57 66
55 30 77 74
12 36 10 98
75 96 39 82
55 10 45 11
58 42 38 46
55 59 32 83
62 35 92 25
25 29 85 26
23 91 22 56
53 31 15 71
16 64 60 27
20 24 21 38
28 57 41 92
43 79 85 60
28 73 29 36
28 60 53 48
44 72 69 71
90 20 72 44
82 60 38 90
34 14 35 34
86 28 13 33
90 17 65 26
44 37 11 21
38 53 13 53
45 44 77 87
98 38 65 67
68 77 60 35
32 28 67 39
92 24 72 48
47 90 38 74
64 96 33 96
80 25 100 71
15 73 36 47
81 42 81 82
64 39 95 20
62 29 17 52
33 56 43 95
100 30 65 94
77 90 50 92
18 74 69 37
84 30 11 44
12 52 23 20
39 67 20 22
94 60 58 22
29 20 76 11
89 58 86 17
33 66 72 47
91 21 36 99
85 47 86 41
18 17 47 66
38 45 53 62
68 71 88 17
86 87 39 41
22 77 96 16
42 74 21 58
55 39 31 58
24 52 90 17
48 87 78 62
30 57 28 24
76 22 82 91
98 56 57 49
22 62 72 50
25011 19662 14796 9981
19 62 11 59
24 76 99 95
67 88 81 25
77 20 43 72
71 57 47 53
74 96 34 19
90 16 40 12
94 67 62 20
44 53 84 33
28 39 33 26
30 37 14 16
17 43 95 82
54 36 52 22
70 58 40 49
27 57 41 75
75 96 11 69
50 36 90 56
65 76 47 14
81 100 60 55
53 98 32 79
88 84 63 59
39 24 39 95
37 11 95 99
49 19 73 29
18 40 40 73
14 84 47 51
72 19 14 17
85 89 45 60
98 48 95 35
23 36 25 54
56 17 93 59
67 59 73 88
81 32 88 54
68 42 82 25
97 19 88 32
35 91 26 28
90 68 68 42
59 31 71 12
57 32 38 63
67 25 84 17
39 84 55 87
59 60 33 88
33 33 35 97
77 13 17 31
87 89 13 96
100 43 44 95
87 67 61 58
32 55 27 96
92 58 75 78
72 75 63 83
66 22 42 92
33 54 42 48
28 96 87 35
80 89 49 98
51 56 81 49
35 49 69 44
16 30 27 83
79 84 17 53
62 50 46 38
62 76 95 32
69 57 39 52
100 84 22 41
56 79 27 75
100 90 54 43
29 51 67 59
63 27 24 50
38 45 64 72
83 69 67 97
22 85 63 88
72 52 37 53
13 89 14 92
77 55 73 81
87 20 84 86
50 43 70 81
13 62 58 27
78 67 35 34
57 82 46 39
42 80 53 75
61 78 12 62
82 17 26 67
96 68 80 36
48 96 47 94
85 72 34 77
100 77 40 79
72 18 62 36
55 14 73 33
48 97 33 34
62 66 82 67
90 38 14 16
34 19 80 58
43 23 58 63
25 64 84 60
93 81 24 91
52 97 30 44
45 100 15 100
56 18 98 89
83 94 69 43
14 33 59 96
31 97 18 62
14 36 25 17
50 71 92 19
14 10 86 35
51 10 80 30
62 96 59 21
58 56 83 75
60 59 56 47
14 92 30 75
69 19 48 77
80 89 42 15
74 22 46 76
41 46 25 46
53 53 21 33
90 95 16 82
100 100 95 82
63 45 80 38
10 11 59 81
100 34 92 81
20 67 89 59
21 65 56 35
93 24 65 11
41 12 21 25
14 15 91 92
17 84 32 97
71 70 25 69
29 75 40 58
90 13 32 53
37 97 31 93
57 85 40 62
59 23 89 70
58 16 77 54
71 18 39 72
20 18 33 14
15 26 62 72
43 94 78 16
57 68 13 79
27 99 48 30
66 11 45 62
24 82 15 20
91 85 48 25
82 93 44 17
55 75 64 59
45 86 61 80
18 82 63 46
95 54 38 95
17 83 89 17
57 90 22 11
22 88 65 49
10 98 24 65
39 45 46 91
93 93 27 70
57 88 82 79
45 23 88 98
63 31 39 70
27 80 99 81
68 70 67 15
27 18 100 73
56 59 10 29
43 84 86 34
86 67 64 44
81 51 24 72
75 36 22 83
16 67 37 43
89 83 55 66
83 63 20 14
53 67 67 13
87 70 47 68
77 87 36 88
69 67 51 98
63 100 90 21
14 70 17 89
99 53 86 81
93 70 74 35
25 82 91 34
15 90 29 88
48 62 61 92
71 77 88 39
42 69 85 61
80 21 95 45
40 65 70 80
48 71 72 44
50 86 99 46
12 89 66 85
29 58 57 100
81 94 19 23
13 40 19 67
91 18 56 81
34 15 89 18
18 42 20 95
77 87 25 10
26 43 71 48
24 34 20 54
97 44 69 28
71 76 69 33
92 91 44 39
89 57 36 74
100 51 86 51
41 40 50 17
73 35 96 22
56 73 80 36
51 90 86 92
11 62 13 66
67 97 64 59
98 82 46 85
49 46 26 29
31 55 89 18
52 48 44 67
18 72 49 11
79 98 97 27
99 73 24 28
82 73 58 82
44 23 45 14
23 24 37 79
24 70 80 63
78 78 57 100
67 46 74 27
24 24 45 71
93 69 48 74
38 56 70 21
50 69 22 49
40 13 50 10
70 100 15 28
72 91 47 23
39 24 95 72
33 69 38 15
37 58 65 100
80 61 48 91
88 39 61 48
37 81 23 99
49 23 40 62
11 92 73 68
75 66 57 94
71 26 46 21
29 44 42 23
71 86 43 39
94 18 32 16
22 66 68 71
