30 250 4
83 76 72 55
96 58 49 38
77 96 97 79
58 22 44 62
70 94 36 34
43 35 27 32
90 78 22 22
68 66 33 47
69 88 59 88
49 37 67 50
91 76 40 89
48 37 80 54
48 78 72 67
67 40 27 21
85 11 70 100
80 55 40 86
97 50 45 37
38 18 33 63
98 44 69 60
68 14 70 36
26 65 23 41
29 77 80 29
82 96 34 69
74 64 71 76
78 10 20 52
46 68 21 55
84 87 71 72
39 40 26 46
76 27 28 42
96 79 100 28
21 81 14 90
70 59 62 67
57 95 37 71
87 94 28 69
31 76 54 24
52 74 18 16
23 58 76 13
72 39 21 41
97 81 97 25
98 12 12 89
23 18 75 34
31 28 27 32
99 21 80 45
15 47 26 18
96 70 28 74
74 49 52 31
59 32 91 27
20 31 94 63
54 60 86 33
36 69 10 74
57 64 49 96
27 98 19 67
42 37 43 60
11 52 33 26
53 92 87 40
99 29 86 22
54 53 32 54
82 65 78 60
79 17 64 75
41 73 97 44
44 64 79 28
95 37 90 69
28 16 83 90
17 15 11 30
88 71 22 80
37 46 55 69
54 49 27 79
76 98 44 31
72 43 15 69
60 11 93 34
47 24 80 47
53 20 48 63
29 54 65 12
97 90 29 96
38 10 30 40
20 94 58 18
86 29 72 67
22 74 12 86
25 79 91 30
19 24 99 99
61 99 58 15
61 67 38 55
48 72 19 36
32 17 99 23
31 65 93 81
56 74 41 42
28 48 50 48
31 63 84 83
48 94 85 58
28 58 54 51
54 37 72 13
72 46 95 38
68 99 99 39
40 16 62 84
99 63 55 41
47 56 50 22
37 46 65 85
18 91 38 97
66 60 99 74
42 37 95 45
92 11 53 74
21 52 56 85
98 60 66 68
66 80 36 61
96 49 13 54
85 12 69 49
27 100 68 29
95 73 55 63
49 97 18 73
12 33 68 73
23 95 14 100
99 95 92 96
37 28 45 20
18 47 43 93
47 43 75 48
33 61 51 26
23 37 81 74
78 97 61 46
71 54 64 37
85 78 54 28
92 38 21 63
76 81 43 48
96 16 27 31
88 77 77 91
56 56 68 35
40 44 95 48
72 79 33 28
37 84 63 83
21 42 42 71
76 94 71 70
98 96 66 57
15 74 80 47
78 20 51 67
15 16 48 14
32 57 82 64
40 35 28 25
82 56 26 83
33 89 90 49
96 22 57 70
68 12 35 21
33 19 87 85
58 11 15 42
76 24 72 67
16 99 48 12
77 21 21 22
53 61 85 56
84 68 42 50
10 18 90 43
60 76 70 74
33 51 81 74
16 14 60 63
69 49 84 50
76 52 58 39
64 39 70 71
69 52 21 28
88 48 80 85
26 84 44 80
53 57 84 30
72 85 56 22
27 22 19 13
86 100 54 20
81 75 95 55
41 11 58 78
80 83 27 47
38 75 32 66
48 34 19 46
100 64 92 35
79 29 32 16
44 89 70 22
57 94 84 21
37 42 96 70
78 38 63 64
31 94 47 36
70 66 57 77
22 21 91 50
39 94 74 99
45 56 54 19
87 87 86 25
55 65 84 82
60 66 79 45
84 23 77 61
50 37 42 64
27 66 96 97
78 22 13 21
20 42 63 43
39 31 95 59
56 59 72 57
27 24 41 89
66 70 15 76
54 14 62 24
75 66 44 37
62 56 13 97
93 99 27 39
47 98 13 41
35 18 39 79
84 67 33 84
60 66 91 70
80 93 39 58
27 39 68 100
23 47 71 21
93 86 79 65
32 48 62 82
56 39 55 73
61 70 59 22
74 36 83 91
37 98 27 99
14 45 95 10
26335 21267 15222 9933
62 80 89 17
78 63 13 81
91 83 90 94
89 63 94 52
34 10 84 38
50 52 74 94
62 36 59 49
24 80 18 39
90 100 73 41
16 56 38 74
40 30 10 85
63 53 58 95
75 35 41 88
22 34 61 20
37 84 81 78
67 77 21 46
72 52 10 82
11 45 29 85
43 44 57 51
14 37 92 14
60 38 72 85
77 54 67 14
76 84 66 40
43 98 70 62
30 41 28 29
45 91 38 64
14 47 72 73
49 65 11 23
27 29 29 74
71 42 20 26
52 69 16 79
70 72 24 99
18 64 69 10
17 75 80 48
47 43 26 94
35 14 29 34
38 84 43 78
10 61 12 29
20 32 52 70
66 98 74 80
60 25 71 41
76 21 31 86
89 83 69 18
46 18 17 86
53 66 56 54
14 74 46 54
32 13 95 48
16 35 42 41
54 57 82 12
75 87 52 78
42 97 70 40
83 84 77 94
30 56 90 21
51 88 13 24
68 70 61 19
50 66 71 73
28 18 48 82
74 48 77 28
80 41 16 39
82 68 75 52
21 65 62 73
91 39 84 67
70 52 91 14
85 62 93 39
80 46 43 97
40 98 47 17
91 35 71 20
12 82 29 71
27 82 60 25
33 86 52 31
19 42 98 40
24 80 37 97
97 27 23 25
63 31 46 41
51 79 54 14
52 40 66 82
55 98 72 66
12 33 73 51
50 96 31 49
49 91 49 58
93 91 35 55
56 36 60 11
53 58 67 62
49 71 67 84
32 62 30 34
15 67 78 55
21 60 46 48
64 64 97 75
83 79 87 16
36 53 83 12
67 42 43 92
18 63 69 10
98 34 44 55
22 46 86 23
97 56 22 11
27 85 31 94
96 27 98 62
30 93 12 17
31 96 67 93
43 16 53 49
11 75 13 44
77 43 65 84
19 12 59 78
86 68 47 15
99 87 32 89
88 98 11 52
66 69 38 46
85 13 40 47
62 76 49 58
40 21 66 97
86 88 32 43
77 50 40 81
63 36 44 56
44 59 100 39
84 37 11 23
63 87 98 99
16 17 37 87
69 71 91 38
35 32 76 80
59 17 35 58
31 75 49 29
68 21 51 71
47 70 79 55
96 99 44 84
37 93 32 100
62 93 84 77
38 55 15 15
23 91 41 46
12 99 97 11
12 87 36 11
94 69 98 37
30 80 35 94
77 83 68 47
77 50 44 28
97 51 62 54
15 85 65 25
56 41 54 43
45 84 22 27
18 48 89 52
59 51 89 96
56 61 69 92
43 30 33 61
67 67 45 55
78 21 30 37
34 47 75 31
17 38 10 39
31 81 38 70
11 80 62 70
11 38 85 19
64 83 75 100
82 71 57 96
58 47 39 66
13 58 88 38
94 70 90 13
17 15 89 30
82 20 34 98
65 11 97 58
24 11 100 47
39 53 93 13
53 23 32 20
12 76 80 45
63 84 47 20
12 13 57 73
22 41 58 48
45 25 47 76
73 91 45 45
32 29 99 34
76 32 97 32
52 89 83 19
85 80 41 70
92 84 26 56
24 65 51 15
89 15 95 76
29 25 74 81
64 38 16 81
39 93 72 22
99 43 10 63
59 50 19 52
80 45 14 69
42 73 41 68
97 34 68 28
30 97 12 98
53 51 54 99
15 36 60 72
84 57 45 21
71 77 65 29
69 100 49 74
53 49 14 97
75 66 15 61
56 79 36 64
48 84 92 58
29 95 12 84
40 37 17 30
61 86 35 10
41 96 63 88
89 85 72 43
76 49 10 51
26 71 78 97
74 54 30 40
44 11 68 67
33 34 17 19
10 38 16 23
10 12 82 83
54 74 45 35
35 83 18 43
82 16 24 31
19 41 94 54
21 66 14 90
36 74 55 87
87 10 19 30
52 17 15 13
20 20 73 17
39 79 55 69
73 39 99 91
32 90 44 29
15 29 57 10
78 80 61 79
23 93 84 79
74 42 31 46
48 97 99 57
72 57 12 84
84 67 65 59
99 22 10 32
85 16 89 86
50 25 62 63
77 51 54 25
16 74 13 39
16 48 61 59
76 23 14 57
81 16 30 89
21 13 36 12
54 87 80 99
50 17 34 29
50 45 82 62
16 77 99 37
61 79 60 79
12 26 82 37
94 99 26 30
71 57 44 53
10 87 22 68
91 99 67 60
16 17 10 30
28 94 81 90
27 65 96 47
20 71 91 79
26 40 71 63
60 90 74 98
12 71 86 58
94 52 70 24
12 99 89 11
25428 19075 14164 9345
58 65 72 98
25 49 15 63
17 20 75 30
15 47 31 22
90 61 35 10
69 62 25 80
16 18 66 82
68 99 23 51
57 55 81 27
84 26 33 11
65 36 17 24
39 75 62 99
34 48 53 11
82 21 46 47
75 83 94 80
35 34 57 78
27 39 85 36
84 33 21 52
99 56 21 41
49 17 87 46
16 36 28 85
20 99 69 36
34 96 52 75
22 20 10 74
93 56 96 33
36 24 33 90
85 19 77 66
54 14 73 37
44 62 31 72
62 38 40 55
84 36 43 37
80 15 79 60
18 39 59 61
40 41 49 24
76 43 69 49
73 38 99 22
69 90 76 72
81 90 70 33
56 31 65 88
36 56 42 76
58 71 30 99
45 16 61 42
33 36 57 90
13 87 24 15
81 68 14 57
69 37 39 63
56 96 85 28
98 65 12 19
40 32 10 66
95 84 94 15
17 21 15 82
36 59 25 52
57 37 75 50
27 39 93 88
64 91 95 25
76 69 94 26
47 72 41 96
80 51 35 39
91 97 69 12
48 15 94 15
53 41 45 38
23 39 76 40
82 51 46 36
25 34 14 73
14 19 92 75
63 18 75 86
62 57 11 43
88 70 89 43
37 51 30 78
68 30 55 40
46 55 60 31
69 100 68 25
39 35 21 32
71 92 51 28
29 51 100 36
12 34 29 11
88 32 93 81
63 83 67 70
60 23 10 83
22 48 44 28
43 83 63 10
68 64 48 18
11 62 43 95
81 17 33 62
37 97 16 77
68 55 52 82
33 74 29 44
31 94 45 85
13 69 70 46
70 20 50 12
52 11 93 85
48 22 72 87
79 66 90 27
16 25 44 55
57 26 52 75
57 35 99 12
64 66 67 23
81 87 67 69
37 54 32 78
21 33 60 54
53 57 79 36
43 48 21 29
16 90 53 62
78 53 51 27
100 67 53 40
13 85 45 36
71 86 90 57
66 92 87 11
36 46 77 12
75 99 96 11
59 87 75 57
74 37 53 74
60 73 70 32
78 63 16 78
87 53 31 63
95 20 51 78
19 78 66 50
19 70 84 66
17 17 26 28
98 17 23 29
22 34 34 52
95 59 95 23
84 52 34 33
63 95 53 73
35 13 32 71
55 48 79 59
14 83 43 11
29 67 82 88
52 48 80 67
46 90 53 69
87 98 74 48
43 36 25 23
11 65 34 86
77 64 34 96
75 91 59 52
46 53 44 78
62 65 25 26
88 20 36 89
19 38 54 80
54 68 23 37
65 61 55 71
30 62 73 51
58 22 87 87
47 47 98 35
20 59 50 44
86 29 16 23
93 85 29 44
20 72 69 26
61 42 33 25
17 23 39 58
88 72 45 83
83 17 65 96
28 93 37 70
72 98 54 46
45 42 98 97
58 36 75 43
60 59 14 59
52 34 29 36
87 21 12 96
11 69 69 83
37 78 28 19
51 78 33 35
73 53 19 20
28 21 43 17
35 25 98 81
85 79 59 96
64 88 12 42
17 92 89 98
62 100 86 78
15 99 43 49
31 25 97 51
30 90 67 54
62 50 52 26
33 26 74 41
63 97 29 53
59 15 91 75
82 69 94 52
34 73 22 29
40 19 62 46
86 88 35 99
66 15 15 60
72 45 45 71
10 81 19 70
60 68 21 19
36 10 66 80
86 89 53 100
77 36 11 94
18 72 31 72
47 64 42 83
59 30 39 57
75 22 33 14
60 55 28 24
80 25 28 11
91 15 50 33
47 75 51 44
59 45 54 79
60 72 54 74
40 54 61 56
39 96 32 32
55 87 87 54
32 23 58 51
30 15 30 51
94 76 16 62
31 66 23 58
84 51 99 23
89 97 81 25
31 52 63 20
25 56 72 64
86 29 15 13
33 13 72 48
76 72 76 77
80 33 77 10
56 29 17 88
82 65 62 57
30 79 76 74
52 33 14 14
84 40 36 80
36 16 52 62
40 95 55 47
35 66 61 10
77 72 25 54
83 68 54 37
70 39 59 46
47 96 13 52
33 66 58 92
96 35 57 75
54 67 34 25
75 24 72 49
38 66 82 88
17 94 58 82
71 70 63 55
73 35 44 75
79 75 98 87
64 22 18 82
41 31 98 10
83 88 21 39
10 30 81 27
51 37 43 23
41 91 64 44
52 88 99 86
33 28 10 87
50 98 24 71
34 75 95 12
42 73 97 72
83 36 25 80
67 32 36 38
63 60 92 58
66 25 43 54
27 44 62 43
93 99 55 40
25699 19245 14404 9898
56 65 37 53
25 86 54 77
47 19 85 100
62 40 65 63
78 59 91 70
10 61 86 20
38 43 57 85
77 34 60 21
26 89 52 73
11 29 21 14
15 73 53 83
10 40 37 37
100 64 58 24
84 73 17 60
19 46 11 96
30 60 39 43
19 66 39 90
34 30 73 40
95 27 76 72
49 37 59 28
34 11 78 35
49 52 74 74
89 59 41 79
100 57 80 74
85 26 29 53
76 64 72 20
54 53 50 66
19 47 15 26
98 16 91 58
68 36 83 11
58 13 27 86
82 38 20 41
27 86 82 91
72 36 24 81
16 77 37 30
51 39 49 77
90 12 35 91
94 23 35 67
32 50 20 18
49 79 88 54
58 38 36 27
45 69 89 92
12 59 32 67
27 27 71 85
53 37 65 24
73 22 34 19
33 90 83 33
99 37 11 76
87 48 99 92
22 96 30 16
14 26 36 12
91 69 62 13
90 92 12 98
14 41 85 68
86 15 22 31
63 69 64 90
97 69 29 60
90 54 40 53
10 30 75 70
12 74 60 31
98 95 19 91
59 46 72 35
69 69 93 43
78 73 96 76
93 41 65 53
64 50 16 76
24 80 100 30
33 83 67 19
72 63 11 56
67 63 21 33
88 86 13 74
92 48 51 13
64 26 61 59
46 15 83 87
71 57 54 14
100 20 93 13
18 76 39 39
25 57 93 27
70 97 96 15
94 77 72 44
76 32 91 82
81 12 47 58
48 88 40 98
61 23 51 88
86 26 59 62
25 24 69 52
68 35 81 40
11 66 43 90
11 37 39 14
54 51 75 90
60 99 15 75
93 95 24 26
74 57 71 18
57 72 22 91
36 33 39 99
36 40 100 83
20 37 74 12
48 66 24 40
48 54 41 35
73 55 50 80
95 82 68 43
26 11 95 80
43 86 38 27
33 63 80 89
13 78 27 71
11 88 63 17
76 23 77 61
33 67 85 59
43 12 96 10
54 64 26 53
77 19 11 27
25 46 24 22
79 57 19 96
20 18 15 62
45 97 95 28
62 43 35 47
26 87 48 66
30 89 30 93
95 20 26 49
32 38 92 19
29 17 40 67
72 25 85 11
40 43 79 14
45 44 82 47
65 93 45 39
59 36 34 94
96 13 42 57
80 70 30 94
44 83 22 92
66 42 15 48
38 60 63 70
21 64 61 52
61 46 94 84
67 49 77 78
33 18 23 53
63 29 42 31
90 32 21 31
89 44 10 89
36 77 95 27
81 62 69 81
25 58 86 23
16 53 22 49
31 61 65 91
12 71 17 60
11 69 63 54
20 34 36 52
23 14 79 86
71 68 82 43
69 85 52 63
29 63 92 32
76 11 70 72
50 31 27 65
51 97 67 32
69 17 59 59
77 22 66 92
29 24 85 51
37 47 12 60
14 58 62 98
35 13 43 13
92 85 71 87
16 11 32 97
55 44 58 10
48 71 74 44
27 55 39 46
50 12 27 91
49 66 73 72
71 45 51 37
29 69 59 88
35 76 26 57
96 72 11 75
27 11 50 58
56 28 63 19
78 26 62 55
68 54 13 34
99 12 21 12
72 74 81 48
54 10 85 61
87 80 29 35
93 22 12 31
96 35 100 40
72 52 51 87
18 87 47 98
19 94 50 81
53 17 94 47
13 59 52 45
18 52 49 65
32 82 88 45
61 61 90 42
83 81 58 18
57 57 54 74
22 59 42 92
28 55 55 98
27 36 74 24
88 73 39 90
63 59 85 61
48 42 83 39
45 29 98 30
45 21 46 21
61 87 71 39
100 15 50 16
14 60 94 35
53 93 48 10
95 16 50 98
65 45 67 13
24 33 65 72
69 49 89 45
69 20 55 25
54 95 23 50
18 52 11 40
73 89 26 51
65 67 13 73
33 80 34 42
35 41 88 15
39 53 95 71
16 71 82 70
55 67 77 24
79 99 96 18
15 42 35 61
18 95 12 50
10 32 34 87
18 80 58 35
23 46 32 34
67 91 65 29
89 60 97 87
66 92 33 85
32 20 75 48
99 76 10 53
29 53 24 62
48 57 98 72
29 69 29 64
49 96 27 89
53 34 41 37
93 30 24 21
28 74 85 14
34 53 13 66
13 57 10 78
12 42 19 75
66 27 86 51
87 83 77 56
54 37 33 11
62 37 63 67
35 10 39 64
42 32 25 65
26 94 46 99
68 54 40 14
45 50 55 57
42 73 11 45
11 43 59 18
70 63 94 44
83 89 71 38
25725 20671 15197 9499
56 28 39 14
97 74 66 97
18 60 22 26
83 91 24 31
48 51 10 88
48 33 32 98
88 31 77 39
40 87 30 13
32 86 58 75
58 52 93 21
27 52 22 77
15 75 95 21
43 22 19 56
76 40 21 34
81 51 37 87
15 80 57 94
95 76 56 17
19 13 79 34
80 35 27 65
87 60 48 61
16 54 94 32
40 53 39 18
58 54 48 62
91 86 63 70
83 21 79 98
57 64 46 11
74 17 83 42
87 19 58 43
24 21 90 39
69 93 37 59
14 14 21 10
88 63 100 45
92 89 38 52
47 64 39 91
52 100 15 87
77 68 75 91
33 58 83 48
60 35 43 36
81 94 60 100
81 63 90 67
27 12 47 86
87 84 45 65
17 81 13 99
33 48 89 29
19 72 79 69
99 42 62 67
82 20 52 21
21 98 96 80
10 81 31 46
90 33 70 67
43 55 82 30
92 32 56 97
98 65 75 63
23 81 76 20
51 90 39 87
20 66 67 38
70 82 62 43
100 100 42 22
87 74 73 51
21 67 27 41
48 94 62 84
42 36 15 42
27 63 74 82
82 37 58 46
35 33 47 54
94 22 42 85
53 91 99 93
69 69 39 79
23 54 59 35
97 83 69 23
98 86 15 91
30 75 68 58
50 60 42 63
77 25 34 18
78 75 49 51
41 55 66 57
18 85 63 44
54 62 33 54
48 46 89 98
49 78 46 72
31 40 100 63
20 50 61 90
51 55 94 52
95 55 18 42
31 73 53 54
48 84 91 41
53 97 38 27
25 40 52 89
57 36 46 54
59 58 54 75
10 68 84 28
48 94 87 88
84 22 64 100
75 71 47 56
50 97 85 100
98 70 87 74
25 99 55 48
80 21 67 67
84 62 100 60
36 87 96 23
41 47 19 43
38 85 40 73
20 19 70 75
94 84 77 33
14 16 17 63
89 37 22 53
60 11 88 62
40 65 88 72
12 93 27 93
86 28 81 49
50 55 12 27
44 54 87 34
44 54 52 56
81 50 64 62
25 29 30 96
54 36 89 16
93 37 55 43
72 63 43 31
64 44 88 48
62 95 82 44
15 22 79 68
68 55 53 91
84 31 86 53
48 29 50 79
58 28 36 51
68 98 72 51
15 41 26 74
79 45 27 98
25 56 58 62
19 70 78 18
59 49 40 53
67 12 91 100
12 81 52 33
47 67 59 44
92 67 76 33
77 23 57 19
32 84 52 54
49 32 88 11
36 22 53 87
90 86 50 35
62 25 48 82
50 43 32 43
64 45 56 31
19 83 27 21
46 27 68 53
86 61 37 50
70 49 47 63
78 96 21 84
69 47 14 97
33 26 77 63
28 75 76 91
31 24 18 27
16 50 32 95
64 26 61 52
59 39 60 64
93 17 36 75
39 93 50 38
88 71 67 73
12 60 50 66
88 25 65 22
65 99 97 99
49 94 97 24
46 95 31 21
37 62 43 77
78 14 42 81
16 63 84 37
29 25 27 91
35 38 88 11
11 75 44 73
79 22 71 79
77 87 17 88
72 96 24 33
26 31 95 39
29 26 18 49
19 31 93 72
31 61 50 69
22 25 96 29
23 45 62 82
33 43 68 26
18 44 54 42
85 12 97 30
64 21 28 52
96 100 85 59
46 100 22 92
36 17 46 58
35 31 24 77
49 88 89 16
25 21 66 23
19 34 33 100
31 21 65 87
82 35 60 15
36 10 94 39
69 69 19 17
84 29 13 59
23 24 89 42
89 71 83 28
29 76 59 81
36 41 95 10
65 83 60 57
37 83 90 45
21 91 51 23
23 87 46 40
81 94 96 50
22 52 71 46
74 53 35 83
87 38 98 53
77 44 65 60
10 97 35 85
64 50 78 19
31 70 28 94
36 44 47 17
10 92 25 78
92 67 66 50
54 20 68 99
91 45 67 63
46 42 99 19
77 96 94 50
29 49 53 94
29 38 98 67
71 99 82 24
15 60 48 28
98 35 84 19
10 80 27 25
81 19 17 82
62 33 29 32
48 86 75 51
20 20 48 61
100 83 60 51
98 62 89 40
48 70 49 17
33 61 92 41
59 33 15 58
67 84 12 13
38 12 96 80
89 24 52 29
59 62 24 50
33 83 64 66
70 64 36 49
85 64 54 61
29 47 93 82
52 88 46 58
77 95 49 96
99 66 18 76
55 35 31 52
76 17 38 21
60 31 89 52
96 43 63 26
23 50 28 85
83 81 26 74
71 14 26 20
26770 20821 14630 9266
25 11 64 23
54 38 68 84
57 15 89 36
61 84 16 52
89 65 36 80
59 96 92 30
13 14 90 71
13 25 98 70
50 13 47 61
58 28 92 27
14 33 68 96
70 27 20 81
59 29 38 47
85 89 26 47
62 34 15 91
71 72 12 99
19 57 48 72
94 58 99 82
29 93 89 76
44 59 62 18
32 95 19 11
99 49 54 63
24 22 54 64
67 94 19 73
73 65 20 63
85 82 63 23
91 33 16 34
59 64 17 19
93 24 71 10
93 63 10 42
32 41 21 11
98 21 35 81
68 11 57 38
25 17 46 47
14 74 43 32
31 98 69 21
55 75 98 77
31 64 62 84
33 99 29 18
77 80 78 93
97 86 46 63
83 35 92 45
64 96 13 19
74 43 99 84
76 56 22 76
12 99 35 28
25 57 14 74
31 64 86 10
82 90 64 91
55 37 95 65
46 91 57 27
83 23 82 10
60 60 55 92
86 19 24 98
43 23 99 65
22 100 40 46
60 53 17 24
57 15 71 47
86 73 16 85
63 51 93 59
61 19 53 21
37 34 48 24
43 37 36 17
21 75 20 54
97 33 32 18
44 80 51 88
78 11 60 34
50 98 51 52
62 54 93 62
65 15 49 10
26 65 34 48
34 12 21 26
49 62 11 78
54 67 25 13
11 19 91 82
78 11 96 26
62 51 96 47
94 75 25 99
38 27 19 35
47 96 26 54
87 70 70 43
67 36 87 32
86 80 63 52
75 84 28 82
91 59 68 10
63 29 83 30
56 88 63 79
33 76 58 88
58 35 13 54
63 15 34 57
86 17 36 78
83 99 61 47
73 54 12 32
26 35 86 15
73 100 56 23
56 66 28 32
49 23 80 98
21 70 25 29
26 98 12 16
76 79 92 40
83 70 77 40
63 51 35 14
50 67 75 72
76 63 91 41
74 80 64 100
42 45 13 23
30 55 74 27
85 23 42 24
18 58 19 18
98 19 74 71
61 70 50 11
81 55 67 55
44 26 18 81
84 46 12 14
98 34 22 55
22 80 31 68
84 41 24 18
82 94 51 35
77 68 68 92
36 40 86 89
25 36 39 89
34 53 36 52
95 81 71 29
24 85 27 86
20 55 12 92
37 49 14 43
94 63 40 31
97 96 51 69
28 100 89 100
35 59 79 87
76 36 88 13
43 24 52 63
59 96 42 29
79 80 93 85
59 82 63 60
29 37 13 39
61 95 44 81
88 36 80 92
94 76 69 10
84 41 50 21
16 28 88 30
20 37 78 46
11 63 39 55
93 42 35 91
62 44 29 40
89 19 73 11
69 94 46 65
47 88 80 26
89 68 77 32
61 45 14 71
40 92 55 20
25 23 89 10
72 82 57 50
99 53 37 92
57 28 47 86
67 96 90 47
38 48 90 27
93 98 17 15
80 17 78 57
91 75 82 39
36 44 94 28
96 46 16 47
100 26 86 100
87 91 82 46
49 71 63 21
16 24 45 43
48 95 69 21
37 74 45 44
29 93 67 43
82 70 58 80
26 13 25 10
69 14 40 86
96 43 42 49
92 15 87 26
84 68 80 53
34 28 46 49
66 50 23 87
65 15 52 20
78 47 18 63
81 29 86 13
78 45 60 91
43 40 50 96
62 23 47 17
38 36 79 69
99 27 82 67
77 91 45 15
85 25 89 22
26 80 37 90
58 13 24 18
86 28 28 97
12 26 97 90
61 41 25 69
70 91 69 41
12 100 48 90
74 30 17 54
61 40 78 33
54 10 21 99
87 61 99 20
57 84 17 26
13 66 89 22
62 52 97 34
83 71 73 78
12 80 60 88
67 16 30 35
65 43 23 22
49 27 13 39
84 69 81 26
14 75 10 97
24 98 56 65
11 100 19 26
59 82 24 19
10 92 48 45
66 48 96 67
53 80 63 89
95 16 49 30
55 84 66 10
45 13 59 83
32 21 88 29
43 10 65 36
81 61 99 35
13 91 47 64
100 98 96 14
79 39 54 63
17 35 77 97
52 18 88 57
57 48 54 89
15 85 96 27
58 98 69 21
86 87 87 83
62 59 98 79
42 65 72 71
76 57 34 53
90 42 57 40
49 17 82 40
65 67 87 82
18 45 28 85
