30 250 4
17 98 81 48
95 70 65 96
72 74 61 62
20 38 83 48
94 67 92 33
32 41 32 75
19 72 68 23
15 40 29 23
30 36 93 20
61 44 96 42
41 87 16 84
91 41 74 41
60 91 19 84
87 43 23 83
99 55 27 74
10 64 97 65
53 95 10 54
49 72 71 65
44 92 62 94
93 81 85 59
49 34 30 65
34 38 46 88
12 34 52 96
81 65 28 79
38 35 82 32
64 56 17 100
16 10 12 78
42 67 16 61
67 30 34 58
74 42 55 42
15 15 95 11
79 38 91 50
49 29 93 30
32 20 68 70
17 19 39 74
55 50 59 60
49 70 58 43
36 94 83 19
72 30 25 37
15 20 65 44
48 78 17 75
99 21 23 70
36 46 55 64
66 38 73 68
75 95 36 93
84 13 19 43
45 40 25 68
42 64 74 69
36 17 62 100
67 71 35 66
22 100 24 89
37 21 51 99
95 19 60 38
93 70 64 80
41 63 27 21
97 60 79 56
17 37 98 45
76 54 81 76
97 93 48 80
67 38 73 20
37 34 34 60
42 64 92 53
87 92 76 84
43 37 31 93
12 22 60 62
24 34 13 16
57 17 14 44
77 12 44 73
56 18 68 99
17 80 75 72
23 78 98 59
12 55 81 23
47 60 88 49
93 62 58 32
72 71 39 52
11 54 86 79
25496 20147 15209 10757
38 89 88 22
71 55 57 49
86 63 14 54
81 26 22 72
58 80 14 31
17 88 59 49
65 16 81 13
32 49 52 18
43 98 49 21
12 84 10 26
56 76 80 99
69 71 64 25
76 47 34 45
51 54 54 24
98 66 91 95
69 14 29 48
72 88 98 22
82 83 49 46
57 77 48 40
100 59 59 27
95 54 49 21
56 17 17 23
80 88 36 84
12 60 71 79
16 28 34 19
92 40 76 49
43 79 83 67
29 15 92 35
19 96 95 96
64 36 36 83
61 61 11 90
70 42 57 90
28 100 55 21
43 21 20 93
97 60 20 89
43 15 46 64
45 21 79 67
68 70 11 91
20 55 80 30
69 45 43 26
91 50 18 67
21 41 88 81
94 65 26 36
43 22 74 13
74 24 62 19
22 57 45 70
67 45 22 64
26 71 14 97
69 21 59 27
49 64 74 44
84 23 48 55
51 32 76 53
41 17 29 93
34 73 10 15
51 15 13 67
75 26 99 16
55 73 55 86
68 45 93 65
10 45 100 78
53 63 31 58
22 94 41 28
66 16 37 47
57 99 14 34
63 75 50 23
16 99 72 37
31 19 27 18
71 16 21 28
73 97 46 94
65 56 36 10
17 45 26 12
35 99 50 16
94 45 97 81
32 32 67 91
66 76 61 43
55 64 65 55
26 77 21 53
25 17 36 61
42 21 79 20
69 24 61 76
86 55 30 70
60 100 47 83
77 41 31 40
84 81 75 73
70 52 31 13
23 82 55 64
14 93 93 21
49 19 97 57
100 60 74 35
40 44 92 53
72 16 43 99
57 83 49 90
91 98 94 23
16 60 38 29
49 64 32 36
86 66 64 11
84 37 93 25
75 80 68 22
13 16 78 15
24 97 64 60
64 95 60 56
56 96 10 68
14 47 57 30
100 79 27 85
57 95 61 33
92 37 46 24
48 19 33 73
90 29 45 31
85 14 39 38
73 96 10 15
51 53 67 60
18 76 75 94
27 96 98 69
65 63 26 83
62 71 87 24
73 56 100 44
20 21 52 88
30 18 44 68
10 22 42 70
83 75 90 63
62 81 46 75
10 30 43 90
20 63 91 89
83 34 10 45
61 58 100 85
95 97 95 55
75 20 47 62
89 36 26 96
100 32 50 66
93 96 94 74
23 81 18 28
37 68 48 66
60 70 33 46
34 15 77 33
45 75 11 36
97 66 35 56
39 81 50 74
74 66 13 20
41 76 55 64
62 56 15 39
47 41 11 16
26 10 18 18
20 90 70 80
29 13 42 62
30 84 37 94
24 51 86 15
98 16 81 54
44 86 23 30
62 82 86 37
62 62 35 19
77 63 70 22
14 73 100 15
64 92 91 46
75 98 99 19
34 24 56 24
21 58 69 29
93 88 100 92
38 91 67 64
95 37 32 83
19 86 35 32
70 64 84 44
88 25 55 78
68 27 10 64
20 46 83 51
46 57 78 57
49 98 85 88
49 58 19 14
52 57 98 21
71 35 61 63
19 73 66 41
32 77 92 34
54 67 35 85
81 94 83 17
42 54 42 85
96 71 25 55
62 11 34 31
77 39 22 92
18 37 67 71
38 73 31 42
26 96 33 38
88 76 72 80
50 73 51 23
11 47 56 86
17 25 43 44
31 61 64 97
48 29 21 71
86 51 86 35
16 17 15 60
36 91 85 22
30 63 31 36
11 12 27 48
40 98 52 19
48 11 14 87
52 88 19 20
93 97 88 43
40 69 79 96
36 33 69 33
49 98 63 71
97 58 49 82
17 53 25 81
42 30 58 35
84 76 14 38
72 78 47 11
89 25 27 37
94 25 62 70
11 79 34 62
40 39 31 78
19 87 96 69
96 57 94 76
78 69 45 98
11 84 72 42
69 42 66 34
54 58 85 10
41 61 79 24
31 48 52 95
98 78 47 79
35 63 41 10
10 72 38 31
58 23 60 20
99 56 61 23
26 81 74 33
77 19 80 57
91 34 64 61
10 86 59 32
82 19 16 66
82 32 97 58
93 64 83 94
69 34 72 32
61 25 17 60
85 44 26 33
99 43 35 41
43 92 92 78
26 74 99 17
30 58 80 44
36 18 70 72
36 74 25 46
34 91 96 28
37 42 85 95
63 61 97 22
53 60 27 43
78 24 93 19
65 39 78 64
64 32 58 86
95 56 91 77
56 10 15 68
61 24 66 87
18 60 60 19
42 44 27 75
63 35 56 95
96 11 40 16
85 40 56 78
26613 20180 15643 9155
80 28 87 37
54 10 86 61
95 89 69 18
47 65 28 75
55 36 24 94
94 84 96 80
66 77 15 18
34 46 45 13
80 35 51 65
25 43 59 22
35 72 27 44
43 54 66 82
82 58 78 58
32 83 40 24
81 15 88 75
11 100 79 24
100 72 64 12
81 79 75 49
37 31 79 36
74 27 63 77
77 42 42 49
17 86 13 91
26 32 82 47
75 11 21 84
56 63 13 40
95 25 22 91
41 31 74 60
76 50 67 54
93 89 24 20
41 37 10 89
35 77 73 27
89 83 95 18
88 59 86 72
35 56 32 58
30 19 59 49
49 77 16 81
91 87 81 65
83 61 47 10
44 60 54 97
48 88 41 19
22 75 62 16
82 40 65 25
89 21 53 97
79 94 56 30
91 51 29 23
79 38 57 18
91 75 37 60
43 54 82 31
64 31 46 34
31 100 31 50
65 91 22 15
25 48 98 20
99 60 29 53
53 54 53 25
24 95 27 46
71 76 47 34
81 38 52 16
12 39 42 87
80 33 20 66
20 67 67 14
35 89 13 19
67 10 21 15
36 46 37 64
22 61 27 32
73 53 100 49
75 85 58 12
78 83 48 81
48 65 64 77
76 38 93 34
33 17 13 63
60 13 71 100
77 83 83 22
98 20 20 13
82 62 47 62
63 36 85 31
16 41 82 73
24 69 79 92
11 29 67 12
37 96 97 86
51 77 24 13
89 33 13 16
28 42 35 31
40 46 28 35
74 42 79 19
94 68 99 75
85 13 29 97
81 98 21 74
75 54 23 98
30 69 28 63
97 74 72 11
69 91 85 92
14 96 83 99
13 72 57 67
73 100 68 49
13 100 15 63
62 73 31 80
96 13 45 67
87 93 84 22
36 43 100 17
86 23 45 38
11 81 75 75
66 85 56 49
31 52 10 65
100 91 77 71
32 68 55 55
87 79 61 55
31 81 25 80
70 70 65 16
11 50 52 53
50 17 10 47
54 36 72 98
23 67 34 58
25 61 10 94
98 17 64 61
76 79 48 71
40 100 16 42
89 85 23 34
66 25 65 56
98 55 44 24
81 56 72 67
14 98 11 90
77 94 14 33
29 52 66 35
54 77 32 32
19 12 41 35
15 23 16 30
15 53 46 63
31 30 71 49
97 86 76 31
56 96 48 33
54 76 54 35
18 38 11 26
93 36 22 45
71 14 82 42
21 31 78 50
76 76 37 92
54 33 63 83
27 37 47 75
29 88 43 12
95 17 71 81
43 25 96 33
98 92 70 53
50 71 31 84
39 63 53 79
93 91 74 94
20 22 30 63
82 42 41 16
35 80 75 99
51 12 72 51
32 34 63 93
25 66 42 80
81 41 69 93
35 16 56 35
94 64 31 90
12 10 16 43
89 66 19 14
50 37 48 89
84 59 30 79
72 76 23 19
42 31 36 61
22 17 61 22
21 56 54 77
49 29 50 93
86 73 21 37
32 67 39 47
93 23 25 99
95 38 94 22
52 85 33 22
95 96 89 55
88 32 75 85
97 34 13 97
31 46 81 42
15 94 64 57
59 23 67 60
24 51 86 18
21 84 85 60
43 48 52 46
64 66 52 55
93 11 56 78
82 15 65 30
29 40 45 15
59 87 86 53
20 47 80 55
71 38 50 36
34 68 93 32
10 34 83 45
31 93 28 75
46 95 50 63
90 93 40 91
42 59 86 87
79 100 19 19
94 25 62 72
97 99 73 40
39 42 65 33
57 56 54 19
14 52 57 93
13 28 88 57
95 57 20 46
60 97 79 50
61 77 33 18
70 31 38 30
43 26 83 62
48 19 71 22
75 41 94 21
35 74 32 27
26 18 18 92
95 44 98 39
75 48 41 82
75 17 69 73
46 88 78 44
78 68 83 73
19 31 39 68
57 96 92 61
11 50 55 98
71 93 53 43
58 23 55 21
81 63 17 27
93 41 23 73
97 86 25 27
68 39 100 23
68 85 75 12
81 52 71 85
57 97 74 12
29 70 95 100
65 77 74 75
52 67 16 61
77 34 54 77
30 85 53 38
76 31 39 94
21 97 10 47
72 91 36 40
28 46 22 21
20 88 21 49
50 85 94 46
47 25 99 19
56 96 77 10
19 34 17 84
59 58 85 77
85 51 78 81
56 80 73 46
51 46 44 14
49 35 99 52
75 19 94 83
95 11 65 21
62 74 38 73
23 17 46 48
99 27 87 89
37 96 29 83
24 79 44 41
16 75 50 10
25390 19936 15062 10213
76 68 94 58
12 50 57 63
20 63 36 68
53 61 26 86
70 28 39 55
47 37 54 94
31 74 13 66
49 60 81 10
27 77 67 69
89 53 69 22
99 20 95 73
39 58 12 28
30 51 56 97
95 64 91 52
83 52 25 55
80 71 64 73
10 59 71 95
26 93 92 37
36 66 19 46
56 99 87 54
72 77 77 82
46 83 90 27
11 22 39 41
25 59 29 48
76 76 49 45
12 52 92 12
93 45 59 51
29 31 30 38
77 21 49 83
39 47 77 47
40 71 91 95
19 26 94 27
59 33 85 99
76 76 40 34
77 93 61 72
74 28 68 61
98 65 17 51
10 14 67 45
62 96 30 41
28 22 38 20
94 90 85 20
62 81 14 98
24 33 20 59
42 75 38 32
73 73 85 14
85 12 17 61
69 61 82 41
42 52 81 45
18 20 98 92
63 86 85 28
49 33 94 28
22 93 31 66
93 90 91 90
64 26 16 37
44 79 41 41
11 18 40 63
15 35 35 48
62 86 99 95
83 34 64 10
38 24 19 31
20 34 98 16
15 58 27 19
76 95 25 25
48 27 17 28
100 12 24 41
50 90 18 73
18 22 23 84
71 87 44 55
21 45 97 38
29 30 48 37
31 53 26 70
71 23 97 99
84 96 87 13
52 44 24 19
42 42 16 11
50 19 100 47
48 64 22 73
77 61 30 37
44 22 78 80
89 48 38 83
68 41 57 65
63 38 55 47
62 13 42 63
98 14 99 65
24 10 68 13
24 73 12 50
95 63 88 25
50 10 51 56
33 88 42 53
54 55 48 20
82 75 51 75
99 85 41 81
72 74 40 64
39 18 37 58
34 55 31 58
67 20 13 51
98 58 48 35
86 20 19 88
13 83 96 30
30 33 31 36
12 87 84 41
43 90 89 11
22 91 37 56
92 70 18 44
84 23 29 76
14 17 78 67
91 79 93 42
14 81 79 76
26 24 17 62
65 72 30 47
62 10 74 31
76 81 43 58
95 79 55 94
32 42 87 72
55 29 60 58
15 82 68 93
69 93 83 60
96 29 29 73
86 80 26 65
63 71 64 46
17 20 44 42
21 15 96 73
34 16 65 77
46 76 73 54
56 71 12 14
70 82 28 69
17 59 41 42
78 90 89 87
12 42 68 60
73 48 24 24
62 23 45 73
38 27 66 11
91 100 41 31
68 12 81 97
23 100 95 22
77 49 64 19
54 75 50 13
57 69 67 49
33 46 30 18
73 56 75 30
30 76 20 39
57 55 85 35
11 78 64 29
65 63 99 45
69 68 37 87
65 21 22 97
54 43 21 67
44 14 29 68
47 45 69 100
83 87 77 69
26 34 30 17
34 41 56 95
45 42 70 26
15 38 15 18
42 53 53 23
38 70 10 10
66 23 70 83
29 45 71 53
29 50 66 17
94 30 24 13
47 51 22 58
93 99 83 88
18 47 83 21
92 32 45 37
90 51 59 15
49 59 12 89
98 15 19 90
65 63 10 88
32 44 46 54
81 35 74 48
70 88 43 56
39 76 80 79
12 71 81 21
19 52 83 13
100 79 41 33
51 89 67 75
100 91 31 99
43 69 92 12
83 99 69 25
47 36 87 65
61 53 73 14
85 76 100 93
32 60 73 86
66 29 37 54
55 60 70 42
42 84 85 32
14 59 13 42
24 50 98 79
77 43 92 41
61 47 70 83
100 82 46 79
83 29 98 80
33 73 40 23
91 30 98 83
65 74 91 46
52 70 68 15
76 92 36 21
37 89 70 37
20 52 33 16
57 66 87 72
43 99 81 48
66 83 12 28
34 14 44 64
71 81 33 56
93 78 75 75
34 21 87 92
27 60 73 11
18 18 95 29
25 15 20 81
26 42 31 27
47 38 51 60
39 56 28 76
19 81 91 36
60 51 91 50
36 65 69 66
87 10 100 97
28 99 82 85
31 61 31 24
24 49 95 56
68 77 93 50
42 79 99 82
13 97 66 79
70 68 85 83
56 81 95 79
20 31 84 13
87 41 16 38
58 50 17 87
38 69 95 80
29 50 30 70
53 85 47 48
94 32 79 42
14 71 17 97
55 92 29 36
15 56 75 91
47 57 61 17
46 34 72 57
94 58 92 97
62 82 54 51
78 47 23 17
38 32 83 65
96 12 13 90
77 66 57 91
82 63 13 27
52 40 55 56
96 51 33 79
40 84 85 33
76 90 96 59
22 46 62 43
22 58 98 84
33 24 77 19
24235 19457 14774 8773
29 18 56 36
93 29 84 26
100 95 42 22
78 68 61 74
23 99 92 44
36 90 85 12
34 59 39 57
30 38 42 81
55 99 73 36
15 96 48 54
60 11 21 97
83 47 35 65
22 99 47 58
48 42 34 30
11 67 73 66
13 84 23 86
12 88 68 88
47 58 65 26
81 73 16 96
51 61 81 46
13 91 31 21
23 62 65 17
30 62 59 52
23 52 36 23
39 74 24 75
75 30 81 64
54 29 51 61
98 42 83 67
30 44 70 57
15 81 99 15
38 50 52 11
21 20 85 48
19 26 31 25
60 33 43 28
52 65 30 48
78 47 48 96
43 19 89 26
59 22 69 17
100 91 91 23
50 33 69 19
44 65 38 62
26 46 86 83
32 89 54 61
98 33 63 15
18 91 66 14
40 30 60 90
88 97 13 38
67 83 97 93
93 96 78 53
62 26 77 46
69 70 71 79
22 82 20 44
26 95 67 11
67 16 69 41
56 98 91 54
99 80 85 13
26 45 33 71
44 43 40 43
96 93 97 66
29 48 41 25
23 49 27 63
60 37 88 67
56 99 14 60
92 17 87 46
68 43 62 81
100 86 13 86
90 53 98 25
52 58 24 46
33 18 16 69
44 70 50 45
18 40 25 37
49 64 57 84
11 50 63 86
37 69 97 66
47 45 67 37
98 28 75 30
25 60 42 38
17 64 38 81
39 15 82 55
10 81 93 87
54 66 86 96
85 22 31 56
55 28 93 21
83 81 33 45
97 92 13 63
76 40 62 32
58 57 15 91
82 94 95 58
92 77 54 44
54 92 52 63
65 37 53 93
19 58 75 26
56 91 17 20
69 34 80 90
100 33 50 82
53 55 35 61
42 92 62 41
63 14 81 40
51 75 39 60
97 52 95 12
83 98 59 82
50 19 18 57
71 32 88 82
98 89 43 68
13 88 98 94
51 48 67 71
89 61 54 91
83 17 11 28
51 65 58 35
79 77 16 34
83 30 61 36
10 25 12 33
32 35 96 36
50 60 26 84
94 15 50 99
29 36 67 25
74 91 38 75
84 50 80 45
36 25 97 91
13 74 79 13
99 48 31 15
74 20 47 13
66 48 79 84
34 42 76 83
41 98 37 70
64 23 38 30
56 55 30 48
80 10 49 15
32 38 65 39
76 81 50 89
81 17 90 14
39 41 29 16
77 92 85 28
21 50 62 49
47 98 18 57
13 54 93 39
77 57 31 31
53 48 57 49
62 71 84 76
44 11 29 29
98 84 34 67
56 54 38 58
24 55 38 58
19 17 68 29
59 10 98 11
16 11 78 89
28 58 94 62
12 90 72 39
70 43 95 61
57 83 97 15
71 36 87 66
84 77 13 38
96 69 20 37
99 56 36 50
68 14 65 91
38 15 31 13
97 40 67 63
59 47 16 13
36 46 73 51
27 80 43 28
91 45 82 90
78 69 55 46
35 52 57 67
66 71 23 61
79 99 67 84
26 31 42 58
72 68 13 68
68 36 35 72
61 51 71 18
73 73 47 84
61 57 58 60
42 10 23 21
42 46 27 74
77 60 29 95
90 19 40 15
61 81 49 20
94 40 90 17
14 24 80 94
51 44 100 48
77 46 82 54
71 39 30 94
30 55 70 79
27 39 50 12
100 92 33 18
84 91 57 66
79 69 75 46
81 98 21 83
68 25 86 30
56 79 36 88
43 38 64 15
87 63 37 22
15 77 37 67
57 70 32 35
80 63 26 16
74 54 53 28
36 40 24 17
94 98 33 41
13 19 22 66
11 85 39 17
50 90 33 13
67 54 58 35
64 71 17 70
16 17 76 19
33 27 15 56
41 14 18 71
86 12 85 36
87 97 25 43
98 92 63 58
26 71 46 37
100 91 99 94
67 27 92 86
30 73 81 15
83 14 28 29
31 30 98 60
72 69 45 79
75 77 32 99
65 25 20 13
76 15 10 53
65 34 26 29
14 43 69 26
81 58 97 63
87 60 10 80
96 38 62 61
55 12 34 80
96 85 29 33
97 98 89 42
99 53 68 15
87 39 19 72
47 75 94 63
39 23 54 22
42 74 92 11
71 35 57 78
42 39 90 68
15 43 43 93
35 24 66 50
84 75 11 83
56 30 17 20
48 12 15 29
94 39 73 20
15 68 37 45
55 25 24 52
79 99 19 81
18 10 35 34
39 20 100 70
72 84 32 99
61 64 28 36
91 29 45 50
82 60 92 87
21 32 89 69
93 43 82 52
24713 20162 14288 9513
44 88 12 33
42 56 88 74
32 38 91 45
60 75 85 86
58 35 52 91
94 81 60 68
71 38 19 27
23 34 32 98
51 87 48 16
86 31 15 13
25 22 48 55
65 36 32 21
27 31 53 54
92 32 99 95
73 14 83 81
74 92 72 71
34 26 45 99
42 73 16 68
45 70 49 41
54 87 67 66
52 100 99 65
31 97 91 75
51 67 18 47
46 98 62 79
33 12 62 23
95 38 18 43
15 10 86 43
11 50 39 37
70 66 37 88
97 82 31 30
30 93 68 39
75 100 63 58
23 54 18 41
42 34 21 61
45 65 65 35
73 33 84 42
73 96 33 11
97 89 41 88
94 87 48 56
86 77 34 70
94 21 87 49
24 44 94 65
64 94 21 59
42 97 36 79
10 55 51 85
97 33 60 18
57 54 59 67
88 92 10 97
89 77 60 63
45 40 95 92
18 51 88 90
63 27 45 54
17 57 44 47
85 29 53 29
70 73 84 95
80 88 44 11
64 92 58 29
32 53 12 36
100 40 85 58
85 84 26 49
60 47 64 25
61 29 81 40
41 77 23 43
18 79 24 40
74 51 96 98
68 100 96 56
97 65 25 21
33 67 64 58
89 41 33 88
11 91 71 49
50 98 96 94
19 95 24 91
37 89 53 83
92 73 52 54
54 86 63 75
32 70 16 13
50 18 73 85
55 75 22 94
90 60 74 48
78 26 74 85
97 16 84 33
49 21 83 43
43 35 46 42
99 42 53 30
88 50 42 54
39 40 30 77
56 100 86 66
10 18 85 51
34 43 98 11
59 46 11 44
16 87 60 38
95 70 11 67
74 53 38 79
57 62 45 47
85 99 43 25
81 96 11 65
77 29 64 90
11 91 34 65
14 26 49 73
49 88 60 21
71 83 15 69
87 33 60 99
86 95 80 49
76 95 44 48
95 79 88 95
84 73 20 82
98 46 29 90
64 20 40 61
23 31 13 27
80 87 99 96
69 80 98 86
49 26 97 94
26 71 50 30
96 53 87 81
79 54 72 40
99 80 14 61
67 82 34 32
40 83 62 28
65 84 72 29
84 84 40 88
35 28 64 28
51 59 59 65
94 30 76 19
86 38 53 100
19 45 49 94
33 22 98 43
88 15 19 92
12 89 81 20
36 76 31 56
82 27 84 40
33 22 33 87
24 36 18 63
44 17 14 17
21 10 72 64
42 11 21 75
21 57 52 94
42 72 29 10
76 50 26 18
41 70 39 52
99 78 39 37
32 43 33 12
55 89 57 64
76 93 13 27
31 38 91 58
93 76 100 51
69 94 79 49
22 46 81 90
18 98 83 36
60 24 91 85
67 50 18 23
10 51 99 16
92 49 16 29
17 89 98 30
42 39 70 86
99 14 34 93
20 13 36 71
55 35 42 34
60 30 25 19
89 64 89 12
89 74 29 58
56 62 42 91
42 93 97 14
20 36 31 92
82 19 78 78
68 31 57 77
16 19 57 20
19 67 89 11
53 40 16 13
79 11 14 28
97 89 40 85
40 75 88 41
90 46 19 48
93 94 81 31
53 79 24 35
34 70 30 46
90 62 30 56
47 83 53 83
94 11 100 24
44 90 77 90
60 74 76 92
66 12 62 96
89 86 14 98
20 37 97 61
18 32 33 86
91 50 38 40
95 19 45 45
72 20 82 97
75 67 30 39
23 70 46 29
40 35 84 47
15 35 35 90
56 74 53 37
20 10 81 25
78 71 81 21
30 45 87 78
91 31 56 93
40 77 79 23
11 89 22 41
57 77 29 74
70 23 64 45
90 30 85 97
28 11 100 97
83 34 87 97
87 19 64 81
65 70 25 80
32 48 23 67
54 29 28 59
60 90 88 86
13 38 21 33
56 16 17 12
69 62 19 16
86 26 10 82
35 39 79 13
59 46 68 78
43 64 65 85
81 61 52 61
68 57 16 50
46 44 46 86
40 78 97 27
18 62 15 93
65 46 39 99
13 32 74 84
32 37 73 42
55 75 69 84
44 92 70 77
78 83 18 33
44 64 99 42
61 12 63 77
54 42 44 20
20 23 29 60
30 38 37 22
81 52 84 80
100 85 57 14
61 17 94 80
68 26 49 67
69 46 17 54
84 11 95 73
15 49 13 90
56 85 92 17
45 65 42 62
100 28 72 20
89 79 90 14
42 83 27 78
52 100 82 75
57 93 32 45
23 93 19 51
52 73 51 29
37 22 33 18
20 68 80 35
15 93 24 36
27323 21557 16102 10392
26 49 68 47
75 50 92 90
81 92 86 69
41 84 81 15
18 18 76 35
21 34 70 52
73 95 10 15
53 71 71 76
64 100 33 82
66 60 10 91
30 54 98 68
49 36 99 80
85 69 72 80
55 28 79 90
41 49 63 12
48 64 21 14
62 19 68 71
21 98 17 37
24 65 48 93
94 69 62 18
17 59 15 51
77 35 27 10
10 86 20 56
23 37 42 37
11 49 97 13
82 22 40 93
93 42 15 83
11 32 62 16
41 39 15 92
63 80 72 32
73 11 48 70
67 12 43 89
45 68 11 11
67 72 18 71
53 92 46 29
43 38 34 74
61 54 49 94
76 44 21 66
22 34 48 23
71 54 10 17
19 58 52 61
73 65 16 47
28 26 78 90
90 13 32 43
77 52 77 61
47 92 80 87
52 90 36 46
46 48 29 71
61 86 60 70
49 28 28 53
37 23 76 87
86 37 36 23
80 80 32 79
85 10 73 11
42 43 58 99
12 99 36 45
57 98 98 53
41 53 68 35
34 50 31 48
48 92 90 19
10 73 40 33
30 39 74 60
12 12 74 11
75 58 29 21
100 30 82 78
67 44 77 30
82 55 100 57
84 54 61 18
11 95 66 90
13 23 93 14
37 71 41 76
41 98 68 42
20 18 59 64
41 94 54 26
79 86 93 37
72 40 63 38
82 10 69 71
54 95 87 18
50 97 15 55
18 26 56 47
56 30 62 35
61 54 57 82
22 89 82 53
36 62 60 76
72 61 28 18
94 53 70 48
50 83 89 19
17 11 31 37
58 65 55 51
35 83 41 19
42 69 14 65
19 56 43 55
34 51 94 35
96 73 38 69
67 76 72 52
39 36 19 61
29 53 59 60
10 95 15 33
59 20 42 74
65 29 75 69
62 26 100 57
19 88 76 97
11 82 82 35
13 80 91 17
30 71 72 32
35 87 43 65
57 11 48 94
31 33 79 87
66 65 77 77
37 61 34 95
13 84 99 66
17 82 23 49
14 11 65 91
12 23 65 17
77 35 28 78
88 41 88 37
67 39 49 16
31 32 66 17
88 72 78 49
47 22 43 54
48 91 49 90
72 73 13 86
44 79 11 68
87 99 29 31
37 92 44 11
53 84 57 67
85 73 15 92
25 46 77 90
100 41 51 89
100 28 89 98
70 14 72 17
62 41 24 50
94 66 15 66
56 75 65 99
42 81 50 17
77 73 75 30
91 81 73 96
93 80 83 68
51 41 82 93
95 100 96 11
77 50 31 22
54 12 65 82
86 97 31 62
13 54 23 35
64 57 81 62
20 89 98 45
49 62 81 95
68 97 64 39
82 58 89 15
31 21 55 43
21 33 85 10
94 56 14 77
50 20 79 39
70 97 11 74
20 36 66 85
50 24 96 63
12 39 78 76
92 17 86 75
71 48 92 40
64 68 37 85
43 85 57 63
85 93 67 68
40 42 19 60
30 52 71 12
58 15 15 90
77 63 61 46
16 84 55 72
37 31 100 75
76 91 63 74
61 26 11 34
77 82 89 65
97 79 35 42
100 37 39 31
33 70 73 69
13 70 18 55
17 28 34 89
86 22 23 83
37 93 93 86
91 69 21 57
14 32 30 88
39 16 98 37
17 32 29 77
90 70 29 30
27 20 88 83
84 53 79 59
23 59 72 19
16 44 47 84
28 38 76 73
79 30 38 81
26 20 20 48
38 32 12 29
87 18 68 66
90 73 100 42
69 20 24 75
27 69 51 95
55 73 25 53
60 46 27 64
25 82 69 36
38 82 79 54
50 92 70 84
38 49 100 82
73 38 14 43
45 94 49 59
89 63 40 28
75 42 59 67
62 84 27 49
50 68 11 93
40 89 31 32
40 54 91 12
83 98 79 21
87 60 66 92
64 77 27 44
57 97 29 74
76 58 86 80
79 38 57 99
24 26 65 84
47 31 96 97
59 60 92 12
77 95 94 24
64 59 39 47
72 59 49 61
38 19 16 37
67 45 41 37
70 45 22 58
37 51 77 82
78 66 80 70
78 98 36 10
39 23 97 51
23 35 96 63
93 43 22 80
45 11 69 93
98 14 97 81
84 35 13 99
37 21 99 89
79 59 89 61
66 95 30 22
