20 100 4
51 94 72 56
92 33 13 18
13286 11461 9198 7165
51 23 81 60
95 52 64 35
70 37 94 47
86 63 30 31
42 30 23 95
82 99 98 79
16 95 56 29
13 34 23 39
98 84 61 79
71 33 35 32
67 46 66 89
24 61 96 51
79 74 53 84
97 61 57 75
90 50 79 30
75 78 91 12
76 88 25 90
27 85 32 93
94 39 45 15
97 52 46 68
74 77 57 81
90 87 71 34
85 54 15 56
21 10 45 74
61 69 35 33
86 42 69 14
80 94 91 62
48 50 19 12
61 37 75 28
20 19 30 80
40 60 46 62
37 34 67 59
12 79 60 10
38 12 51 89
42 85 31 30
34 75 71 76
48 70 98 45
35 32 43 60
92 45 27 25
97 47 44 25
94 96 90 27
29 31 40 93
93 29 77 69
71 48 72 36
71 51 88 26
63 28 80 65
26 90 41 90
52 12 77 80
82 21 66 58
75 27 29 16
59 15 34 65
67 93 30 24
14 21 81 73
39 14 24 49
28 75 12 64
82 92 27 98
88 84 75 99
58 32 15 49
26 20 82 86
52 97 86 42
26 61 53 12
29 64 34 70
63 74 32 18
69 87 57 52
88 57 78 72
77 82 77 32
74 28 18 14
33 70 76 35
39 89 22 74
88 67 27 57
31 15 59 34
90 12 14 64
68 84 96 58
37 17 48 43
84 21 89 43
21 82 80 92
68 29 24 28
51 25 16 80
65 55 97 50
80 58 100 86
55 60 83 58
86 51 81 90
78 20 32 43
23 41 81 42
82 41 33 46
59 20 23 57
14 34 49 31
75 92 89 29
28 63 73 12
86 35 17 99
91 43 73 24
39 75 82 28
37 29 39 15
86 68 55 84
97 76 27 37
17 32 52 28
82 15 60 90
27 63 89 26
20 64 39 81
90 21 11 46
13682 11003 9258 6784
64 22 81 37
11 73 17 73
11 54 43 23
83 39 79 11
87 82 47 32
79 30 35 99
66 32 57 100
92 73 72 63
71 20 47 33
99 75 68 100
92 69 47 73
83 96 55 99
73 29 80 62
88 37 65 23
91 47 64 89
86 45 20 32
67 50 15 18
99 84 64 47
11 40 41 79
64 14 67 19
66 40 27 29
73 92 49 30
87 88 23 21
36 88 66 25
51 58 63 37
15 90 48 57
39 23 86 78
77 10 43 75
61 93 79 93
23 59 96 33
57 72 20 21
76 12 15 71
51 25 33 99
68 63 25 33
100 40 32 14
19 62 14 17
69 62 78 91
94 66 39 83
34 65 11 35
54 80 86 68
23 41 35 19
10 65 94 53
82 42 87 32
18 69 19 31
18 71 36 18
72 73 35 62
91 59 90 31
45 56 97 88
10 93 90 10
42 21 24 99
94 15 91 49
79 63 99 99
57 98 32 63
33 65 37 13
52 43 66 89
72 49 94 99
73 13 44 77
98 28 65 56
27 60 36 85
71 21 25 50
23 10 47 42
39 11 96 26
91 70 97 59
79 28 80 51
19 39 66 87
49 40 96 64
62 13 89 98
100 71 56 34
75 47 71 38
37 44 32 88
82 70 25 73
39 17 58 11
51 44 63 78
35 57 47 61
71 99 76 78
75 18 64 98
68 97 73 28
61 18 38 53
99 54 78 45
96 76 13 58
75 17 24 100
48 27 54 70
53 47 40 35
38 57 97 95
62 45 69 92
92 92 61 69
36 15 83 98
26 83 80 38
80 65 11 47
60 40 77 35
22 97 52 95
16 97 86 23
38 57 46 13
75 33 64 40
31 17 15 78
32 100 57 82
87 17 79 45
51 80 57 26
60 18 49 52
40 82 90 51
13288 10375 8839 6766
69 29 72 68
69 60 34 90
32 88 63 65
39 58 55 42
17 51 53 27
51 64 66 54
36 74 38 80
50 29 82 82
19 35 45 24
75 69 85 78
46 10 100 19
97 28 90 68
47 73 95 31
12 81 85 41
20 46 43 82
71 14 45 23
52 94 91 14
36 74 92 42
61 49 90 17
27 50 40 59
60 86 30 32
91 15 25 99
41 30 90 25
41 45 60 82
36 31 40 67
68 43 31 35
76 88 71 32
15 30 84 27
59 46 91 49
46 15 92 79
45 59 50 55
96 70 19 67
79 51 66 88
88 84 82 55
17 85 65 55
83 61 67 63
29 56 86 50
83 59 48 66
95 20 87 47
70 80 24 48
42 57 83 63
33 50 72 88
41 90 58 29
87 30 90 21
17 90 49 62
69 57 52 63
63 100 12 78
22 30 88 46
39 60 63 42
44 32 18 38
22 71 72 62
46 54 11 45
49 70 11 99
72 72 72 40
51 90 99 38
79 36 35 33
90 10 61 33
45 31 63 40
82 67 68 93
27 60 64 57
60 78 74 21
10 72 60 45
30 42 60 77
56 56 68 14
11 67 44 10
79 55 54 39
67 41 71 10
59 27 33 66
70 46 38 19
31 48 95 43
76 92 43 90
32 65 92 58
56 16 26 87
60 97 34 73
15 68 75 81
65 93 68 46
91 100 69 68
97 13 11 66
72 96 13 43
27 28 19 38
79 15 82 46
76 10 45 24
40 27 51 74
78 93 86 91
60 55 73 22
56 63 83 24
48 83 68 74
86 20 89 14
90 85 82 51
53 18 57 37
22 78 32 96
82 66 97 85
53 45 58 47
90 33 76 54
36 93 82 46
32 93 26 33
51 79 43 82
30 53 81 40
71 71 94 20
69 36 89 96
13267 11308 8343 6409
32 89 67 93
90 32 50 60
65 77 94 31
36 43 36 56
17 40 10 73
45 32 67 76
62 82 83 25
68 19 49 87
16 89 87 32
50 22 39 68
89 73 37 79
88 13 35 10
14 98 15 83
96 10 81 43
58 57 78 76
95 30 69 41
63 18 96 20
67 61 98 52
93 56 59 77
21 36 87 89
92 70 45 62
37 41 91 23
60 86 12 58
22 22 43 70
45 40 81 99
53 14 29 54
66 65 19 45
15 72 27 10
21 73 44 73
75 27 73 34
75 78 81 44
77 61 93 95
13 66 67 96
15 39 33 74
44 91 78 86
72 15 35 26
37 64 69 65
51 97 16 36
25 91 34 40
51 57 72 49
53 81 62 46
33 13 57 20
15 75 63 32
100 91 28 53
45 30 39 28
28 15 57 40
40 42 71 24
76 44 47 23
42 48 56 63
86 28 88 22
46 88 36 51
63 42 72 89
91 88 47 99
81 50 39 25
92 18 79 75
24 31 41 93
90 66 57 52
79 48 19 27
96 62 99 69
35 11 36 45
88 65 90 15
77 39 39 38
99 63 10 43
27 25 82 52
10 99 98 63
39 51 81 60
74 68 97 19
65 52 48 40
31 16 17 71
91 94 57 49
73 50 71 78
83 80 94 51
37 20 20 98
61 62 59 47
48 58 49 80
82 78 60 77
55 89 10 44
69 91 57 89
53 63 100 52
60 59 72 51
87 10 22 21
46 15 41 28
79 45 61 74
88 21 91 41
18 66 87 35
15 64 49 14
62 71 53 93
18 58 19 79
62 22 34 46
53 93 48 36
76 25 49 15
61 62 44 42
16 16 96 11
69 36 60 95
46 20 45 63
52 16 13 88
38 15 40 19
36 11 12 28
30 19 92 88
65 82 71 66
12093 10056 8145 7201
37 89 42 97
38 24 82 61
11 16 52 46
83 96 57 43
97 24 96 23
88 100 10 74
51 99 33 54
73 94 60 33
25 72 80 25
15 49 97 24
10 94 100 37
94 85 85 52
93 59 56 40
10 81 58 71
62 96 69 72
99 81 62 47
55 98 63 74
52 23 80 95
30 14 73 18
48 20 60 38
10 51 42 86
40 47 65 17
62 97 84 55
13 99 75 23
64 15 88 52
35 57 69 24
68 55 68 22
55 90 73 34
77 91 100 99
45 82 29 38
49 68 90 73
42 28 37 44
52 93 94 18
62 32 10 87
34 28 84 96
77 16 76 20
36 42 12 40
31 60 74 68
12 53 95 77
50 57 62 84
43 59 81 68
65 27 61 57
43 26 20 20
89 45 23 78
37 51 42 54
96 100 78 66
15 32 54 79
98 49 31 93
34 11 30 84
36 12 38 10
32 53 77 98
51 86 19 69
77 30 99 15
62 15 52 47
77 15 12 29
40 100 72 72
22 38 39 45
37 51 99 90
27 78 67 64
40 94 38 56
96 12 53 47
32 31 54 37
68 33 59 41
17 21 75 40
48 47 75 98
36 40 97 13
99 37 99 81
46 43 87 50
51 78 86 54
98 73 37 27
60 98 34 85
46 93 40 38
98 41 95 76
19 49 22 36
35 52 79 52
85 80 38 85
50 91 57 98
44 20 91 71
33 62 66 60
13 34 83 65
26 47 72 55
87 93 15 24
38 61 68 82
44 22 99 98
63 72 56 18
26 11 31 56
75 79 11 30
42 73 76 42
23 67 49 16
65 70 94 36
32 47 13 44
86 97 20 25
55 13 44 10
72 91 50 51
66 23 29 50
48 66 35 48
79 62 11 78
27 81 11 28
13 51 15 56
27 19 19 40
12474 10715 8750 6104
43 75 52 51
28 29 26 54
39 82 35 90
96 74 51 49
22 68 34 33
91 53 65 98
69 36 97 79
36 78 47 64
79 55 66 55
59 84 92 72
73 96 60 20
76 31 75 28
23 27 28 61
47 17 51 20
11 11 53 79
75 92 67 46
29 92 37 58
42 32 85 61
100 48 64 27
15 13 42 83
29 60 98 61
67 70 83 14
41 96 50 49
33 31 40 51
18 11 62 78
12 33 64 75
93 51 45 88
98 22 45 54
60 74 12 70
54 98 83 30
42 60 65 93
43 53 38 10
80 41 52 29
53 19 90 48
52 93 66 51
66 50 54 41
73 99 77 18
99 95 79 10
99 22 37 79
32 47 32 56
100 26 57 16
28 61 85 63
68 26 53 91
44 56 36 65
42 20 100 41
45 18 76 45
59 90 19 32
25 44 68 12
32 96 89 50
23 70 57 92
86 60 85 78
46 87 84 78
10 16 51 59
88 56 97 90
38 73 98 33
38 37 58 33
65 41 62 73
11 85 52 75
15 50 41 100
79 45 25 67
25 99 50 35
79 31 10 49
73 37 43 71
70 11 51 26
58 87 92 70
99 49 53 21
29 69 11 70
96 52 100 48
39 83 69 76
86 94 31 19
78 17 56 33
42 30 22 94
46 96 74 72
62 41 85 87
96 63 36 90
100 44 49 74
14 19 11 24
55 45 86 27
68 97 11 55
80 36 15 57
29 15 20 63
10 24 35 85
67 78 18 54
69 21 32 58
54 47 87 54
32 50 43 34
39 15 58 95
69 33 29 37
22 62 42 25
63 63 17 32
14 63 95 73
23 68 63 87
29 52 75 80
22 44 58 20
61 37 68 49
46 55 88 75
77 26 84 48
53 99 81 53
37 27 84 83
52 38 29 37
13023 11271 8312 6384
99 37 63 25
81 63 20 51
40 45 26 84
23 48 63 56
15 37 12 62
67 76 58 65
27 59 95 62
32 22 35 95
93 30 27 20
45 39 62 46
79 15 80 84
47 94 13 61
72 10 35 84
85 44 97 54
99 49 99 43
89 98 27 73
24 25 93 10
96 82 37 79
94 92 30 39
91 84 73 73
17 80 67 69
91 79 98 19
62 45 48 73
64 79 79 84
30 100 40 74
20 100 98 54
55 67 36 58
34 85 32 55
17 64 21 62
15 70 72 13
32 19 86 90
26 21 24 73
49 79 98 58
94 82 27 13
68 31 39 23
40 18 36 26
10 10 10 24
37 44 19 20
79 93 15 88
16 68 10 54
15 24 30 87
66 94 82 31
17 19 61 94
58 55 35 46
64 84 99 80
49 26 49 40
51 35 24 39
24 76 89 66
86 90 70 76
53 94 16 74
72 28 35 81
33 38 41 14
80 97 70 78
52 38 55 10
97 59 48 91
39 49 78 46
48 22 27 16
21 82 74 40
57 45 46 99
61 78 51 12
23 11 93 33
69 45 84 67
40 14 76 51
14 76 63 52
77 40 55 38
49 74 87 90
58 32 59 46
64 31 72 20
28 31 60 17
68 52 46 67
50 82 91 53
69 98 48 78
96 54 83 67
65 38 93 42
94 85 49 90
63 19 61 43
19 78 58 50
35 78 74 41
11 25 50 76
18 44 79 57
79 14 41 89
62 55 30 40
31 40 68 79
69 71 94 42
77 31 56 91
41 36 18 11
99 14 100 25
83 89 86 53
48 28 76 38
23 75 88 25
55 91 38 65
91 75 82 77
58 42 36 19
26 50 42 19
79 28 25 60
73 99 61 53
13 42 79 53
53 40 95 52
13 13 79 74
92 21 57 20
12847 10903 9217 6379
54 90 72 78
24 14 93 36
55 67 79 33
70 98 83 92
71 31 23 71
77 86 59 63
87 54 99 59
90 74 43 63
32 67 10 41
75 52 61 24
95 22 74 42
61 37 42 77
34 27 24 70
78 12 38 37
13 72 46 93
39 65 86 67
41 17 72 67
10 29 76 68
12 77 24 70
59 94 40 37
91 55 90 75
88 18 94 53
27 55 86 10
37 90 23 58
27 93 56 48
26 69 95 69
72 12 92 50
37 30 94 43
31 49 90 64
52 10 44 60
66 47 49 99
65 85 17 58
41 47 32 34
93 41 56 73
40 88 92 62
26 65 36 89
94 88 10 47
72 29 94 65
75 81 100 54
19 98 82 89
11 90 39 92
72 74 78 93
76 26 27 31
28 73 98 98
47 25 75 93
46 47 65 86
10 67 95 35
22 69 37 26
100 75 94 94
74 22 60 55
85 69 94 23
95 39 12 100
64 55 16 44
65 33 41 76
55 96 30 64
75 22 98 85
66 57 25 93
60 56 73 12
16 39 12 69
83 55 60 91
58 33 89 50
36 97 31 95
67 97 92 97
25 59 60 27
67 68 76 44
75 43 37 13
88 22 83 75
77 66 27 28
62 36 71 71
82 11 99 48
82 67 31 100
17 67 10 89
95 99 50 15
19 69 12 83
88 54 70 62
89 53 88 98
21 78 92 100
90 47 74 17
37 69 68 72
36 99 81 44
69 62 36 50
99 86 51 13
24 42 64 37
43 30 69 74
64 13 59 97
13 45 30 14
72 30 69 64
40 99 89 51
20 10 43 76
39 76 15 63
28 62 58 48
43 98 61 82
87 22 78 100
65 63 59 10
75 97 67 10
33 42 38 32
57 19 86 29
39 68 92 54
83 55 60 40
82 22 57 78
13283 11099 8103 6818
55 95 22 72
66 100 80 50
28 50 81 10
49 57 82 57
33 43 10 53
57 89 37 33
93 94 99 60
33 33 76 87
87 86 79 97
12 64 54 85
37 35 93 93
87 67 13 35
55 71 23 47
40 54 37 66
94 15 66 50
16 10 13 27
30 71 58 60
63 73 81 92
53 11 74 51
